Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Khris Middleton,29.0,SF,23,23,922,16.5,0.548,0.387,0.215,2.8,17.7,10.1,19.6,1.9,0.4,13.0,26.4,0.6,1.6,2.2,0.115,1.5,1.1,2.6,1.1,
2.0,Jrue Holiday,30.0,PG,23,23,912,15.2,0.482,0.365,0.144,3.7,12.0,7.8,31.4,2.1,1.0,11.9,22.1,0.5,1.6,2.1,0.111,1.2,1.2,2.4,1.0,
3.0,Giannis Antetokounmpo,26.0,PF,21,21,800,27.6,0.599,0.159,0.469,7.8,28.7,18.0,24.3,1.3,2.9,10.8,31.8,2.0,1.7,3.7,0.224,6.7,3.2,9.9,2.4,Finals MVP-1
4.0,P.J. Tucker,35.0,PF,23,19,681,6.8,0.491,0.602,0.041,7.4,10.1,8.7,4.5,1.6,0.4,9.1,6.9,0.4,1.0,1.4,0.101,-3.4,1.7,-1.7,0.0,
5.0,Brook Lopez,32.0,C,23,23,667,16.9,0.632,0.332,0.198,7.6,14.3,10.9,1.3,1.3,4.7,9.6,16.8,1.1,1.3,2.4,0.17,0.6,1.5,2.1,0.7,
6.0,Pat Connaughton,28.0,SG,23,1,546,11.2,0.633,0.798,0.109,5.6,14.4,9.9,4.8,0.9,1.0,8.8,10.7,0.8,0.8,1.6,0.143,-0.1,0.9,0.8,0.4,
7.0,Bobby Portis,25.0,C,20,2,366,17.1,0.543,0.344,0.166,9.5,20.0,14.6,4.8,1.9,1.7,5.3,20.0,0.5,0.7,1.2,0.159,0.9,0.0,1.0,0.3,
8.0,Bryn Forbes,27.0,SG,20,0,273,10.5,0.567,0.795,0.071,0.8,10.4,5.5,3.1,0.4,0.7,5.7,19.2,0.2,0.3,0.5,0.093,-0.1,-0.6,-0.7,0.1,
9.0,Jeff Teague,32.0,PG,16,0,119,5.6,0.446,0.355,0.355,1.8,5.5,3.6,13.8,1.2,0.0,14.3,15.1,-0.1,0.2,0.1,0.032,-5.0,-1.3,-6.3,-0.1,
10.0,Donte DiVincenzo,24.0,SG,3,3,70,2.3,0.25,0.75,0.0,3.0,26.6,14.6,13.8,2.1,1.3,27.3,13.5,-0.2,0.1,-0.1,-0.064,-6.7,2.2,-4.5,0.0,
11.0,Elijah Bryant,25.0,SG,11,0,50,7.5,0.35,0.4,0.0,4.2,21.9,12.9,11.0,2.0,1.8,9.1,18.9,-0.1,0.1,0.0,-0.018,-4.6,1.0,-3.6,0.0,
12.0,Thanasis Antetokounmpo,28.0,SF,13,0,45,10.0,0.467,0.0,0.857,7.0,17.0,11.9,8.1,5.5,4.1,23.7,12.0,0.0,0.1,0.1,0.116,-7.5,6.4,-1.1,0.0,
13.0,Mamadi Diakite,24.0,PF,7,0,35,3.4,0.322,0.2,0.2,3.0,18.8,10.7,0.0,4.2,2.6,8.4,14.6,-0.1,0.1,0.0,0.008,-9.1,2.4,-6.7,0.0,
14.0,Jordan Nwora,22.0,SF,5,0,31,8.7,0.356,0.444,0.389,17.0,14.1,15.6,4.4,0.0,2.9,4.5,30.5,-0.1,0.0,0.0,-0.043,-2.8,-5.1,-8.0,0.0,
15.0,Sam Merrill,24.0,SG,8,0,30,8.3,0.357,0.714,0.0,3.5,14.6,8.9,4.2,6.6,0.0,12.5,11.4,0.0,0.1,0.0,0.062,-5.8,5.2,-0.5,0.0,
16.0,Justin Jackson,25.0,SF,5,0,15,15.8,0.6,0.4,0.0,7.0,7.3,7.1,10.0,3.3,0.0,16.7,17.1,0.0,0.0,0.0,0.112,1.2,2.9,4.1,0.0,
17.0,Axel Toupane,28.0,SF,4,0,10,22.7,0.625,0.5,0.0,21.0,21.9,21.4,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.1,0.241,5.9,-1.2,4.8,0.0,
,Team Totals,,,23,23,5572,,0.55,0.384,0.228,,,,,,,,,5.5,9.9,15.4,0.133,0.7,1.4,2.1,5.7,
