Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Jaylen Adams,24.0,PG,7,0,18,0.125,0.167,0.0,0.125,,0.125,0.0,0.25,27,31,0,23,,22,0,64,-6.6,-7.1,
2.0,Giannis Antetokounmpo,26.0,PF,61,61,2013,0.569,0.636,0.303,0.6,0.685,0.633,0.528,0.201,122,120,83,111,88.0,111,214,51,135.6,166.7,"MVP-4,DPOY-5,AS,NBA1,DEF1"
3.0,Thanasis Antetokounmpo,28.0,SF,57,3,551,0.489,0.556,0.241,0.515,0.51,0.523,0.358,0.212,105,105,66,96,66.0,92,145,54,-6.4,-15.3,
4.0,D.J. Augustin,33.0,PG,37,6,713,0.37,0.349,0.38,0.497,0.9,0.542,0.208,0.672,79,66,104,92,116.0,95,84,171,-15.6,-12.7,
5.0,Elijah Bryant,25.0,SG,1,0,32,0.462,0.625,0.2,0.5,1.0,0.559,0.231,0.385,99,118,55,93,129.0,98,94,98,-1.0,-0.4,
6.0,Pat Connaughton,28.0,SG,69,4,1575,0.434,0.583,0.371,0.565,0.775,0.578,0.103,0.703,93,110,101,105,100.0,101,42,179,20.7,5.3,
7.0,Torrey Craig,30.0,SF,18,0,201,0.391,0.417,0.364,0.478,0.5,0.48,0.043,0.478,84,79,99,89,64.0,84,18,122,-5.5,-8.6,
8.0,Mamadi Diakite,24.0,PF,14,1,141,0.4,0.469,0.125,0.413,0.786,0.477,0.35,0.2,86,88,34,77,101.0,83,142,51,-10.0,-8.8,
9.0,Donte DiVincenzo,24.0,SG,66,66,1814,0.42,0.475,0.379,0.528,0.718,0.542,0.118,0.574,90,90,103,98,92.0,95,48,146,-11.7,-37.3,
10.0,Bryn Forbes,27.0,SG,70,10,1354,0.473,0.511,0.452,0.618,0.77,0.631,0.115,0.645,101,96,123,115,99.0,110,47,165,84.9,65.4,
11.0,Jrue Holiday,30.0,PG,59,56,1907,0.503,0.561,0.392,0.57,0.787,0.592,0.165,0.344,108,106,107,106,101.0,104,67,88,53.6,36.4,"DPOY-8,DEF1"
12.0,Justin Jackson,25.0,SF,1,0,33,0.333,0.333,0.333,0.444,0.5,0.455,0.222,0.667,72,63,91,83,64.0,80,90,170,-1.7,-2.3,
13.0,Rodions Kurucs,22.0,SF,5,0,34,0.625,0.5,0.75,0.813,1.0,0.845,0.25,0.5,134,94,205,151,129.0,148,101,128,4.4,4.8,
14.0,Brook Lopez,32.0,C,70,70,1902,0.503,0.632,0.338,0.577,0.845,0.611,0.222,0.439,108,119,92,107,109.0,107,90,112,50.5,55.7,
15.0,Sam Merrill,24.0,SG,30,2,233,0.444,0.44,0.447,0.59,1.0,0.603,0.056,0.653,95,83,122,110,129.0,106,23,167,7.5,4.7,
16.0,Khris Middleton,29.0,SF,68,68,2269,0.476,0.508,0.414,0.546,0.898,0.588,0.22,0.34,102,96,113,102,116.0,103,89,87,17.5,38.1,
17.0,Jordan Nwora,22.0,SF,30,2,274,0.459,0.466,0.452,0.563,0.76,0.586,0.185,0.459,99,88,123,105,98.0,102,75,117,6.8,4.0,
18.0,Bobby Portis,25.0,C,66,7,1372,0.523,0.542,0.471,0.585,0.74,0.598,0.122,0.263,112,102,129,109,95.0,105,49,67,56.6,33.4,6MOY-9
19.0,Jeff Teague,32.0,PG,21,2,334,0.469,0.5,0.385,0.521,0.864,0.598,0.458,0.271,101,94,105,97,111.0,105,186,69,-3.3,6.1,
20.0,Axel Toupane,28.0,SF,8,1,61,0.364,0.333,0.5,0.409,0.714,0.497,0.636,0.182,78,63,136,76,92.0,87,258,46,-2.8,-2.1,
21.0,P.J. Tucker,35.0,PF,20,1,397,0.391,0.385,0.394,0.533,0.6,0.539,0.109,0.717,84,73,107,99,77.0,94,44,183,-0.5,-3.1,
22.0,D.J. Wilson,24.0,PF,12,0,105,0.372,0.4,0.357,0.488,0.5,0.49,0.047,0.651,80,75,97,91,64.0,86,19,166,-4.3,-7.2,
,Team Totals,,,72,72,17333,0.487,0.554,0.389,0.566,0.76,0.593,0.233,0.404,105,104,106,105,98.0,104,94,103,368.7,315.7,
