Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Khris Middleton,29.0,SF,23,23,922,0,40,54,6,0,6.6,7.7,43,24,20,4,31,2,273,9,19,
2.0,Jrue Holiday,30.0,PG,23,23,912,96,4,0,0,0,7.9,14.8,35,15,11,5,28,8,465,6,18,
3.0,Giannis Antetokounmpo,26.0,PF,21,21,800,0,0,1,82,17,7.5,8.0,16,24,18,12,96,2,270,25,12,Finals MVP-1
4.0,P.J. Tucker,35.0,PF,23,19,681,0,0,62,37,0,8.3,7.8,6,2,30,0,1,10,61,0,6,
5.0,Brook Lopez,32.0,C,23,23,667,0,0,0,0,100,5.5,0.8,4,10,22,8,19,1,14,4,4,
6.0,Pat Connaughton,28.0,SG,23,1,546,5,72,23,0,0,5.5,0.4,9,2,23,1,6,6,49,3,3,
7.0,Bobby Portis,25.0,C,20,2,366,0,0,0,26,74,8.1,4.3,2,1,16,3,12,0,30,3,12,
8.0,Bryn Forbes,27.0,SG,20,0,273,20,80,0,0,0,-6.8,-16.0,2,4,4,1,4,0,14,3,1,
9.0,Jeff Teague,32.0,PG,16,0,119,100,0,0,0,0,-15.7,-23.4,2,3,4,0,5,0,30,1,3,
10.0,Donte DiVincenzo,24.0,SG,3,3,70,18,81,1,0,0,5.5,0.3,2,2,0,1,0,1,17,0,2,
11.0,Elijah Bryant,25.0,SG,11,0,50,0,68,30,1,0,-21.6,-28.1,1,1,1,0,0,0,11,0,1,
12.0,Thanasis Antetokounmpo,28.0,SF,13,0,45,0,5,58,37,0,-0.6,-6.0,2,0,7,1,2,1,7,0,1,
13.0,Mamadi Diakite,24.0,PF,7,0,35,0,0,0,0,100,-3.9,-9.4,0,1,3,0,1,1,0,0,2,
14.0,Jordan Nwora,22.0,SF,5,0,31,0,0,7,89,4,0.2,-5.2,0,1,1,0,3,0,2,0,3,
15.0,Sam Merrill,24.0,SG,8,0,30,81,15,4,0,0,-11.6,-17.3,1,0,2,0,0,2,3,0,0,
16.0,Justin Jackson,25.0,SF,5,0,15,0,0,23,65,12,-16.9,-22.4,0,0,0,0,0,0,2,0,0,
17.0,Axel Toupane,28.0,SF,4,0,10,0,0,100,0,0,-23.2,-28.6,0,0,0,0,0,0,0,0,0,
,Team Totals,,,23,23,5572,20,20,20,20,20,5.2,4.3,125,90,162,36,208,34,1248,54,87,
