Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Khris Middleton,29,SF,68,68,2269,8.1,17.0,0.476,2.4,5.8,0.414,5.7,11.2,0.508,0.546,3.4,3.7,0.898,0.9,5.6,6.4,5.9,1.2,0.1,2.8,2.5,22.0,
2,Giannis Antetokounmpo,26,PF,61,61,2013,11.2,19.7,0.569,1.2,4.0,0.303,10.0,15.7,0.636,0.6,7.1,10.4,0.685,1.7,10.3,12.0,6.4,1.3,1.3,3.7,3.0,30.7,"MVP-4,DPOY-5,AS,NBA1,DEF1"
3,Jrue Holiday,30,PG,59,56,1907,7.8,15.5,0.503,2.1,5.3,0.392,5.7,10.2,0.561,0.57,2.0,2.6,0.787,1.4,3.7,5.1,6.7,1.8,0.7,2.4,1.9,19.7,"DPOY-8,DEF1"
4,Brook Lopez,32,C,70,70,1902,6.1,12.1,0.503,1.8,5.3,0.338,4.3,6.8,0.632,0.577,2.3,2.7,0.845,2.0,4.6,6.6,0.9,0.8,1.9,1.2,2.8,16.3,
5,Donte DiVincenzo,24,SG,66,66,1814,5.0,12.0,0.42,2.6,6.9,0.379,2.4,5.1,0.475,0.528,1.0,1.4,0.718,1.6,5.9,7.5,4.0,1.4,0.3,1.8,2.2,13.7,
6,Pat Connaughton,28,SG,69,4,1575,3.8,8.8,0.434,2.3,6.2,0.371,1.5,2.6,0.583,0.565,0.7,0.9,0.775,1.4,6.1,7.6,1.9,1.1,0.5,0.8,2.3,10.7,
7,Bobby Portis,25,C,66,7,1372,8.2,15.7,0.523,1.9,4.1,0.471,6.3,11.6,0.542,0.585,1.4,1.9,0.74,3.3,9.0,12.2,1.9,1.4,0.7,1.5,3.0,19.8,6MOY-9
8,Bryn Forbes,27,SG,70,10,1354,6.6,14.1,0.473,4.1,9.1,0.452,2.6,5.0,0.511,0.618,1.2,1.6,0.77,0.3,2.7,3.0,1.2,0.6,0.0,1.2,2.0,18.6,
9,D.J. Augustin,33,PG,37,6,713,3.6,9.7,0.37,2.5,6.5,0.38,1.1,3.2,0.349,0.497,1.8,2.0,0.9,0.6,2.0,2.5,5.6,1.0,0.1,1.7,1.7,11.5,
10,Thanasis Antetokounmpo,28,SF,57,3,551,4.4,9.0,0.489,0.5,1.9,0.241,3.9,7.1,0.556,0.515,1.6,3.2,0.51,3.5,4.6,8.1,3.0,1.4,0.7,2.8,4.8,10.8,
11,P.J. Tucker,35,PF,20,1,397,1.6,4.2,0.391,1.2,3.0,0.394,0.5,1.2,0.385,0.533,0.3,0.5,0.6,1.6,3.4,5.1,1.5,0.9,0.2,0.6,3.1,4.7,
12,Jeff Teague,32,PG,21,2,334,4.9,10.3,0.469,1.1,2.8,0.385,3.8,7.5,0.5,0.521,4.1,4.7,0.864,0.5,2.8,3.3,6.4,0.9,0.5,2.7,1.4,14.9,
13,Jordan Nwora,22,SF,30,2,274,8.1,17.7,0.459,3.7,8.1,0.452,4.5,9.6,0.466,0.563,2.5,3.3,0.76,1.2,6.7,7.9,0.9,2.1,0.9,3.2,2.9,22.5,
14,Sam Merrill,24,SG,30,2,233,4.9,11.1,0.444,3.2,7.3,0.447,1.7,3.9,0.44,0.59,0.6,0.6,1.0,0.9,3.7,4.6,3.2,1.2,0.2,1.5,2.6,13.8,
15,Torrey Craig,30,SF,18,0,201,3.2,8.2,0.391,1.4,3.9,0.364,1.8,4.3,0.417,0.478,0.2,0.4,0.5,2.3,5.4,7.7,2.9,1.6,1.3,0.9,4.3,8.1,
16,Mamadi Diakite,24,PF,14,1,141,4.1,10.2,0.4,0.3,2.0,0.125,3.8,8.2,0.469,0.413,2.8,3.6,0.786,2.0,6.6,8.7,2.0,1.8,1.5,0.8,4.1,11.2,
17,D.J. Wilson,24,PF,12,0,105,5.5,14.7,0.372,3.4,9.6,0.357,2.1,5.1,0.4,0.488,0.3,0.7,0.5,1.0,7.5,8.6,1.0,0.3,1.4,1.4,4.5,14.7,
18,Axel Toupane,28,SF,8,1,61,2.4,6.5,0.364,0.6,1.2,0.5,1.8,5.3,0.333,0.409,3.0,4.1,0.714,0.0,3.5,3.5,2.4,1.2,1.8,0.0,3.5,8.3,
19,Rodions Kurucs,22,SF,5,0,34,5.3,8.5,0.625,3.2,4.2,0.75,2.1,4.2,0.5,0.813,2.1,2.1,1.0,3.2,6.4,9.5,4.2,3.2,0.0,4.2,8.5,15.9,
20,Justin Jackson,25,SF,1,0,33,3.3,9.8,0.333,2.2,6.5,0.333,1.1,3.3,0.333,0.444,1.1,2.2,0.5,2.2,4.4,6.5,1.1,0.0,0.0,1.1,1.1,9.8,
21,Elijah Bryant,25,SG,1,0,32,6.8,14.6,0.462,1.1,5.6,0.2,5.6,9.0,0.625,0.5,3.4,3.4,1.0,2.3,4.5,6.8,3.4,0.0,1.1,4.5,4.5,18.0,
22,Jaylen Adams,24,PG,7,0,18,2.0,16.0,0.125,0.0,4.0,0.0,2.0,12.0,0.167,0.125,0.0,0.0,,0.0,6.0,6.0,4.0,0.0,0.0,0.0,2.0,4.0,
