Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Lauri Markkanen,25,66,66,2273,12.0,24.1,0.499,4.2,10.7,0.391,7.8,13.3,0.585,0.586,7.3,8.4,0.875,2.7,9.2,12.0,2.6,0.9,0.8,2.7,2.9,35.5,125,116,"MIP-1,AS"
2,Jordan Clarkson,30,61,61,1988,11.0,24.8,0.444,3.7,11.0,0.338,7.3,13.7,0.53,0.519,4.8,5.9,0.816,1.7,4.2,5.9,6.5,0.8,0.3,4.5,2.9,30.5,109,120,
3,Kelly Olynyk,31,68,68,1942,6.8,13.7,0.499,2.3,5.8,0.394,4.6,7.9,0.576,0.583,4.9,5.7,0.853,2.0,8.3,10.3,6.2,1.5,0.9,4.1,5.7,20.8,118,115,
4,Walker Kessler,21,74,40,1703,8.4,11.6,0.72,0.0,0.1,0.333,8.3,11.5,0.723,0.721,2.3,4.5,0.516,6.5,10.9,17.4,1.9,0.7,4.9,1.6,4.7,19.0,140,111,ROY-3
5,Malik Beasley,26,55,13,1472,8.6,21.7,0.396,5.5,15.3,0.359,3.1,6.4,0.485,0.522,1.2,1.4,0.841,0.9,5.5,6.4,3.0,1.4,0.3,1.9,2.4,23.9,107,118,
6,Talen Horton-Tucker,22,65,20,1313,9.3,22.3,0.419,2.1,7.4,0.286,7.2,14.9,0.485,0.467,4.6,6.1,0.75,1.5,6.1,7.6,8.9,1.5,1.1,4.6,3.9,25.4,104,117,
7,Mike Conley,35,43,42,1276,5.7,14.0,0.408,2.9,8.0,0.362,2.8,6.1,0.469,0.511,2.9,3.6,0.813,0.6,3.4,4.0,12.4,1.6,0.4,2.8,3.5,17.3,123,119,
8,Jarred Vanderbilt,23,52,41,1254,6.6,11.8,0.556,0.7,2.2,0.333,5.9,9.7,0.606,0.587,2.6,3.9,0.657,4.6,11.0,15.6,5.4,2.0,0.6,2.6,5.1,16.5,124,113,
9,Ochai Agbaji,22,59,22,1209,6.5,15.3,0.427,3.2,9.0,0.355,3.3,6.2,0.532,0.532,2.2,2.7,0.812,1.7,3.1,4.8,2.6,0.6,0.6,1.6,3.9,18.5,115,121,
10,Collin Sexton,24,48,15,1145,9.9,19.5,0.506,2.0,5.1,0.393,7.9,14.4,0.546,0.558,6.8,8.3,0.819,1.5,2.8,4.4,5.8,1.1,0.3,3.5,4.7,28.6,119,120,
11,Rudy Gay,36,56,0,816,6.4,16.8,0.38,1.9,7.6,0.254,4.4,9.2,0.484,0.437,2.5,2.9,0.857,1.9,7.6,9.5,3.3,1.1,1.1,2.2,4.0,17.2,101,117,
12,Simone Fontecchio,27,52,6,766,7.2,19.5,0.369,3.9,11.9,0.33,3.2,7.5,0.43,0.47,2.2,2.7,0.795,1.9,3.4,5.4,2.6,0.9,0.5,2.4,3.9,20.5,101,120,
13,Kris Dunn,28,22,3,568,9.8,18.2,0.537,1.4,3.0,0.472,8.3,15.1,0.55,0.576,3.4,4.5,0.774,0.8,7.7,8.4,10.4,2.1,0.8,2.9,4.9,24.4,125,114,
14,Nickeil Alexander-Walker,24,36,3,528,7.5,15.4,0.488,3.2,7.9,0.402,4.3,7.5,0.578,0.591,2.4,3.5,0.692,0.7,4.6,5.3,6.9,2.2,1.3,4.1,5.2,20.6,111,116,
15,Udoka Azubuike,23,36,4,359,7.9,9.6,0.819,0.0,0.0,,7.9,9.6,0.819,0.819,0.9,2.7,0.35,4.1,11.7,15.8,1.5,0.8,2.0,2.4,4.5,16.6,131,114,
16,Juan Toscano-Anderson,29,22,2,335,4.4,11.0,0.403,0.6,3.3,0.174,3.8,7.7,0.5,0.429,1.1,1.3,0.889,2.0,7.0,9.0,5.7,0.9,0.4,2.4,4.8,10.6,102,118,
17,Damian Jones,27,19,0,301,5.6,7.8,0.714,1.6,2.2,0.714,4.0,5.6,0.714,0.816,1.1,1.4,0.778,3.8,6.8,10.6,1.7,0.8,1.4,2.2,6.0,13.8,137,117,
18,Johnny Juzang,21,18,0,232,7.2,21.4,0.337,3.1,13.0,0.238,4.1,8.4,0.488,0.409,0.4,0.8,0.5,1.6,6.4,8.0,1.6,0.8,0.6,0.6,2.7,17.9,93,119,
19,Luka Šamanić,23,7,4,161,7.7,16.9,0.456,2.4,9.2,0.258,5.3,7.7,0.692,0.526,2.7,3.9,0.692,0.0,8.9,8.9,4.5,1.8,0.6,3.0,5.0,20.5,105,115,
20,Leandro Bolmaro,22,14,0,68,2.1,14.0,0.15,0.0,2.8,0.0,2.1,11.2,0.188,0.15,0.0,0.0,,2.8,2.1,4.9,4.9,2.1,0.7,4.9,7.0,4.2,50,118,
21,Micah Potter,24,7,0,52,9.2,13.8,0.667,3.7,6.4,0.571,5.5,7.3,0.75,0.8,0.0,0.0,,2.8,11.9,14.7,3.7,0.9,0.0,1.8,4.6,22.0,145,116,
22,Jarrell Brantley,26,4,0,39,9.8,17.1,0.571,4.9,11.0,0.444,4.9,6.1,0.8,0.714,2.4,2.4,1.0,1.2,6.1,7.3,3.7,0.0,2.4,2.4,3.7,26.9,134,118,
23,Frank Jackson,24,1,0,5,0.0,28.7,0.0,0.0,9.6,0.0,0.0,19.1,0.0,0.0,0.0,0.0,,9.6,9.6,19.1,9.6,0.0,0.0,0.0,0.0,0.0,48,119,
