Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19805,3485,7365,0.473,1094,3099,0.353,2391,4266,0.56,1536,1955,0.786,968,2794,3762,2129,500,429,1259,1679,9600
Team/G,,241.5,42.5,89.8,0.473,13.3,37.8,0.353,29.2,52.0,0.56,18.7,23.8,0.786,11.8,34.1,45.9,26.0,6.1,5.2,15.4,20.5,117.1
Lg Rank,,18,12,10,18.0,7,5,20.0,19,21,7.0,13,12,14.0,6,6,5,10,30,7,28,21,7
Year/Year,,0.4%,4.7%,4.2%,0.002,-8.2%,-6.3%,-0.007,12.0%,13.5%,-0.007,4.5%,2.0%,0.018,9.5%,-4.2%,-1.0%,16.0%,-15.0%,6.7%,9.6%,8.5%,3.0%
Opponent,82.0,19805,3555,7515,0.473,1023,2830,0.361,2532,4685,0.54,1544,1989,0.776,919,2644,3563,2047,639,405,1030,1679,9677
Opponent/G,,241.5,43.4,91.6,0.473,12.5,34.5,0.361,30.9,57.1,0.54,18.8,24.3,0.776,11.2,32.2,43.5,25.0,7.8,4.9,12.6,20.5,118.0
Lg Rank,,18,26,28,15.0,19,20,17.0,25,27,12.0,20,22,11.0,26,7,17,10,22,19,28,8,24
Year/Year,,0.4%,7.3%,2.7%,0.02,2.9%,-0.2%,0.011,9.1%,4.6%,0.023,28.8%,25.8%,0.018,13.6%,1.7%,4.5%,6.8%,0.5%,15.1%,4.9%,0.9%,9.7%
