Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Jalen Green,20.0,SG,76,76,2602,0.416,15.2,0.592,0.202,0.212,0.079,0.1,0.408,0.471,0.591,0.406,0.467,0.368,0.338,0.351,0.572,0.046,53,0.128,0.324,4,0,
2.0,Jabari Smith Jr.,19.0,PF,79,79,2451,0.408,16.2,0.562,0.155,0.178,0.12,0.109,0.438,0.487,0.725,0.39,0.458,0.34,0.307,0.648,0.883,0.054,42,0.176,0.348,1,0,
3.0,KJ Martin,22.0,SF,82,49,2292,0.569,9.7,0.7,0.417,0.281,0.003,0.0,0.3,0.679,0.807,0.49,0.5,,0.315,0.772,1.0,0.275,173,0.236,0.353,0,0,
4.0,Alperen Şengün,20.0,C,75,72,2171,0.553,6.0,0.929,0.395,0.464,0.053,0.016,0.071,0.57,0.677,0.499,0.476,0.308,0.333,0.499,1.0,0.109,77,0.035,0.0,1,0,
5.0,Kevin Porter Jr.,22.0,PG,59,59,2024,0.442,15.7,0.564,0.153,0.221,0.115,0.076,0.436,0.501,0.711,0.385,0.461,0.478,0.366,0.18,0.525,0.054,41,0.117,0.489,1,0,
6.0,Tari Eason,21.0,PF,82,5,1767,0.448,9.2,0.739,0.433,0.262,0.029,0.015,0.261,0.486,0.619,0.318,0.211,0.1,0.343,0.473,0.983,0.126,64,0.285,0.367,2,0,
7.0,Eric Gordon,34.0,SG,47,47,1418,0.439,16.5,0.487,0.163,0.274,0.042,0.008,0.513,0.536,0.744,0.458,0.3,0.25,0.347,0.32,0.765,0.002,1,0.078,0.526,1,0,
8.0,Usman Garuba,20.0,C,75,1,970,0.486,9.9,0.667,0.452,0.209,0.006,0.0,0.333,0.525,0.625,0.324,0.0,,0.407,0.613,1.0,0.062,11,0.492,0.414,0,0,
9.0,Daishen Nix,20.0,PG,57,7,914,0.342,17.4,0.409,0.19,0.194,0.004,0.021,0.591,0.423,0.489,0.37,1.0,0.2,0.286,0.439,0.825,0.013,2,0.15,0.238,3,0,
10.0,Josh Christopher,21.0,SG,64,2,786,0.465,11.9,0.729,0.222,0.289,0.188,0.03,0.271,0.55,0.685,0.537,0.452,0.3,0.236,0.348,0.762,0.082,24,0.191,0.235,0,0,
11.0,Jae'Sean Tate,27.0,SF,31,7,677,0.48,8.5,0.799,0.306,0.437,0.044,0.013,0.201,0.53,0.614,0.5,0.3,0.333,0.283,0.351,0.923,0.009,1,0.348,0.313,1,0,
12.0,Garrison Mathews,26.0,SG,45,0,602,0.353,24.1,0.088,0.041,0.035,0.0,0.012,0.912,0.467,0.571,0.333,,0.5,0.342,0.429,0.981,0.006,1,0.232,0.389,0,0,
13.0,TyTy Washington Jr.,21.0,PG,31,2,433,0.363,17.5,0.5,0.056,0.213,0.181,0.05,0.5,0.488,0.444,0.5,0.517,0.375,0.238,0.436,0.789,0.0,0,0.238,0.316,0,0,
14.0,Bruno Fernando,24.0,C,31,4,364,0.516,3.7,0.989,0.538,0.419,0.011,0.022,0.011,0.522,0.68,0.333,0.0,0.5,0.0,0.688,,0.344,27,1.0,0.0,0,0,
15.0,Boban Marjanović,34.0,C,31,0,171,0.683,4.9,0.983,0.4,0.483,0.1,0.0,0.017,0.695,0.833,0.586,0.667,,0.0,0.561,,0.1,6,0.0,,0,0,
16.0,Frank Kaminsky,29.0,C,10,0,59,0.316,17.1,0.474,0.158,0.158,0.105,0.053,0.526,0.444,1.0,0.0,0.5,0.0,0.2,0.75,1.0,0.0,0,0.2,0.0,0,0,
17.0,Trevor Hudgins,23.0,PG,5,0,28,0.222,24.8,0.111,0.0,0.111,0.0,0.0,0.889,0.0,,0.0,,,0.25,,1.0,0.0,0,0.0,,0,0,
18.0,Darius Days,23.0,SF,4,0,25,0.417,20.5,0.167,0.167,0.0,0.0,0.0,0.833,1.0,1.0,,,,0.3,0.5,1.0,0.0,0,0.5,0.4,0,0,
,Team Totals,,,82,82,19754,0.457,13.8,0.641,0.259,0.262,0.07,0.049,0.359,0.53,0.678,0.436,0.448,0.366,0.327,0.477,0.766,0.084,523,0.173,0.361,14,0,
