Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Nikola Jokić,28,C,12,12,482,9.9,18.2,0.545,1.0,4.0,0.264,8.9,14.3,0.623,0.574,4.8,5.3,0.901,3.2,8.8,12.0,7.8,1.3,0.6,3.0,2.4,25.7,
2,Jamal Murray,26,PG,12,12,462,7.8,19.4,0.402,1.8,5.7,0.315,6.0,13.7,0.438,0.448,1.9,2.0,0.923,0.7,3.4,4.1,5.2,0.8,0.5,2.4,2.2,19.2,
3,Aaron Gordon,28,PF,12,12,445,5.6,9.5,0.585,0.9,2.2,0.407,4.7,7.4,0.637,0.631,1.9,2.3,0.821,2.9,4.1,7.0,4.3,0.8,0.6,1.5,2.3,13.9,
4,Michael Porter Jr.,25,SF,12,12,443,5.5,11.9,0.466,2.7,6.6,0.407,2.8,5.3,0.538,0.579,1.6,2.1,0.769,0.7,6.0,6.7,1.1,0.9,0.8,1.5,2.2,15.4,
5,Kentavious Caldwell-Pope,30,SG,12,12,420,2.9,7.4,0.395,1.5,4.7,0.327,1.4,2.7,0.516,0.5,0.9,0.9,1.0,0.4,2.6,3.0,2.7,1.5,0.4,0.9,3.2,8.3,
6,Christian Braun,22,SG,12,0,204,4.1,9.5,0.426,0.7,3.2,0.222,3.4,6.4,0.528,0.463,1.9,2.8,0.688,1.6,4.1,5.6,1.6,0.4,0.9,0.2,3.2,10.8,
7,Justin Holiday,34,SG,12,0,150,2.6,8.4,0.314,2.6,7.0,0.379,0.0,1.4,0.0,0.471,0.5,1.0,0.5,0.2,4.6,4.8,1.0,1.4,0.0,0.7,3.8,8.4,
8,Reggie Jackson,33,PG,12,0,117,4.9,14.8,0.333,2.5,7.1,0.348,2.5,7.7,0.32,0.417,0.6,0.6,1.0,0.6,4.0,4.6,3.7,0.6,0.3,2.5,3.7,12.9,
9,Peyton Watson,21,SF,10,0,90,2.4,9.6,0.25,1.2,4.8,0.25,1.2,4.8,0.25,0.313,1.2,2.4,0.5,0.8,5.2,6.0,1.6,0.0,2.4,1.2,3.6,7.2,
10,Julian Strawther,21,SF,3,0,16,4.5,13.5,0.333,2.3,9.0,0.25,2.3,4.5,0.5,0.417,4.5,9.0,0.5,0.0,4.5,4.5,0.0,2.3,0.0,2.3,6.8,15.8,
11,Zeke Nnaji,23,PF,3,0,14,5.1,7.7,0.667,0.0,0.0,,5.1,7.7,0.667,0.667,2.6,5.1,0.5,5.1,0.0,5.1,0.0,0.0,2.6,5.1,2.6,12.9,
12,Hunter Tyson,23,PF,3,0,14,0.0,10.3,0.0,0.0,7.7,0.0,0.0,2.6,0.0,0.0,2.6,5.1,0.5,2.6,5.1,7.7,2.6,0.0,0.0,2.6,0.0,2.6,
13,DeAndre Jordan,35,C,2,0,13,2.8,5.5,0.5,0.0,0.0,,2.8,5.5,0.5,0.5,5.5,5.5,1.0,2.8,5.5,8.3,0.0,2.8,2.8,0.0,11.1,11.1,
14,Jalen Pickett,24,SG,3,0,11,6.5,9.8,0.667,0.0,3.3,0.0,6.5,6.5,1.0,0.667,0.0,0.0,,0.0,3.3,3.3,3.3,0.0,3.3,0.0,3.3,13.1,
