Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19705,3610,7279,0.496,958,2560,0.374,2652,4719,0.562,1240,1628,0.762,881,2763,3644,2415,585,457,1036,1489,9418
Team/G,,240.3,44.0,88.8,0.496,11.7,31.2,0.374,32.3,57.5,0.562,15.1,19.9,0.762,10.7,33.7,44.4,29.5,7.1,5.6,12.6,18.2,114.9
Lg Rank,,26,3,17,4.0,25,30,10.0,2,1,7.0,29,29,25.0,13,9,7,3,21,10,5,9,14
Year/Year,,-0.3%,1.0%,2.7%,-0.008,-1.1%,0.0%,-0.004,1.8%,4.2%,-0.013,-10.0%,-11.2%,0.01,6.4%,2.4%,3.3%,2.0%,-5.3%,24.2%,-13.1%,-2.4%,-0.8%
Opponent,82.0,19705,3332,7210,0.462,919,2587,0.355,2413,4623,0.522,1404,1819,0.772,894,2573,3467,2108,578,394,1014,1467,8987
Opponent/G,,240.3,40.6,87.9,0.462,11.2,31.5,0.355,29.4,56.4,0.522,17.1,22.2,0.772,10.9,31.4,42.3,25.7,7.0,4.8,12.4,17.9,109.6
Lg Rank,,26,9,13,4.0,2,2,8.0,18,26,5.0,18,20,6.0,20,7,7,9,9,12,27,26,6
Year/Year,,-0.3%,-2.7%,0.6%,-0.016,-1.5%,-4.6%,0.011,-3.1%,3.8%,-0.037,-2.7%,-2.3%,-0.004,7.5%,2.3%,3.6%,0.1%,-10.5%,14.5%,-8.2%,-8.4%,-2.5%
