Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Christian Braun,22.0,SG,82,4,1655,0.46,0.498,0.384,0.525,0.694,0.554,0.277,0.34,97,91,105.0,96,88.0,95,114,86,-21.0,-28.7,
2.0,Kentavious Caldwell-Pope,30.0,SG,76,76,2402,0.46,0.52,0.406,0.566,0.894,0.602,0.193,0.525,97,95,111.0,104,114.0,104,79,133,23.4,27.4,
3.0,Collin Gillespie,24.0,PG,24,0,225,0.464,0.548,0.395,0.572,0.667,0.586,0.174,0.551,98,101,108.0,105,85.0,101,71,139,3.6,0.8,
4.0,Aaron Gordon,28.0,PF,73,73,2297,0.556,0.619,0.29,0.584,0.658,0.607,0.376,0.193,117,114,79.0,107,84.0,105,154,49,53.4,45.2,
5.0,Justin Holiday,34.0,SG,58,9,862,0.454,0.569,0.404,0.595,0.75,0.598,0.021,0.701,96,104,111.0,109,96.0,103,8,178,18.9,6.9,
6.0,Jay Huff,25.0,C,20,0,49,0.6,1.0,0.333,0.7,1.0,0.724,0.133,0.6,126,183,91.0,128,128.0,125,55,152,4.6,4.6,
7.0,Reggie Jackson,33.0,PG,82,23,1817,0.431,0.475,0.359,0.499,0.806,0.521,0.13,0.376,91,87,98.0,91,103.0,90,53,95,-72.4,-94.0,
8.0,Nikola Jokić,28.0,C,79,79,2737,0.583,0.626,0.359,0.612,0.817,0.65,0.31,0.164,123,115,98.0,112,104.0,112,127,41,184.7,224.7,"MVP-1,CPOY-4,AS,NBA1"
9.0,DeAndre Jordan,35.0,C,36,2,396,0.624,0.624,,0.624,0.491,0.61,0.57,0.0,131,114,,114,63.0,105,233,0,14.3,7.1,
10.0,Braxton Key,26.0,SF,20,0,60,0.412,0.417,0.4,0.471,0.75,0.536,0.471,0.294,87,76,109.0,86,96.0,92,193,74,-2.6,-1.8,
11.0,Jamal Murray,26.0,PG,59,59,1861,0.481,0.51,0.425,0.554,0.853,0.586,0.187,0.346,101,94,116.0,101,109.0,101,76,88,15.2,12.3,
12.0,Zeke Nnaji,23.0,PF,58,0,576,0.463,0.5,0.261,0.483,0.677,0.528,0.416,0.154,98,92,71.0,88,86.0,91,170,39,-18.9,-18.5,
13.0,Jalen Pickett,24.0,SG,27,0,122,0.429,0.6,0.36,0.557,0.75,0.571,0.114,0.714,90,110,98.0,102,96.0,98,47,181,0.7,-0.6,
14.0,Michael Porter Jr.,25.0,SF,81,81,2565,0.484,0.575,0.397,0.586,0.836,0.601,0.102,0.513,102,106,109.0,107,107.0,104,42,130,84.6,48.2,
15.0,Julian Strawther,21.0,SF,50,0,545,0.369,0.488,0.297,0.462,0.71,0.482,0.14,0.622,78,90,81.0,84,90.0,83,57,157,-37.7,-46.3,
16.0,Hunter Tyson,23.0,PF,18,0,48,0.4,0.667,0.286,0.5,,0.5,0.0,0.7,84,122,78.0,91,,86,0,177,-1.9,-3.2,
17.0,Peyton Watson,21.0,SF,80,4,1488,0.465,0.553,0.296,0.516,0.67,0.539,0.237,0.34,98,101,81.0,94,85.0,93,97,86,-27.6,-40.6,
,Team Totals,,,82,82,19705,0.496,0.562,0.374,0.562,0.762,0.589,0.224,0.352,105,103,102.0,103,97.0,102,92,89,221.3,143.5,
