Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Nikola Jokić,28.0,C,12,12,482,30.0,0.625,0.217,0.291,9.9,28.7,19.0,40.3,1.8,1.5,12.7,30.0,1.9,0.7,2.6,0.259,9.0,3.8,12.8,1.8,
2.0,Jamal Murray,26.0,PG,12,12,462,12.2,0.474,0.293,0.104,2.2,10.9,6.4,24.4,1.1,1.2,10.6,29.0,-0.5,0.4,-0.1,-0.012,0.2,-1.7,-1.4,0.1,
3.0,Aaron Gordon,28.0,PF,12,12,445,18.2,0.66,0.229,0.237,8.9,13.4,11.1,18.2,1.2,1.5,12.1,15.3,1.2,0.4,1.6,0.175,3.1,1.4,4.5,0.7,
4.0,Michael Porter Jr.,25.0,SF,12,12,443,13.1,0.6,0.555,0.178,2.0,19.6,10.5,4.5,1.3,2.1,10.3,18.2,0.2,0.5,0.8,0.081,0.3,0.3,0.6,0.3,
5.0,Kentavious Caldwell-Pope,30.0,SG,12,12,420,8.4,0.534,0.64,0.128,1.3,8.4,4.7,10.1,2.1,1.1,9.9,11.0,0.1,0.4,0.6,0.067,-3.1,1.7,-1.4,0.1,
6.0,Christian Braun,22.0,SG,12,0,204,10.0,0.5,0.333,0.296,4.9,13.2,8.9,6.3,0.5,2.3,1.6,14.0,0.1,0.2,0.3,0.076,-1.9,-0.3,-2.2,0.0,
7.0,Justin Holiday,34.0,SG,12,0,150,5.3,0.476,0.829,0.114,0.7,14.8,7.6,3.6,2.1,0.0,7.5,12.2,-0.1,0.2,0.1,0.021,-4.8,0.9,-3.9,-0.1,
8.0,Reggie Jackson,33.0,PG,12,0,117,5.1,0.43,0.479,0.042,1.9,13.0,7.3,15.2,0.9,0.8,14.1,22.3,-0.3,0.1,-0.2,-0.074,-5.0,-1.9,-7.0,-0.1,
9.0,Peyton Watson,21.0,SF,10,0,90,3.1,0.338,0.5,0.25,2.5,16.9,9.5,6.0,0.0,6.2,10.1,15.1,-0.2,0.1,-0.1,-0.065,-6.5,-0.1,-6.6,-0.1,
10.0,Julian Strawther,21.0,SF,3,0,16,4.3,0.451,0.667,0.667,0.0,14.6,7.1,0.0,3.2,0.0,11.4,25.1,0.0,0.0,0.0,-0.077,-7.1,0.9,-6.2,0.0,
11.0,Zeke Nnaji,23.0,PF,3,0,14,9.9,0.644,0.0,0.667,15.8,0.0,8.1,0.0,0.0,6.7,34.0,19.3,0.0,0.0,0.0,-0.029,-4.0,-1.2,-5.2,0.0,
12.0,Hunter Tyson,23.0,PF,3,0,14,-6.8,0.102,0.75,0.5,7.9,16.7,12.2,8.8,0.0,0.0,17.0,19.3,-0.1,0.0,-0.1,-0.315,-11.0,-5.5,-16.5,-0.1,
13.0,DeAndre Jordan,35.0,C,2,0,13,17.3,0.694,0.0,1.0,8.5,18.0,13.1,0.0,4.0,7.2,0.0,10.2,0.0,0.0,0.1,0.268,-5.0,4.7,-0.3,0.0,
14.0,Jalen Pickett,24.0,SG,3,0,11,17.0,0.667,0.333,0.0,0.0,10.6,5.2,14.5,0.0,8.5,0.0,12.5,0.0,0.0,0.0,0.173,2.9,4.3,7.2,0.0,
,Team Totals,,,12,12,2881,,0.552,0.371,0.196,,,,,,,,,2.3,3.2,5.5,0.092,0.7,0.8,1.5,2.6,
