Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Nikola Jokić,28.0,12,12,482,133,244,0.545,14,53,0.264,119,191,0.623,0.574,64,71,0.901,43,118,161,104,17,8,40,32,344,2,
2.0,Jamal Murray,26.0,12,12,462,100,249,0.402,23,73,0.315,77,176,0.438,0.448,24,26,0.923,9,43,52,67,10,6,31,28,247,0,
3.0,Aaron Gordon,28.0,12,12,445,69,118,0.585,11,27,0.407,58,91,0.637,0.631,23,28,0.821,36,51,87,53,10,7,18,28,172,0,
4.0,Michael Porter Jr.,25.0,12,12,443,68,146,0.466,33,81,0.407,35,65,0.538,0.579,20,26,0.769,8,74,82,13,11,10,18,27,189,0,
5.0,Kentavious Caldwell-Pope,30.0,12,12,420,34,86,0.395,18,55,0.327,16,31,0.516,0.5,11,11,1.0,5,30,35,31,17,5,10,37,97,0,
6.0,Christian Braun,22.0,12,0,204,23,54,0.426,4,18,0.222,19,36,0.528,0.463,11,16,0.688,9,23,32,9,2,5,1,18,61,0,
7.0,Justin Holiday,34.0,12,0,150,11,35,0.314,11,29,0.379,0,6,0.0,0.471,2,4,0.5,1,19,20,4,6,0,3,16,35,0,
8.0,Reggie Jackson,33.0,12,0,117,16,48,0.333,8,23,0.348,8,25,0.32,0.417,2,2,1.0,2,13,15,12,2,1,8,12,42,0,
9.0,Peyton Watson,21.0,10,0,90,6,24,0.25,3,12,0.25,3,12,0.25,0.313,3,6,0.5,2,13,15,4,0,6,3,9,18,0,
10.0,Julian Strawther,21.0,3,0,16,2,6,0.333,1,4,0.25,1,2,0.5,0.417,2,4,0.5,0,2,2,0,1,0,1,3,7,0,
11.0,Zeke Nnaji,23.0,3,0,14,2,3,0.667,0,0,,2,3,0.667,0.667,1,2,0.5,2,0,2,0,0,1,2,1,5,0,
12.0,Hunter Tyson,23.0,3,0,14,0,4,0.0,0,3,0.0,0,1,0.0,0.0,1,2,0.5,1,2,3,1,0,0,1,0,1,0,
13.0,DeAndre Jordan,35.0,2,0,13,1,2,0.5,0,0,,1,2,0.5,0.5,2,2,1.0,1,2,3,0,1,1,0,4,4,0,
14.0,Jalen Pickett,24.0,3,0,11,2,3,0.667,0,1,0.0,2,2,1.0,0.667,0,0,,0,1,1,1,0,1,0,1,4,0,
,Team Totals,,12,12,2881,467,1022,0.457,126,379,0.332,341,643,0.53,0.519,166,200,0.83,119,391,510,299,77,51,136,216,1226,2,
