Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Nikola Jokić,28,C,79,79,2737,10.8,18.6,0.583,1.1,3.0,0.359,9.7,15.5,0.626,0.612,4.7,5.8,0.817,2.9,9.9,12.8,9.3,1.4,0.9,3.1,2.6,27.4,"MVP-1,CPOY-4,AS,NBA1"
2,Michael Porter Jr.,25,SF,81,81,2565,7.3,15.1,0.484,3.1,7.8,0.397,4.2,7.4,0.575,0.586,1.3,1.5,0.836,1.5,6.4,7.9,1.7,0.6,0.7,1.3,2.1,19.0,
3,Kentavious Caldwell-Pope,30,SG,76,76,2402,4.0,8.8,0.46,1.9,4.6,0.406,2.2,4.2,0.52,0.566,1.5,1.7,0.894,0.5,2.3,2.7,2.7,1.5,0.6,1.1,2.3,11.5,
4,Aaron Gordon,28,PF,73,73,2297,6.2,11.2,0.556,0.6,2.2,0.29,5.6,9.1,0.619,0.584,2.8,4.2,0.658,2.7,4.7,7.4,4.1,0.9,0.7,1.6,2.2,15.9,
5,Jamal Murray,26,PG,59,59,1861,9.2,19.1,0.481,2.8,6.6,0.425,6.4,12.5,0.51,0.554,3.0,3.6,0.853,0.8,3.9,4.7,7.4,1.1,0.8,2.4,2.0,24.2,
6,Reggie Jackson,33,PG,82,23,1817,6.5,15.0,0.431,2.0,5.6,0.359,4.4,9.4,0.475,0.499,1.6,1.9,0.806,0.7,2.4,3.1,6.1,0.9,0.3,2.1,3.0,16.5,
7,Christian Braun,22,SG,82,4,1655,4.8,10.5,0.46,1.4,3.6,0.384,3.5,6.9,0.498,0.525,2.0,2.9,0.694,1.7,4.9,6.7,2.9,0.9,0.8,1.2,3.0,13.1,
8,Peyton Watson,21,SF,80,4,1488,5.0,10.8,0.465,1.1,3.7,0.296,3.9,7.1,0.553,0.516,1.7,2.6,0.67,1.4,4.9,6.2,2.1,1.0,2.1,1.4,3.5,12.9,
9,Justin Holiday,34,SG,58,9,862,3.7,8.1,0.454,2.3,5.7,0.404,1.4,2.4,0.569,0.595,0.1,0.2,0.75,0.4,2.6,3.0,2.8,1.5,0.4,0.6,2.9,9.8,
10,Zeke Nnaji,23,PF,58,0,576,4.3,9.3,0.463,0.4,1.4,0.261,3.9,7.9,0.5,0.483,2.6,3.9,0.677,3.8,4.1,7.9,2.0,0.9,2.4,1.7,5.1,11.6,
11,Julian Strawther,21,SF,50,0,545,5.4,14.7,0.369,2.7,9.1,0.297,2.7,5.5,0.488,0.462,1.5,2.0,0.71,0.3,3.7,4.0,3.1,1.1,0.5,1.5,3.6,15.0,
12,DeAndre Jordan,35,C,36,2,396,5.3,8.5,0.624,0.0,0.0,,5.3,8.5,0.624,0.624,2.4,4.8,0.491,4.9,9.4,14.3,2.4,0.5,1.5,2.1,5.1,12.9,
13,Collin Gillespie,24,PG,24,0,225,5.1,11.0,0.464,2.4,6.1,0.395,2.7,5.0,0.548,0.572,1.3,1.9,0.667,0.2,3.2,3.4,4.3,2.1,0.0,2.2,3.8,13.9,
14,Jalen Pickett,24,SG,27,0,122,4.4,10.3,0.429,2.7,7.4,0.36,1.8,3.0,0.6,0.557,0.9,1.2,0.75,0.3,3.8,4.1,6.2,1.2,0.0,2.7,3.8,12.4,
15,Braxton Key,26,SF,20,0,60,4.2,10.2,0.412,1.2,3.0,0.4,3.0,7.2,0.417,0.471,3.6,4.8,0.75,1.8,9.0,10.8,5.4,1.2,0.6,0.6,3.0,13.2,
16,Jay Huff,25,C,20,0,49,6.6,11.0,0.6,2.2,6.6,0.333,4.4,4.4,1.0,0.7,1.5,1.5,1.0,1.5,6.6,8.1,1.5,1.5,2.2,0.7,6.6,16.9,
17,Hunter Tyson,23,PF,18,0,48,6.0,15.0,0.4,3.0,10.5,0.286,3.0,4.5,0.667,0.5,0.0,0.0,,0.7,6.0,6.8,1.5,0.7,0.0,1.5,7.5,15.0,
