Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Nikola Jokić,28,79,79,2737,14.9,25.6,0.583,1.5,4.2,0.359,13.4,21.4,0.626,0.612,6.5,7.9,0.817,4.0,13.6,17.7,12.8,2.0,1.2,4.3,3.5,37.8,131,108,"MVP-1,CPOY-4,AS,NBA1"
2,Michael Porter Jr.,25,81,81,2565,10.1,20.9,0.484,4.3,10.7,0.397,5.8,10.1,0.575,0.586,1.8,2.1,0.836,2.0,8.9,10.9,2.4,0.8,1.0,1.8,2.9,26.2,117,114,
3,Kentavious Caldwell-Pope,30,76,76,2402,5.6,12.1,0.46,2.6,6.4,0.406,3.0,5.8,0.52,0.566,2.1,2.3,0.894,0.6,3.1,3.8,3.8,2.0,0.9,1.5,3.1,15.8,119,115,
4,Aaron Gordon,28,73,73,2297,8.6,15.5,0.556,0.9,3.0,0.29,7.7,12.5,0.619,0.584,3.8,5.8,0.658,3.8,6.4,10.2,5.6,1.2,1.0,2.3,3.1,21.9,125,114,
5,Jamal Murray,26,59,59,1861,12.6,26.3,0.481,3.9,9.1,0.425,8.8,17.2,0.51,0.554,4.2,4.9,0.853,1.1,5.3,6.4,10.2,1.5,1.0,3.3,2.8,33.3,119,114,
6,Reggie Jackson,33,82,23,1817,8.9,20.6,0.431,2.8,7.7,0.359,6.1,12.9,0.475,0.499,2.2,2.7,0.806,0.9,3.3,4.2,8.4,1.2,0.4,2.9,4.1,22.7,109,117,
7,Christian Braun,22,82,4,1655,6.6,14.5,0.46,1.9,4.9,0.384,4.8,9.6,0.498,0.525,2.8,4.0,0.694,2.4,6.8,9.2,4.0,1.3,1.0,1.6,4.1,18.0,116,114,
8,Peyton Watson,21,80,4,1488,6.9,14.9,0.465,1.5,5.1,0.296,5.4,9.8,0.553,0.516,2.4,3.5,0.67,1.9,6.7,8.6,2.9,1.4,2.9,1.9,4.8,17.7,108,111,
9,Justin Holiday,34,58,9,862,5.1,11.2,0.454,3.2,7.8,0.404,1.9,3.3,0.569,0.595,0.2,0.2,0.75,0.5,3.6,4.1,3.9,2.1,0.5,0.8,4.0,13.5,124,115,
10,Zeke Nnaji,23,58,0,576,5.9,12.8,0.463,0.5,2.0,0.261,5.4,10.8,0.5,0.483,3.6,5.3,0.677,5.2,5.6,10.8,2.8,1.3,3.3,2.3,7.0,16.0,113,112,
11,Julian Strawther,21,50,0,545,7.5,20.2,0.369,3.7,12.6,0.297,3.7,7.6,0.488,0.462,2.0,2.8,0.71,0.5,5.1,5.5,4.3,1.5,0.6,2.1,4.9,20.6,99,115,
12,DeAndre Jordan,35,36,2,396,7.3,11.6,0.624,0.0,0.0,,7.3,11.6,0.624,0.624,3.3,6.6,0.491,6.8,12.9,19.7,3.3,0.8,2.0,2.9,7.0,17.8,121,110,
13,Collin Gillespie,24,24,0,225,7.0,15.2,0.464,3.3,8.4,0.395,3.7,6.8,0.548,0.572,1.8,2.6,0.667,0.2,4.4,4.6,5.9,2.9,0.0,3.1,5.3,19.2,109,113,
14,Jalen Pickett,24,27,0,122,6.1,14.2,0.429,3.7,10.2,0.36,2.4,4.1,0.6,0.557,1.2,1.6,0.75,0.4,5.3,5.7,8.5,1.6,0.0,3.7,5.3,17.1,109,115,
15,Braxton Key,26,20,0,60,5.8,14.0,0.412,1.7,4.1,0.4,4.1,9.9,0.417,0.471,5.0,6.6,0.75,2.5,12.4,14.9,7.4,1.7,0.8,0.8,4.1,18.2,128,110,
16,Jay Huff,25,20,0,49,9.1,15.2,0.6,3.0,9.1,0.333,6.1,6.1,1.0,0.7,2.0,2.0,1.0,2.0,9.1,11.1,2.0,2.0,3.0,1.0,9.1,23.3,140,108,
17,Hunter Tyson,23,18,0,48,8.3,20.7,0.4,4.1,14.5,0.286,4.1,6.2,0.667,0.5,0.0,0.0,,1.0,8.3,9.3,2.1,1.0,0.0,2.1,10.3,20.7,96,114,
