Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Victor Wembanyama,22.0,C,13,12,33.6,9.0,17.8,0.504,1.6,4.5,0.356,7.4,13.3,0.555,0.55,6.2,7.4,0.844,2.0,10.6,12.6,3.8,1.1,3.5,3.7,3.5,25.8,
2.0,De'Aaron Fox,28.0,PG,17,17,32.9,8.4,17.1,0.488,2.5,6.5,0.391,5.8,10.6,0.547,0.562,4.6,5.5,0.84,0.8,2.8,3.6,6.2,1.4,0.3,3.2,2.4,23.9,
3.0,Devin Vassell,25.0,SG,25,25,32.4,5.5,12.7,0.431,2.8,7.0,0.397,2.7,5.8,0.472,0.539,2.0,2.3,0.877,0.4,3.4,3.8,2.6,1.0,0.5,1.0,2.3,15.7,
4.0,Stephon Castle,21.0,PG,16,16,31.2,6.3,12.5,0.505,1.1,3.9,0.286,5.2,8.6,0.606,0.55,4.7,6.5,0.721,1.6,4.5,6.1,6.9,1.4,0.3,4.1,3.7,18.4,
5.0,Harrison Barnes,33.0,PF,25,25,31.0,4.6,9.6,0.477,2.4,5.8,0.41,2.2,3.9,0.577,0.6,1.6,1.9,0.854,0.9,2.5,3.4,2.3,1.1,0.2,1.3,1.7,13.2,
6.0,Julian Champagnie,24.0,SF,25,17,28.7,3.5,8.2,0.427,2.3,6.1,0.375,1.2,2.2,0.574,0.566,1.7,2.0,0.843,0.9,4.6,5.5,1.5,1.0,0.5,1.0,1.5,11.0,
7.0,Luke Kornet,30.0,C,17,12,25.4,2.7,4.4,0.622,0.0,0.0,,2.7,4.4,0.622,0.622,1.9,2.4,0.805,2.8,3.5,6.4,2.2,0.3,1.4,0.6,2.0,7.4,
8.0,Keldon Johnson,26.0,SF,25,0,23.6,4.8,8.5,0.568,0.9,2.6,0.348,3.9,5.9,0.667,0.622,2.1,2.8,0.746,2.0,4.5,6.5,1.6,0.8,0.1,1.0,2.0,12.7,
9.0,Dylan Harper,19.0,SG,15,0,21.9,5.1,11.0,0.461,0.7,2.5,0.263,4.4,8.5,0.52,0.491,2.3,3.2,0.708,1.0,2.1,3.1,3.7,0.9,0.1,1.7,2.5,13.1,
10.0,Jeremy Sochan,22.0,PF,17,0,16.3,2.5,5.0,0.506,0.4,1.5,0.28,2.1,3.5,0.6,0.547,0.6,0.9,0.688,1.3,2.3,3.6,1.4,0.5,0.2,0.9,2.4,6.1,
11.0,Kelly Olynyk,34.0,C,14,0,11.1,1.4,2.9,0.5,0.5,1.5,0.333,0.9,1.4,0.684,0.588,1.1,1.5,0.762,0.8,1.7,2.5,1.7,0.4,0.0,0.8,1.6,4.5,
12.0,Jordan McLaughlin,29.0,PG,9,0,8.3,1.1,2.7,0.417,0.6,1.7,0.333,0.6,1.0,0.556,0.521,0.3,0.3,1.0,0.3,0.3,0.7,1.1,0.8,0.0,0.2,0.8,3.1,
13.0,Carter Bryant,20.0,PF,18,0,7.9,0.9,2.8,0.333,0.4,1.6,0.286,0.5,1.3,0.391,0.412,0.2,0.2,0.75,0.3,1.3,1.7,0.1,0.2,0.1,0.3,0.8,2.5,
14.0,Bismack Biyombo,33.0,C,8,1,7.3,0.4,0.5,0.75,0.0,0.0,,0.4,0.5,0.75,0.75,0.1,0.3,0.5,0.3,0.5,0.8,0.4,0.4,0.1,0.4,1.3,0.9,
15.0,Lindy Waters III,28.0,SG,12,0,6.9,0.8,1.9,0.391,0.6,1.8,0.333,0.2,0.2,1.0,0.543,0.0,0.0,,0.2,1.0,1.2,0.4,0.2,0.0,0.1,0.8,2.1,
16.0,David Jones García,24.0,SF,10,0,6.7,1.3,2.5,0.52,0.3,0.5,0.6,1.0,2.0,0.5,0.58,0.3,0.6,0.5,0.4,0.8,1.2,1.8,0.6,0.1,0.5,0.6,3.2,
17.0,Harrison Ingram,23.0,SF,3,0,3.7,0.7,1.0,0.667,0.3,0.3,1.0,0.3,0.7,0.5,0.833,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,1.7,
18.0,Riley Minix,25.0,SF,3,0,2.7,1.3,2.0,0.667,0.3,1.0,0.333,1.0,1.0,1.0,0.75,0.0,0.0,,0.3,0.3,0.7,0.3,0.3,0.0,0.0,0.3,3.0,
,Team Totals,,,25,25,241.0,42.6,88.1,0.483,13.6,37.0,0.366,29.0,51.1,0.568,0.56,21.0,26.5,0.795,11.5,33.6,45.1,25.7,8.5,4.7,14.8,20.7,119.7,
