Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Devin Vassell,25.0,SG,25,25,809,22,63,15,0,0,5.2,3.1,13,6,24,5,21,2,150,4,6,
2.0,Harrison Barnes,33.0,PF,25,25,774,0,0,7,87,6,2.3,-5.1,15,12,24,5,20,5,135,5,6,
3.0,Julian Champagnie,24.0,SF,25,17,718,0,5,66,28,0,4.4,0.7,15,4,22,0,20,0,93,5,5,
4.0,Keldon Johnson,26.0,SF,25,0,590,0,30,62,8,0,1.8,-4.7,8,11,20,3,27,3,98,7,18,
5.0,De'Aaron Fox,28.0,PG,17,17,559,100,0,0,0,0,3.8,-0.7,27,23,15,3,42,3,265,13,15,
6.0,Stephon Castle,21.0,PG,16,16,499,67,33,0,0,0,5.5,2.3,38,19,20,4,51,9,272,9,14,
7.0,Victor Wembanyama,22.0,C,13,12,437,0,0,0,0,100,10.6,10.1,11,23,18,13,32,5,126,5,5,
8.0,Luke Kornet,30.0,C,17,12,432,0,0,0,11,90,3.5,-1.1,4,4,25,3,19,3,95,0,7,
9.0,Dylan Harper,19.0,SG,15,0,329,14,59,27,0,0,6.3,2.9,12,6,18,2,25,1,137,6,12,
10.0,Jeremy Sochan,22.0,PF,17,0,277,0,0,0,52,47,-7.0,-14.6,6,4,16,3,5,2,62,2,6,
11.0,Kelly Olynyk,34.0,C,14,0,156,0,0,0,8,92,10.2,6.9,6,2,11,1,5,1,57,0,3,
12.0,Carter Bryant,20.0,PF,18,0,142,0,0,46,50,4,10.0,6.5,4,1,5,0,3,1,2,2,3,
13.0,Lindy Waters III,28.0,SG,12,0,83,11,73,16,0,0,-3.2,-7.9,1,0,6,0,0,0,10,0,0,
14.0,Jordan McLaughlin,29.0,PG,9,0,75,100,0,0,0,0,-1.8,-6.4,2,0,5,0,1,1,23,1,0,
15.0,David Jones García,24.0,SF,10,0,67,6,83,11,0,0,21.9,18.8,2,3,2,0,4,1,42,2,4,
16.0,Bismack Biyombo,33.0,C,8,1,58,0,0,0,0,100,-25.0,-30.7,1,0,6,2,0,0,9,0,0,
17.0,Harrison Ingram,23.0,SF,3,0,11,0,35,65,0,0,44.0,40.2,0,0,1,0,0,0,0,0,0,
18.0,Riley Minix,25.0,SF,3,0,8,0,0,45,55,0,60.3,56.5,0,0,0,0,0,0,2,0,0,
,Team Totals,,,25,25,6024,20,20,20,20,20,4.1,-0.1,165,118,238,44,275,37,1578,61,104,
