Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Harrison Barnes,33.0,PF,25,25,774,0.477,0.577,0.41,0.6,0.854,0.629,0.199,0.598,102,105,114.0,110,108.0,108,72,144,26.4,24.4,
2.0,Bismack Biyombo,33.0,C,8,1,58,0.75,0.75,,0.75,0.5,0.717,0.5,0.0,160,137,,138,63.0,123,180,0,1.6,1.3,
3.0,Carter Bryant,20.0,PF,18,0,142,0.333,0.391,0.286,0.412,0.75,0.426,0.078,0.549,71,71,79.0,76,95.0,73,28,132,-13.6,-16.5,
4.0,Stephon Castle,21.0,PG,16,16,499,0.505,0.606,0.286,0.55,0.721,0.6,0.52,0.315,107,111,79.0,101,92.0,103,187,76,2.1,8.5,
5.0,Julian Champagnie,24.0,SF,25,17,718,0.427,0.574,0.375,0.566,0.843,0.604,0.248,0.738,91,105,104.0,104,107.0,104,89,178,8.6,9.7,
6.0,De'Aaron Fox,28.0,PG,17,17,559,0.488,0.547,0.391,0.562,0.84,0.611,0.323,0.378,104,100,109.0,103,107.0,105,116,91,10.0,18.5,
7.0,Dylan Harper,19.0,SG,15,0,329,0.461,0.52,0.263,0.491,0.708,0.527,0.291,0.23,98,95,73.0,90,90.0,90,105,56,-17.8,-21.0,
8.0,Harrison Ingram,23.0,SF,3,0,11,0.667,0.5,1.0,0.833,,0.833,0.0,0.333,142,91,278.0,153,,143,0,80,1.7,1.5,
9.0,Keldon Johnson,26.0,SF,25,0,590,0.568,0.667,0.348,0.622,0.746,0.651,0.333,0.31,121,122,97.0,114,95.0,112,120,75,32.9,33.2,
10.0,David Jones García,24.0,SF,10,0,67,0.52,0.5,0.6,0.58,0.5,0.579,0.24,0.2,111,91,167.0,106,63.0,99,86,48,1.8,-0.2,
11.0,Luke Kornet,30.0,C,17,12,432,0.622,0.622,,0.622,0.805,0.679,0.554,0.0,132,113,,114,102.0,116,199,0,11.4,17.7,
12.0,Jordan McLaughlin,29.0,PG,9,0,75,0.417,0.556,0.333,0.521,1.0,0.553,0.125,0.625,89,101,93.0,96,127.0,95,45,151,-1.1,-1.5,
13.0,Riley Minix,25.0,SF,3,0,8,0.667,1.0,0.333,0.75,,0.75,0.0,0.5,142,182,93.0,138,,129,0,121,2.5,2.0,
14.0,Kelly Olynyk,34.0,C,14,0,156,0.5,0.684,0.333,0.588,0.762,0.64,0.525,0.525,106,125,93.0,108,97.0,110,189,127,3.4,5.6,
15.0,Jeremy Sochan,22.0,PF,17,0,277,0.506,0.6,0.28,0.547,0.688,0.565,0.188,0.294,108,109,78.0,100,87.0,97,68,71,0.4,-3.3,
16.0,Devin Vassell,25.0,SG,25,25,809,0.431,0.472,0.397,0.539,0.877,0.573,0.179,0.547,92,86,110.0,99,111.0,98,64,132,-3.4,-7.0,
17.0,Lindy Waters III,28.0,SG,12,0,83,0.391,1.0,0.333,0.543,,0.543,0.0,0.913,83,182,93.0,100,,93,0,220,-0.1,-1.8,
18.0,Victor Wembanyama,22.0,C,13,12,437,0.504,0.555,0.356,0.55,0.844,0.613,0.414,0.254,107,101,99.0,101,107.0,105,149,61,2.2,16.3,
,Team Totals,,,25,25,6024,0.483,0.568,0.366,0.56,0.795,0.6,0.301,0.42,103,104,102.0,103,101.0,103,108,101,69.0,87.4,
