Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,25.0,6025,1064,2202,0.483,339,925,0.366,725,1277,0.568,526,662,0.795,287,840,1127,643,213,118,371,518,2993
Team/G,,241.0,42.6,88.1,0.483,13.6,37.0,0.366,29.0,51.1,0.568,21.0,26.5,0.795,11.5,33.6,45.1,25.7,8.5,4.7,14.8,20.7,119.7
Lg Rank,,25,11,23,8.0,15,17,11.0,13,18,4.0,7,7,12.0,15,7,10,15,13,17,12,13,6
Year/Year,,0.2%,1.9%,-1.9%,0.018,-4.0%,-6.5%,0.01,4.9%,1.8%,0.017,29.5%,26.2%,0.021,5.1%,2.6%,3.2%,-10.2%,3.7%,-14.9%,6.9%,24.7%,5.1%
Opponent,25.0,6025,1046,2227,0.47,331,880,0.376,715,1347,0.531,456,575,0.793,252,786,1038,674,202,105,357,554,2879
Opponent/G,,241.0,41.8,89.1,0.47,13.2,35.2,0.376,28.6,53.9,0.531,18.2,23.0,0.793,10.1,31.4,41.5,27.0,8.1,4.2,14.3,22.2,115.2
Lg Rank,,25,13,16,16.0,17,7,25.0,13,21,5.0,7,6,18.0,2,9,7,18,10,8,20,9,11
Year/Year,,0.2%,-4.6%,-3.7%,-0.004,-7.8%,-10.5%,0.011,-3.0%,1.3%,-0.024,24.5%,24.1%,0.003,-16.7%,-7.7%,-10.1%,-3.7%,-0.2%,-3.3%,4.5%,27.2%,-1.3%
