Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19780,3145,7230,0.435,1071,3097,0.346,2074,4133,0.502,1316,1722,0.764,896,2598,3494,2025,673,501,1236,1563,8677
Team/G,,241.2,38.4,88.2,0.435,13.1,37.8,0.346,25.3,50.4,0.502,16.0,21.0,0.764,10.9,31.7,42.6,24.7,8.2,6.1,15.1,19.1,105.8
Lg Rank,,17,30,21,30.0,12,6,29.0,30,27,29.0,22,19,23.0,10,27,24,27,4,4,26,20,30
Year/Year,,0.0%,-12.3%,-4.3%,-0.04,8.7%,10.3%,-0.005,-20.2%,-12.9%,-0.046,-8.1%,-11.9%,0.031,-9.3%,-8.4%,-8.6%,-5.2%,-1.0%,5.9%,10.8%,-4.9%,-9.5%
Opponent,82.0,19780,3381,7128,0.474,1098,2905,0.378,2283,4223,0.541,1391,1785,0.779,874,2867,3741,2179,668,536,1239,1539,9251
Opponent/G,,241.2,41.2,86.9,0.474,13.4,35.4,0.378,27.8,51.5,0.541,17.0,21.8,0.779,10.7,35.0,45.6,26.6,8.1,6.5,15.1,18.8,112.8
Lg Rank,,17,12,8,19.0,22,17,27.0,7,5,14.0,15,16,11.0,16,29,29,15,24,30,2,13,12
Year/Year,,0.0%,1.2%,-3.2%,0.021,3.1%,-3.1%,0.023,0.4%,-3.3%,0.02,-8.4%,-7.6%,-0.007,-3.1%,4.7%,2.8%,0.6%,19.5%,25.5%,-0.1%,-6.4%,-0.1%
