Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Santi Aldama,23.0,PF,61,35,1618,0.435,0.534,0.349,0.528,0.621,0.539,0.153,0.535,92,98,95.0,97,79.0,93,63,136,-20.9,-49.3,
2.0,Timmy Allen,24.0,SF,5,0,125,0.261,0.375,0.0,0.261,0.5,0.272,0.087,0.304,55,69,0.0,48,64.0,47,36,77,-13.1,-14.7,
3.0,Desmond Bane,25.0,SG,42,42,1443,0.464,0.536,0.381,0.552,0.87,0.589,0.207,0.464,98,98,104.0,101,111.0,101,85,117,8.8,14.7,
4.0,Bismack Biyombo,31.0,C,30,27,718,0.563,0.563,,0.563,0.478,0.56,0.387,0.0,119,103,,103,61.0,97,158,0,3.9,-5.5,
5.0,Brandon Clarke,27.0,PF,6,1,134,0.559,0.604,0.167,0.568,0.143,0.548,0.119,0.102,118,111,46.0,104,18.0,94,49,26,2.5,-4.0,
6.0,Tosan Evbuomwan,22.0,SF,4,0,74,0.267,0.286,0.25,0.333,,0.333,0.0,0.533,56,52,68.0,61,,57,0,135,-6.4,-7.4,
7.0,Wenyen Gabriel,26.0,PF,5,0,81,0.364,0.438,0.167,0.386,0.0,0.351,0.227,0.273,77,80,46.0,71,0.0,61,93,69,-7.0,-11.1,
8.0,Jacob Gilyard,25.0,PG,37,14,654,0.417,0.375,0.425,0.594,1.0,0.597,0.014,0.833,88,69,116.0,109,128.0,103,6,211,13.6,4.9,
9.0,Jordan Goodwin,25.0,PG,17,12,497,0.349,0.367,0.311,0.399,0.633,0.42,0.159,0.323,74,67,85.0,73,81.0,72,65,82,-55.6,-64.5,
10.0,Shaquille Harrison,30.0,SG,3,0,6,0.5,0.5,,0.5,,0.5,0.0,0.0,105,92,,91,,86,0,0,-0.2,-0.3,
11.0,Matthew Hurt,23.0,PF,8,0,113,0.353,0.5,0.25,0.426,1.0,0.453,0.088,0.588,74,92,68.0,78,128.0,78,36,149,-8.2,-9.0,
12.0,GG Jackson II,19.0,PF,48,18,1233,0.428,0.502,0.357,0.519,0.752,0.554,0.272,0.508,90,92,98.0,95,96.0,96,111,129,-31.4,-32.2,
13.0,Jaren Jackson Jr.,24.0,C,66,66,2124,0.444,0.501,0.32,0.494,0.808,0.552,0.359,0.315,94,92,87.0,90,103.0,95,147,80,-121.1,-74.7,
14.0,DeJon Jarreau,26.0,SG,9,0,150,0.34,0.351,0.308,0.38,0.455,0.392,0.22,0.26,72,64,84.0,70,58.0,68,90,66,-16.7,-20.6,
15.0,Trey Jemison,24.0,C,23,14,572,0.551,0.551,,0.551,0.84,0.582,0.184,0.0,116,101,,101,107.0,100,75,0,1.3,0.5,
16.0,Luke Kennard,27.0,SG,39,22,999,0.448,0.442,0.45,0.617,0.889,0.641,0.143,0.756,94,81,123.0,113,113.0,110,58,191,44.7,40.6,
17.0,John Konchar,27.0,SF,55,23,1173,0.423,0.568,0.317,0.514,0.84,0.537,0.12,0.577,89,104,87.0,94,107.0,93,49,146,-13.4,-19.0,
18.0,Jake LaRavia,22.0,PF,35,6,806,0.389,0.442,0.34,0.477,0.826,0.54,0.36,0.515,82,81,93.0,87,105.0,93,147,130,-42.2,-28.1,
19.0,Kenneth Lofton Jr.,21.0,PF,15,0,99,0.378,0.407,0.3,0.419,0.533,0.447,0.405,0.27,80,75,82.0,77,68.0,77,166,68,-9.4,-11.6,
20.0,Ja Morant,24.0,PG,9,9,318,0.471,0.555,0.275,0.512,0.813,0.57,0.376,0.3,99,102,75.0,94,104.0,98,154,76,-11.8,-3.9,
21.0,Jaylen Nowell,24.0,SG,9,1,156,0.4,0.563,0.174,0.436,1.0,0.453,0.055,0.418,84,103,48.0,80,128.0,78,22,106,-12.1,-14.3,
22.0,Mãozinha Pereira,23.0,SF,7,1,122,0.514,0.591,0.385,0.586,0.7,0.609,0.286,0.371,108,108,105.0,107,89.0,105,117,94,2.7,2.3,
23.0,Scotty Pippen Jr.,23.0,PG,21,16,527,0.493,0.534,0.417,0.567,0.745,0.596,0.271,0.355,104,98,114.0,104,95.0,103,111,90,8.1,7.5,
24.0,David Roddy,22.0,PF,48,13,1114,0.402,0.47,0.301,0.462,0.687,0.485,0.174,0.404,85,86,82.0,85,88.0,84,71,102,-64.9,-78.9,
25.0,Derrick Rose,35.0,PG,24,7,399,0.461,0.492,0.366,0.506,0.889,0.54,0.164,0.248,97,90,100.0,93,113.0,93,67,63,-13.4,-14.2,
26.0,Zavier Simpson,26.0,PG,7,0,161,0.315,0.324,0.294,0.361,0.75,0.377,0.074,0.315,66,59,80.0,66,96.0,65,30,80,-20.0,-22.7,
27.0,Marcus Smart,29.0,PG,20,20,605,0.43,0.583,0.313,0.519,0.768,0.552,0.236,0.565,91,107,86.0,95,98.0,95,97,143,-13.1,-14.5,
28.0,Lamar Stevens,26.0,PF,19,2,437,0.446,0.484,0.289,0.474,0.791,0.512,0.221,0.195,94,89,79.0,87,101.0,88,90,49,-28.1,-29.1,
29.0,Xavier Tillman Sr.,25.0,C,34,13,700,0.408,0.469,0.226,0.437,0.419,0.44,0.202,0.249,86,86,62.0,80,53.0,76,83,63,-46.8,-65.0,
30.0,Yuta Watanabe,29.0,SF,5,0,82,0.316,0.556,0.1,0.342,0.0,0.327,0.105,0.526,67,102,27.0,63,0.0,56,43,133,-7.8,-10.1,
31.0,Jack White,26.0,SF,4,0,64,0.125,0.0,0.2,0.188,,0.188,0.0,0.625,26,0,55.0,34,,32,0,158,-11.5,-12.6,
32.0,Vince Williams Jr.,23.0,SG,52,33,1436,0.446,0.529,0.378,0.55,0.8,0.597,0.343,0.551,94,97,103.0,101,102.0,103,140,140,2.7,15.0,
33.0,Ziaire Williams,22.0,SF,51,15,1038,0.397,0.487,0.307,0.474,0.827,0.511,0.198,0.5,84,89,84.0,87,105.0,88,81,127,-55.2,-56.8,
,Team Totals,,,82,82,19778,0.435,0.502,0.346,0.509,0.764,0.543,0.238,0.428,92,92,95.0,93,97.0,94,97,108,-542.0,-588.6,
