Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Anthony Edwards,22.0,SG,16,16,649,22.5,0.598,0.355,0.315,3.3,17.1,10.2,28.3,1.9,1.3,12.4,29.5,1.5,0.8,2.3,0.172,4.6,2.1,6.7,1.4,
2.0,Jaden McDaniels,23.0,SF,16,16,537,13.1,0.627,0.4,0.25,6.2,7.3,6.7,5.0,1.4,3.2,9.9,14.6,0.8,0.5,1.4,0.121,-0.4,2.0,1.6,0.5,
3.0,Karl-Anthony Towns,28.0,PF,16,16,522,19.2,0.581,0.358,0.297,8.0,24.7,16.3,13.4,1.2,0.5,9.3,25.2,1.1,0.6,1.7,0.155,2.2,0.6,2.8,0.6,
4.0,Rudy Gobert,31.0,C,15,15,512,16.2,0.652,0.0,0.76,9.3,24.7,17.0,6.9,1.4,2.8,14.2,14.4,1.0,0.7,1.7,0.16,-1.0,2.1,1.1,0.4,
5.0,Mike Conley,36.0,PG,15,15,474,15.0,0.553,0.524,0.193,2.5,12.0,7.3,26.8,2.3,0.6,11.3,17.0,0.8,0.5,1.3,0.134,0.5,2.3,2.8,0.6,
6.0,Nickeil Alexander-Walker,25.0,SG,16,1,378,8.7,0.498,0.723,0.089,1.6,7.2,4.4,14.0,1.4,1.8,11.4,15.8,0.0,0.3,0.3,0.042,-2.1,0.8,-1.3,0.1,
7.0,Naz Reid,24.0,PF,16,0,361,14.4,0.569,0.486,0.218,3.0,16.4,9.7,7.1,1.2,3.2,8.3,21.4,0.3,0.4,0.7,0.095,-0.2,1.0,0.8,0.3,
8.0,Kyle Anderson,30.0,PF,15,1,231,14.5,0.514,0.14,0.211,9.2,11.3,10.3,23.7,2.3,2.1,13.8,14.2,0.4,0.3,0.6,0.132,-0.7,3.0,2.3,0.3,
9.0,Monte Morris,28.0,PG,9,0,67,6.6,0.34,0.467,0.067,1.8,8.8,5.3,20.0,1.6,1.4,0.0,21.0,-0.1,0.1,0.0,-0.027,-6.0,0.4,-5.7,-0.1,
10.0,Jordan McLaughlin,27.0,PG,6,0,30,-5.8,0.202,0.556,0.222,0.0,15.8,7.9,9.0,0.0,0.0,16.8,18.0,-0.2,0.0,-0.2,-0.254,-12.6,-3.7,-16.3,-0.1,
11.0,Luka Garza,25.0,C,7,0,26,48.4,0.934,0.25,0.667,9.1,18.2,13.7,9.1,0.0,0.0,0.0,27.2,0.3,0.0,0.3,0.518,19.7,4.6,24.3,0.2,
12.0,Josh Minott,21.0,SF,5,0,18,7.2,0.333,0.556,0.0,6.6,26.3,16.5,23.9,0.0,0.0,0.0,22.8,0.0,0.0,0.0,-0.005,-1.6,-0.7,-2.3,0.0,
13.0,Wendell Moore Jr.,22.0,SG,6,0,18,9.3,0.5,0.571,0.0,0.0,13.1,6.6,17.3,2.9,0.0,12.5,20.2,0.0,0.0,0.0,0.031,-5.6,4.2,-1.4,0.0,
14.0,T.J. Warren,30.0,SF,3,0,11,4.1,0.0,0.5,0.0,21.6,10.8,16.2,11.3,0.0,0.0,0.0,8.3,0.0,0.0,0.0,-0.033,-2.0,-2.7,-4.6,0.0,
15.0,Leonard Miller,20.0,SF,3,0,7,5.6,0.0,1.0,0.0,17.0,50.7,33.9,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,-0.002,-5.4,-3.9,-9.3,0.0,
,Team Totals,,,16,16,3841,,0.576,0.393,0.285,,,,,,,,,5.8,4.4,10.1,0.127,0.6,1.6,2.2,4.1,
