Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Anthony Edwards,22.0,16,16,649,156,324,0.481,46,115,0.4,110,209,0.526,0.552,83,102,0.814,18,94,112,104,24,9,52,37,441,0,
2.0,Jaden McDaniels,23.0,16,16,537,72,140,0.514,24,56,0.429,48,84,0.571,0.6,27,35,0.771,28,33,61,18,14,18,17,54,195,0,
3.0,Karl-Anthony Towns,28.0,16,16,522,108,232,0.466,30,83,0.361,78,149,0.523,0.53,59,69,0.855,35,109,144,42,12,3,27,55,305,0,
4.0,Rudy Gobert,31.0,15,15,512,64,104,0.615,0,0,,64,104,0.615,0.615,53,79,0.671,40,107,147,24,14,15,23,55,181,0,
5.0,Mike Conley,36.0,15,15,474,62,145,0.428,30,76,0.395,32,69,0.464,0.531,20,28,0.714,10,48,58,86,21,3,20,38,174,0,
6.0,Nickeil Alexander-Walker,25.0,16,1,378,41,112,0.366,24,81,0.296,17,31,0.548,0.473,10,10,1.0,5,23,28,37,10,7,15,24,116,0,
7.0,Naz Reid,24.0,16,0,361,65,142,0.458,25,69,0.362,40,73,0.548,0.546,22,31,0.71,9,50,59,16,8,12,14,32,177,0,
8.0,Kyle Anderson,30.0,15,1,231,26,57,0.456,2,8,0.25,24,49,0.49,0.474,10,12,0.833,18,22,40,38,10,5,10,26,64,0,
9.0,Monte Morris,28.0,9,0,67,9,30,0.3,1,14,0.071,8,16,0.5,0.317,2,2,1.0,1,5,6,9,2,1,0,6,21,0,
10.0,Jordan McLaughlin,27.0,6,0,30,2,9,0.222,0,5,0.0,2,4,0.5,0.222,0,2,0.0,0,4,4,2,0,0,2,1,4,0,
11.0,Luka Garza,25.0,7,0,26,10,12,0.833,2,3,0.667,8,9,0.889,0.917,7,8,0.875,2,4,6,1,0,0,0,0,29,0,
12.0,Josh Minott,21.0,5,0,18,2,9,0.222,2,5,0.4,0,4,0.0,0.333,0,0,,1,4,5,3,0,0,0,2,6,0,
13.0,Wendell Moore Jr.,22.0,6,0,18,3,7,0.429,1,4,0.25,2,3,0.667,0.5,0,0,,0,2,2,2,1,0,1,3,7,0,
14.0,T.J. Warren,30.0,3,0,11,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,,2,1,3,1,0,0,0,0,0,0,
15.0,Leonard Miller,20.0,3,0,7,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,1,3,4,0,0,0,0,0,0,0,
,Team Totals,,16,16,3841,620,1326,0.468,187,521,0.359,433,805,0.538,0.538,293,378,0.775,170,509,679,383,116,73,181,333,1720,0,
