Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Anthony Edwards,22,16,16,649,12.6,26.1,0.481,3.7,9.3,0.4,8.9,16.8,0.526,0.552,6.7,8.2,0.814,1.4,7.6,9.0,8.4,1.9,0.7,4.2,3.0,35.5,118,112,
2,Jaden McDaniels,23,16,16,537,7.0,13.6,0.514,2.3,5.5,0.429,4.7,8.2,0.571,0.6,2.6,3.4,0.771,2.7,3.2,5.9,1.8,1.4,1.8,1.7,5.3,19.0,123,114,
3,Karl-Anthony Towns,28,16,16,522,10.8,23.2,0.466,3.0,8.3,0.361,7.8,14.9,0.523,0.53,5.9,6.9,0.855,3.5,10.9,14.4,4.2,1.2,0.3,2.7,5.5,30.5,119,112,
4,Rudy Gobert,31,15,15,512,6.5,10.6,0.615,0.0,0.0,,6.5,10.6,0.615,0.615,5.4,8.1,0.671,4.1,10.9,15.0,2.4,1.4,1.5,2.3,5.6,18.5,127,110,
5,Mike Conley,36,15,15,474,6.8,16.0,0.428,3.3,8.4,0.395,3.5,7.6,0.464,0.531,2.2,3.1,0.714,1.1,5.3,6.4,9.5,2.3,0.3,2.2,4.2,19.2,121,113,
6,Nickeil Alexander-Walker,25,16,1,378,5.7,15.5,0.366,3.3,11.2,0.296,2.4,4.3,0.548,0.473,1.4,1.4,1.0,0.7,3.2,3.9,5.1,1.4,1.0,2.1,3.3,16.0,105,115,
7,Naz Reid,24,16,0,361,9.4,20.6,0.458,3.6,10.0,0.362,5.8,10.6,0.548,0.546,3.2,4.5,0.71,1.3,7.2,8.5,2.3,1.2,1.7,2.0,4.6,25.6,112,112,
8,Kyle Anderson,30,15,1,231,5.9,12.9,0.456,0.5,1.8,0.25,5.4,11.1,0.49,0.474,2.3,2.7,0.833,4.1,5.0,9.0,8.6,2.3,1.1,2.3,5.9,14.5,121,112,
9,Monte Morris,28,9,0,67,7.0,23.4,0.3,0.8,10.9,0.071,6.2,12.5,0.5,0.317,1.6,1.6,1.0,0.8,3.9,4.7,7.0,1.6,0.8,0.0,4.7,16.4,92,115,
10,Jordan McLaughlin,27,6,0,30,3.5,15.7,0.222,0.0,8.7,0.0,3.5,7.0,0.5,0.222,0.0,3.5,0.0,0.0,7.0,7.0,3.5,0.0,0.0,3.5,1.7,7.0,46,118,
11,Luka Garza,25,7,0,26,20.1,24.1,0.833,4.0,6.0,0.667,16.1,18.1,0.889,0.917,14.1,16.1,0.875,4.0,8.0,12.1,2.0,0.0,0.0,0.0,0.0,58.3,190,117,
12,Josh Minott,21,5,0,18,5.8,26.1,0.222,5.8,14.5,0.4,0.0,11.6,0.0,0.333,0.0,0.0,,2.9,11.6,14.5,8.7,0.0,0.0,0.0,5.8,17.4,97,115,
13,Wendell Moore Jr.,22,6,0,18,8.7,20.3,0.429,2.9,11.6,0.25,5.8,8.7,0.667,0.5,0.0,0.0,,0.0,5.8,5.8,5.8,2.9,0.0,2.9,8.7,20.3,99,111,
14,T.J. Warren,30,3,0,11,0.0,9.5,0.0,0.0,4.8,0.0,0.0,4.8,0.0,0.0,0.0,0.0,,9.5,4.8,14.3,4.8,0.0,0.0,0.0,0.0,0.0,87,119,
15,Leonard Miller,20,3,0,7,0.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,,7.5,22.4,29.9,0.0,0.0,0.0,0.0,0.0,0.0,69,109,
