Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,Awards
1.0,Nickeil Alexander-Walker,25.0,SG,16,1,378,0.366,0.548,0.296,0.473,1.0,0.498,0.089,0.723,77,101.0,81.0,87,128.0,86,37,183,
2.0,Kyle Anderson,30.0,PF,15,1,231,0.456,0.49,0.25,0.474,0.833,0.514,0.211,0.14,96,90.0,68.0,87,106.0,89,86,36,
3.0,Mike Conley,36.0,PG,15,15,474,0.428,0.464,0.395,0.531,0.714,0.553,0.193,0.524,90,85.0,108.0,97,91.0,95,79,133,
4.0,Anthony Edwards,22.0,SG,16,16,649,0.481,0.526,0.4,0.552,0.814,0.598,0.315,0.355,102,97.0,109.0,101,104.0,103,129,90,
5.0,Luka Garza,25.0,C,7,0,26,0.833,0.889,0.667,0.917,0.875,0.934,0.667,0.25,176,163.0,182.0,168,112.0,161,273,63,
6.0,Rudy Gobert,31.0,C,15,15,512,0.615,0.615,,0.615,0.671,0.652,0.76,0.0,130,113.0,,113,86.0,112,311,0,
7.0,Jaden McDaniels,23.0,SF,16,16,537,0.514,0.571,0.429,0.6,0.771,0.627,0.25,0.4,108,105.0,117.0,110,98.0,108,102,101,
8.0,Jordan McLaughlin,27.0,PG,6,0,30,0.222,0.5,0.0,0.222,0.0,0.202,0.222,0.556,47,92.0,0.0,41,0.0,35,91,141,
9.0,Leonard Miller,20.0,SF,3,0,7,0.0,,0.0,0.0,,0.0,0.0,1.0,0,,0.0,0,,0,0,253,
10.0,Josh Minott,21.0,SF,5,0,18,0.222,0.0,0.4,0.333,,0.333,0.0,0.556,47,0.0,109.0,61,,57,0,141,
11.0,Wendell Moore Jr.,22.0,SG,6,0,18,0.429,0.667,0.25,0.5,,0.5,0.0,0.571,90,122.0,68.0,91,,86,0,145,
12.0,Monte Morris,28.0,PG,9,0,67,0.3,0.5,0.071,0.317,1.0,0.34,0.067,0.467,63,92.0,20.0,58,128.0,59,27,118,
13.0,Naz Reid,24.0,PF,16,0,361,0.458,0.548,0.362,0.546,0.71,0.569,0.218,0.486,97,100.0,99.0,100,90.0,98,89,123,
14.0,Karl-Anthony Towns,28.0,PF,16,16,522,0.466,0.523,0.361,0.53,0.855,0.581,0.297,0.358,98,96.0,99.0,97,109.0,100,122,91,
15.0,T.J. Warren,30.0,SF,3,0,11,0.0,0.0,0.0,0.0,,0.0,0.0,0.5,0,0.0,0.0,0,,0,0,127,
,Team Totals,,,16,16,3841,0.468,0.538,0.359,0.538,0.775,0.576,0.285,0.393,99,99.0,98.0,98,99.0,99,117,100,
