Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19805,3383,6974,0.485,1037,2681,0.387,2346,4293,0.546,1461,1881,0.777,770,2807,3577,2184,647,497,1162,1544,9264
Team/G,,241.5,41.3,85.0,0.485,12.6,32.7,0.387,28.6,52.4,0.546,17.8,22.9,0.777,9.4,34.2,43.6,26.6,7.9,6.1,14.2,18.8,113.0
Lg Rank,,10,23,29,10.0,15,23,3.0,21,23,16.0,11,8,18.0,25,5,15,15,6,5,22,18,18
Year/Year,,-0.1%,-3.8%,-2.7%,-0.005,4.0%,-1.8%,0.022,-6.8%,-3.2%,-0.021,-0.4%,-3.1%,0.021,2.8%,4.5%,4.1%,1.8%,-1.5%,11.9%,-7.6%,-12.7%,-2.4%
Opponent,82.0,19805,3198,7114,0.45,937,2645,0.354,2261,4469,0.506,1402,1794,0.781,843,2555,3398,2008,616,371,1166,1630,8735
Opponent/G,,241.5,39.0,86.8,0.45,11.4,32.3,0.354,27.6,54.5,0.506,17.1,21.9,0.781,10.3,31.2,41.4,24.5,7.5,4.5,14.2,19.9,106.5
Lg Rank,,10,1,6,1.0,3,4,7.0,5,19,1.0,17,19,14.0,9,5,4,3,18,5,7,3,1
Year/Year,,-0.1%,-6.7%,-2.2%,-0.022,-7.0%,-3.0%,-0.015,-6.6%,-1.8%,-0.026,-14.2%,-15.9%,0.015,-9.2%,-6.5%,-7.2%,-2.1%,-8.6%,10.4%,-7.6%,-1.5%,-8.0%
