Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Nickeil Alexander-Walker,25.0,SG,82,20,1921,0.439,0.517,0.391,0.56,0.8,0.578,0.121,0.623,92.0,95.0,107.0,103.0,102.0,100.0,49.0,158.0,14.9,-2.2,
2.0,Kyle Anderson,30.0,PF,79,10,1782,0.46,0.488,0.229,0.472,0.708,0.513,0.316,0.111,97.0,90.0,63.0,86.0,90.0,88.0,130.0,28.0,-64.3,-66.2,
3.0,Troy Brown Jr.,24.0,SF,37,3,410,0.441,0.618,0.369,0.572,0.864,0.603,0.186,0.712,93.0,113.0,101.0,105.0,110.0,104.0,76.0,180.0,6.0,5.9,
4.0,Mike Conley,36.0,PG,76,76,2193,0.457,0.481,0.442,0.595,0.911,0.627,0.174,0.629,96.0,88.0,121.0,109.0,116.0,108.0,71.0,159.0,63.1,64.8,
5.0,Anthony Edwards,22.0,SG,79,78,2770,0.461,0.515,0.357,0.522,0.836,0.575,0.325,0.341,97.0,94.0,98.0,95.0,107.0,99.0,133.0,86.0,-77.0,-16.5,"MVP-7,CPOY-8,AS,NBA2"
6.0,Luka Garza,25.0,C,25,0,122,0.48,0.628,0.281,0.54,0.72,0.576,0.333,0.427,101.0,115.0,77.0,99.0,92.0,99.0,136.0,108.0,-1.0,-0.8,
7.0,Rudy Gobert,31.0,C,76,76,2593,0.661,0.664,0.0,0.661,0.638,0.675,0.635,0.005,139.0,122.0,0.0,121.0,81.0,116.0,260.0,1.0,140.9,149.7,"DPOY-1,DEF1"
8.0,Justin Jackson,28.0,SF,2,0,1,,,,,,,,,,,,,,,,,0.0,0.0,
9.0,Jaden McDaniels,23.0,SF,72,71,2105,0.489,0.592,0.337,0.557,0.722,0.571,0.126,0.406,103.0,109.0,92.0,102.0,92.0,98.0,51.0,103.0,13.6,-11.8,DEF2
10.0,Jordan McLaughlin,27.0,PG,56,0,626,0.483,0.5,0.472,0.628,0.722,0.638,0.124,0.614,102.0,92.0,129.0,115.0,92.0,110.0,51.0,155.0,23.5,17.6,
11.0,Leonard Miller,20.0,SF,17,0,52,0.65,0.733,0.4,0.7,0.5,0.694,0.1,0.25,137.0,134.0,109.0,128.0,64.0,120.0,41.0,63.0,6.1,4.8,
12.0,Shake Milton,27.0,SG,38,0,491,0.4,0.467,0.264,0.444,0.818,0.496,0.275,0.331,84.0,86.0,72.0,81.0,104.0,86.0,113.0,84.0,-32.9,-30.1,
13.0,Josh Minott,21.0,SF,32,0,91,0.472,0.5,0.4,0.528,0.857,0.593,0.389,0.278,100.0,92.0,109.0,97.0,109.0,102.0,159.0,70.0,-1.4,1.1,
14.0,Wendell Moore Jr.,22.0,SG,25,0,75,0.5,0.75,0.0,0.5,,0.5,0.0,0.333,105.0,138.0,0.0,91.0,,86.0,0.0,84.0,-1.7,-2.9,
15.0,Monte Morris,28.0,PG,27,0,408,0.417,0.41,0.424,0.521,0.706,0.537,0.142,0.492,88.0,75.0,116.0,95.0,90.0,93.0,58.0,125.0,-6.2,-10.9,
16.0,Daishen Nix,21.0,PG,15,0,50,0.375,0.429,0.353,0.5,0.5,0.507,0.25,0.708,79.0,79.0,97.0,91.0,64.0,87.0,102.0,179.0,-2.2,-3.9,
17.0,Naz Reid,24.0,PF,81,14,1964,0.477,0.535,0.414,0.576,0.736,0.595,0.174,0.479,101.0,98.0,113.0,105.0,94.0,103.0,71.0,121.0,50.8,27.3,6MOY-1
18.0,Karl-Anthony Towns,28.0,PF,62,62,2026,0.504,0.55,0.416,0.575,0.873,0.625,0.307,0.344,106.0,101.0,114.0,105.0,111.0,108.0,126.0,87.0,54.5,96.8,AS
19.0,T.J. Warren,30.0,SF,11,0,125,0.439,0.571,0.154,0.463,0.75,0.479,0.098,0.317,93.0,105.0,42.0,85.0,96.0,83.0,40.0,80.0,-6.8,-8.6,
,Team Totals,,,82,82,19805,0.485,0.546,0.387,0.559,0.777,0.594,0.27,0.384,102.0,100.0,106.0,102.0,99.0,102.0,110.0,97.0,179.9,214.1,
