Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Desmond Bane,23,SG,12,12,428,6.4,13.4,0.478,3.6,7.4,0.489,2.8,6.0,0.465,0.613,2.5,2.9,0.857,0.4,3.4,3.8,2.2,0.9,0.8,1.3,1.9,18.9,
2,Ja Morant,22,PG,9,9,338,8.6,19.6,0.44,1.8,5.3,0.34,6.8,14.3,0.478,0.486,6.9,9.3,0.747,1.4,6.3,7.7,9.4,1.9,0.4,3.4,2.3,26.0,
3,Dillon Brooks,26,SF,11,11,335,6.4,18.5,0.349,2.7,7.7,0.347,3.8,10.7,0.35,0.422,1.7,2.7,0.64,0.9,2.4,3.2,3.2,1.2,0.3,2.4,3.9,17.3,
4,Jaren Jackson Jr.,22,PF,12,12,332,6.4,16.9,0.378,2.9,7.8,0.375,3.5,9.1,0.381,0.465,4.3,5.7,0.755,2.8,6.0,8.8,1.2,1.0,3.3,1.8,5.7,20.1,
5,Brandon Clarke,25,PF,12,0,296,6.8,11.1,0.615,0.0,0.1,0.0,6.8,10.9,0.622,0.615,4.4,6.6,0.667,4.5,5.6,10.1,2.9,1.1,1.2,1.5,2.8,18.0,
6,Tyus Jones,25,PG,12,3,262,5.4,13.6,0.394,2.5,6.2,0.4,2.9,7.4,0.389,0.485,1.9,2.1,0.933,0.5,4.8,5.4,7.4,1.9,0.3,1.8,1.1,15.1,
7,Kyle Anderson,28,PF,12,1,221,4.7,8.3,0.569,0.5,2.0,0.25,4.2,6.4,0.667,0.598,1.8,2.9,0.611,1.6,6.8,8.5,3.4,1.8,1.1,1.6,3.6,11.7,
8,De'Anthony Melton,23,SG,10,0,170,4.4,13.8,0.323,2.3,9.3,0.25,2.1,4.4,0.476,0.408,0.6,0.8,0.75,1.9,4.7,6.6,3.4,2.1,1.1,3.0,1.9,11.9,
9,Ziaire Williams,20,SF,10,1,168,4.9,11.1,0.442,2.4,7.7,0.306,2.6,3.4,0.75,0.548,2.6,2.8,0.923,0.9,2.6,3.4,1.1,1.1,0.0,0.4,3.0,14.8,
10,Xavier Tillman Sr.,23,PF,9,6,139,4.7,6.5,0.72,0.3,0.5,0.5,4.4,6.0,0.739,0.74,0.8,1.6,0.5,3.4,4.4,7.8,1.6,1.6,0.3,2.6,4.1,10.4,
11,Steven Adams,28,C,7,5,114,2.8,6.6,0.429,0.0,0.0,,2.8,6.6,0.429,0.429,1.9,3.5,0.545,4.7,9.5,14.2,4.7,0.3,0.3,1.3,3.8,7.6,
12,John Konchar,25,SG,8,0,56,1.9,7.1,0.273,0.6,3.9,0.167,1.3,3.2,0.4,0.318,1.3,1.3,1.0,1.9,10.3,12.2,3.2,1.9,0.6,0.6,4.5,5.8,
13,Jarrett Culver,22,SG,3,0,22,4.9,16.4,0.3,0.0,3.3,0.0,4.9,13.1,0.375,0.3,1.6,3.3,0.5,3.3,8.2,11.5,1.6,3.3,0.0,3.3,6.5,11.5,
