Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Desmond Bane,23,76,76,2266,10.7,23.2,0.461,4.8,11.0,0.436,5.9,12.2,0.484,0.565,3.0,3.3,0.903,1.0,6.1,7.1,4.4,1.9,0.6,2.3,4.1,29.2,119,110,
2,Jaren Jackson Jr.,22,78,78,2126,9.7,23.3,0.415,2.9,9.0,0.319,6.8,14.3,0.476,0.477,6.4,7.8,0.823,2.7,7.5,10.2,1.9,1.6,4.0,2.9,6.1,28.6,109,106,"DPOY-5,DEF1"
3,Steven Adams,28,76,75,1999,5.0,9.2,0.547,0.0,0.0,0.0,5.0,9.2,0.548,0.547,2.6,4.8,0.543,8.4,9.8,18.2,6.1,1.6,1.4,2.8,3.7,12.6,125,108,
4,Ja Morant,22,57,57,1889,14.7,29.8,0.493,2.2,6.5,0.344,12.5,23.3,0.534,0.53,8.0,10.5,0.761,2.0,6.3,8.2,9.7,1.7,0.6,5.0,2.2,39.6,116,111,"MVP-7,MIP-1,AS,NBA2"
5,De'Anthony Melton,23,73,15,1657,8.1,20.1,0.404,4.0,10.7,0.374,4.1,9.3,0.44,0.504,2.6,3.5,0.75,1.8,7.6,9.5,5.6,3.0,1.1,3.2,3.7,22.8,108,107,6MOY-8
6,Tyus Jones,25,73,23,1549,7.7,17.0,0.451,2.5,6.3,0.39,5.2,10.7,0.487,0.524,1.7,2.0,0.818,0.5,4.9,5.4,10.0,2.0,0.1,1.4,1.0,19.5,125,112,6MOY-11
7,Kyle Anderson,28,69,11,1484,6.7,15.1,0.446,1.2,3.5,0.33,5.6,11.6,0.481,0.484,2.2,3.4,0.638,2.2,9.6,11.9,5.9,2.5,1.5,2.3,3.5,16.8,110,106,
8,Ziaire Williams,20,62,31,1346,6.8,15.1,0.45,2.7,8.6,0.314,4.1,6.5,0.632,0.54,1.5,2.0,0.782,0.9,3.7,4.6,2.3,1.2,0.4,1.5,4.0,17.8,113,114,
9,John Konchar,25,72,7,1292,5.0,9.7,0.515,1.9,4.7,0.413,3.1,5.0,0.61,0.615,1.0,1.8,0.551,3.2,9.0,12.2,4.0,1.7,0.8,1.1,3.3,12.9,133,109,
10,Brandon Clarke,25,64,1,1246,11.1,17.2,0.644,0.2,0.8,0.227,10.9,16.3,0.666,0.65,3.3,5.0,0.654,5.2,7.9,13.1,3.3,1.5,2.6,1.3,4.7,25.6,138,108,6MOY-11
11,Dillon Brooks,26,32,31,885,12.3,28.4,0.432,2.5,8.1,0.309,9.8,20.4,0.48,0.475,4.9,5.7,0.849,1.6,3.9,5.5,4.8,1.9,0.4,2.7,5.7,31.9,108,112,
12,Xavier Tillman Sr.,23,53,2,701,6.7,14.7,0.454,0.7,3.3,0.204,6.0,11.4,0.527,0.477,3.1,4.8,0.648,4.5,6.5,11.0,4.2,3.3,1.0,2.3,4.3,17.2,112,107,
13,Killian Tillie,23,36,3,461,4.5,13.2,0.339,2.8,8.9,0.314,1.7,4.3,0.39,0.445,0.5,0.8,0.625,2.2,4.0,6.2,2.3,2.4,1.6,1.3,6.0,12.2,101,109,
14,Santi Aldama,21,32,0,360,7.0,17.5,0.402,0.8,6.4,0.125,6.2,11.2,0.56,0.424,2.7,4.3,0.625,4.4,7.2,11.6,2.8,0.8,1.3,2.1,4.8,17.5,101,111,
15,Jarrett Culver,22,37,0,338,7.2,19.1,0.378,1.7,6.7,0.255,5.5,12.5,0.443,0.422,2.3,4.8,0.471,1.8,5.0,6.8,4.7,2.8,0.7,2.8,5.9,18.4,93,109,
16,Yves Pons,22,12,0,71,3.4,10.8,0.313,2.0,6.1,0.333,1.3,4.7,0.286,0.406,0.0,1.3,0.0,3.4,4.7,8.1,0.7,0.7,2.7,0.7,4.0,8.8,95,111,
17,Sam Merrill,25,6,0,58,6.6,19.8,0.333,5.8,19.0,0.304,0.8,0.8,1.0,0.479,1.6,3.3,0.5,0.8,4.9,5.8,3.3,0.0,0.0,1.6,2.5,20.6,104,116,
18,Dakota Mathias,26,6,0,16,6.0,17.9,0.333,6.0,17.9,0.333,0.0,0.0,,0.5,0.0,0.0,,0.0,6.0,6.0,3.0,3.0,0.0,0.0,3.0,17.9,116,109,
19,Shaq Buchanan,25,2,0,10,4.8,19.1,0.25,0.0,9.6,0.0,4.8,9.6,0.5,0.25,0.0,0.0,,4.8,4.8,9.6,9.6,4.8,0.0,9.6,4.8,9.6,61,106,
20,DaQuan Jeffries,24,3,0,9,5.3,10.6,0.5,0.0,5.3,0.0,5.3,5.3,1.0,0.5,0.0,0.0,,0.0,10.6,10.6,5.3,0.0,0.0,0.0,5.3,10.6,125,113,
21,Xavier Sneed,24,2,0,8,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,6.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,39,115,
22,Jon Teske,24,3,0,8,0.0,6.0,0.0,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,12.0,6.0,6.0,0.0,0.0,6.0,0.0,32,99,
23,Tyrell Terry,21,2,0,3,15.9,15.9,1.0,0.0,0.0,,15.9,15.9,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,31.9,200,118,
