Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Desmond Bane,23.0,SG,12,12,428,1,71,28,0,0,11.0,34.1,9,4,10,3,13,3,64,4,17,
2.0,Ja Morant,22.0,PG,9,9,338,100,0,0,0,0,4.7,6.1,19,9,7,1,33,4,213,7,15,
3.0,Dillon Brooks,26.0,SF,11,11,335,0,9,85,6,0,5.6,8.0,11,6,14,2,11,6,69,2,11,
4.0,Jaren Jackson Jr.,22.0,PF,12,12,332,0,0,0,23,77,5.7,8.3,4,6,28,7,22,3,30,5,13,
5.0,Brandon Clarke,25.0,PF,12,0,296,0,0,0,92,8,1.3,-1.9,1,7,8,2,23,4,60,4,10,
6.0,Tyus Jones,25.0,PG,12,3,262,71,29,0,0,0,1.5,-1.3,10,2,2,1,6,3,128,2,3,
7.0,Kyle Anderson,28.0,PF,12,1,221,0,0,0,28,72,1.7,-0.7,5,0,10,2,5,0,54,2,1,
8.0,De'Anthony Melton,23.0,SG,10,0,170,26,66,8,0,0,2.2,0.0,7,3,2,2,2,0,39,1,3,
9.0,Ziaire Williams,20.0,SF,10,1,168,0,0,82,18,0,-7.5,-14.0,1,0,8,1,6,5,12,2,3,
10.0,Xavier Tillman Sr.,23.0,PF,9,6,139,0,0,0,81,19,-13.4,-20.6,1,1,8,3,4,2,16,2,1,
11.0,Steven Adams,28.0,C,7,5,114,0,0,0,0,100,3.5,1.7,2,2,6,0,4,0,34,1,3,
12.0,John Konchar,25.0,SG,8,0,56,7,89,4,0,0,-29.1,-34.4,1,0,4,0,1,1,11,0,0,
13.0,Jarrett Culver,22.0,SG,3,0,22,0,15,85,0,0,-41.7,-45.7,0,0,1,1,1,0,2,0,1,
,Team Totals,,,12,12,2881,20,20,20,20,20,2.2,4.5,71,40,108,25,131,31,732,32,81,
