Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Dyson Daniels,22.0,27,27,921,138,281,0.491,7,44,0.159,131,237,0.553,0.504,30,48,0.625,62,113,175,153,56,11,64,66,313,0,
2.0,Jalen Johnson,24.0,24,24,843,198,384,0.516,37,96,0.385,161,288,0.559,0.564,113,139,0.813,37,214,251,197,38,9,80,52,546,6,
3.0,Nickeil Alexander-Walker,27.0,25,22,817,172,380,0.453,72,184,0.391,100,196,0.51,0.547,93,107,0.869,21,69,90,85,24,17,54,56,509,0,
4.0,Onyeka Okongwu,25.0,26,15,802,157,317,0.495,49,136,0.36,108,181,0.597,0.573,56,74,0.757,46,150,196,80,24,32,55,90,419,0,
5.0,Zaccharie Risacher,20.0,24,24,591,107,231,0.463,32,105,0.305,75,126,0.595,0.532,23,33,0.697,17,48,65,37,27,13,19,49,269,0,
6.0,Vit Krejci,25.0,23,1,549,83,163,0.509,60,129,0.465,23,34,0.676,0.693,14,19,0.737,9,45,54,41,19,7,21,52,240,0,
7.0,Luke Kennard,29.0,24,0,492,59,125,0.472,33,77,0.429,26,48,0.542,0.604,22,23,0.957,12,35,47,56,19,1,23,29,173,0,
8.0,Mouhamed Gueye,23.0,27,3,457,63,129,0.488,15,55,0.273,48,74,0.649,0.547,13,23,0.565,31,66,97,25,16,18,19,48,154,0,
9.0,Keaton Wallace,26.0,25,2,349,38,96,0.396,25,61,0.41,13,35,0.371,0.526,5,10,0.5,1,36,37,66,16,4,18,33,106,0,
10.0,Kristaps Porziņģis,30.0,13,12,337,83,167,0.497,24,66,0.364,59,101,0.584,0.569,59,69,0.855,19,54,73,40,6,21,12,44,249,0,
11.0,Asa Newell,20.0,17,0,158,33,57,0.579,13,25,0.52,20,32,0.625,0.693,9,12,0.75,17,13,30,9,6,4,7,20,88,0,
12.0,Trae Young,27.0,5,5,139,26,70,0.371,5,26,0.192,21,44,0.477,0.407,32,39,0.821,0,10,10,39,4,1,10,9,89,0,
13.0,Caleb Houstan,23.0,8,0,43,6,13,0.462,5,10,0.5,1,3,0.333,0.654,3,3,1.0,4,1,5,2,1,1,4,5,20,0,
14.0,Jacob Toppin,25.0,5,0,17,4,6,0.667,0,0,,4,6,0.667,0.667,0,0,,0,1,1,1,0,1,0,1,8,0,
15.0,N'Faly Dante,24.0,4,0,15,1,4,0.25,0,0,,1,4,0.25,0.25,1,1,1.0,3,4,7,0,2,0,1,1,3,0,
,Team Totals,,27,27,6530,1168,2423,0.482,377,1014,0.372,791,1409,0.561,0.56,473,600,0.788,279,859,1138,831,258,140,387,555,3186,6,
