Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Jalen Johnson,24.0,SF,24,24,35.1,8.3,16.0,0.516,1.5,4.0,0.385,6.7,12.0,0.559,0.564,4.7,5.8,0.813,1.5,8.9,10.5,8.2,1.6,0.4,3.3,2.2,22.8,
2.0,Dyson Daniels,22.0,SG,27,27,34.1,5.1,10.4,0.491,0.3,1.6,0.159,4.9,8.8,0.553,0.504,1.1,1.8,0.625,2.3,4.2,6.5,5.7,2.1,0.4,2.4,2.4,11.6,
3.0,Nickeil Alexander-Walker,27.0,SG,25,22,32.7,6.9,15.2,0.453,2.9,7.4,0.391,4.0,7.8,0.51,0.547,3.7,4.3,0.869,0.8,2.8,3.6,3.4,1.0,0.7,2.2,2.2,20.4,
4.0,Onyeka Okongwu,25.0,C,26,15,30.8,6.0,12.2,0.495,1.9,5.2,0.36,4.2,7.0,0.597,0.573,2.2,2.8,0.757,1.8,5.8,7.5,3.1,0.9,1.2,2.1,3.5,16.1,
5.0,Trae Young,27.0,PG,5,5,27.8,5.2,14.0,0.371,1.0,5.2,0.192,4.2,8.8,0.477,0.407,6.4,7.8,0.821,0.0,2.0,2.0,7.8,0.8,0.2,2.0,1.8,17.8,
6.0,Kristaps Porziņģis,30.0,C,13,12,25.9,6.4,12.8,0.497,1.8,5.1,0.364,4.5,7.8,0.584,0.569,4.5,5.3,0.855,1.5,4.2,5.6,3.1,0.5,1.6,0.9,3.4,19.2,
7.0,Zaccharie Risacher,20.0,SF,24,24,24.6,4.5,9.6,0.463,1.3,4.4,0.305,3.1,5.3,0.595,0.532,1.0,1.4,0.697,0.7,2.0,2.7,1.5,1.1,0.5,0.8,2.0,11.2,
8.0,Vit Krejci,25.0,PG,23,1,23.9,3.6,7.1,0.509,2.6,5.6,0.465,1.0,1.5,0.676,0.693,0.6,0.8,0.737,0.4,2.0,2.3,1.8,0.8,0.3,0.9,2.3,10.4,
9.0,Luke Kennard,29.0,SG,24,0,20.5,2.5,5.2,0.472,1.4,3.2,0.429,1.1,2.0,0.542,0.604,0.9,1.0,0.957,0.5,1.5,2.0,2.3,0.8,0.0,1.0,1.2,7.2,
10.0,Mouhamed Gueye,23.0,PF,27,3,16.9,2.3,4.8,0.488,0.6,2.0,0.273,1.8,2.7,0.649,0.547,0.5,0.9,0.565,1.1,2.4,3.6,0.9,0.6,0.7,0.7,1.8,5.7,
11.0,Keaton Wallace,26.0,PG,25,2,14.0,1.5,3.8,0.396,1.0,2.4,0.41,0.5,1.4,0.371,0.526,0.2,0.4,0.5,0.0,1.4,1.5,2.6,0.6,0.2,0.7,1.3,4.2,
12.0,Asa Newell,20.0,PF,17,0,9.3,1.9,3.4,0.579,0.8,1.5,0.52,1.2,1.9,0.625,0.693,0.5,0.7,0.75,1.0,0.8,1.8,0.5,0.4,0.2,0.4,1.2,5.2,
13.0,Caleb Houstan,23.0,SF,8,0,5.4,0.8,1.6,0.462,0.6,1.3,0.5,0.1,0.4,0.333,0.654,0.4,0.4,1.0,0.5,0.1,0.6,0.3,0.1,0.1,0.5,0.6,2.5,
14.0,N'Faly Dante,24.0,C,4,0,3.8,0.3,1.0,0.25,0.0,0.0,,0.3,1.0,0.25,0.25,0.3,0.3,1.0,0.8,1.0,1.8,0.0,0.5,0.0,0.3,0.3,0.8,
15.0,Jacob Toppin,25.0,SF,5,0,3.4,0.8,1.2,0.667,0.0,0.0,,0.8,1.2,0.667,0.667,0.0,0.0,,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.2,1.6,
,Team Totals,,,27,27,241.9,43.3,89.7,0.482,14.0,37.6,0.372,29.3,52.2,0.561,0.56,17.5,22.2,0.788,10.3,31.8,42.1,30.8,9.6,5.2,15.5,20.6,118.0,
