Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Dyson Daniels,22,27,27,921,7.1,14.4,0.491,0.4,2.3,0.159,6.7,12.2,0.553,0.504,1.5,2.5,0.625,3.2,5.8,9.0,7.9,2.9,0.6,3.3,3.4,16.1,109,114,
2,Jalen Johnson,24,24,24,843,11.1,21.6,0.516,2.1,5.4,0.385,9.0,16.2,0.559,0.564,6.3,7.8,0.813,2.1,12.0,14.1,11.1,2.1,0.5,4.5,2.9,30.7,121,111,
3,Nickeil Alexander-Walker,27,25,22,817,10.0,22.0,0.453,4.2,10.7,0.391,5.8,11.4,0.51,0.547,5.4,6.2,0.869,1.2,4.0,5.2,4.9,1.4,1.0,3.1,3.2,29.5,114,118,
4,Onyeka Okongwu,25,26,15,802,9.3,18.7,0.495,2.9,8.0,0.36,6.4,10.7,0.597,0.573,3.3,4.4,0.757,2.7,8.9,11.6,4.7,1.4,1.9,3.2,5.3,24.7,114,113,
5,Zaccharie Risacher,20,24,24,591,8.6,18.5,0.463,2.6,8.4,0.305,6.0,10.1,0.595,0.532,1.8,2.6,0.697,1.4,3.8,5.2,3.0,2.2,1.0,1.5,3.9,21.5,109,116,
6,Vit Krejci,25,23,1,549,7.2,14.1,0.509,5.2,11.1,0.465,2.0,2.9,0.676,0.693,1.2,1.6,0.737,0.8,3.9,4.7,3.5,1.6,0.6,1.8,4.5,20.7,126,118,
7,Luke Kennard,29,24,0,492,5.7,12.0,0.472,3.2,7.4,0.429,2.5,4.6,0.542,0.604,2.1,2.2,0.957,1.2,3.4,4.5,5.4,1.8,0.1,2.2,2.8,16.6,122,118,
8,Mouhamed Gueye,23,27,3,457,6.5,13.4,0.488,1.6,5.7,0.273,5.0,7.7,0.649,0.547,1.3,2.4,0.565,3.2,6.8,10.0,2.6,1.7,1.9,2.0,5.0,16.0,110,114,
9,Keaton Wallace,26,25,2,349,5.2,13.0,0.396,3.4,8.3,0.41,1.8,4.7,0.371,0.526,0.7,1.4,0.5,0.1,4.9,5.0,9.0,2.2,0.5,2.4,4.5,14.4,111,116,
10,Kristaps Porziņģis,30,13,12,337,11.7,23.5,0.497,3.4,9.3,0.364,8.3,14.2,0.584,0.569,8.3,9.7,0.855,2.7,7.6,10.3,5.6,0.8,3.0,1.7,6.2,35.0,130,114,
11,Asa Newell,20,17,0,158,9.9,17.1,0.579,3.9,7.5,0.52,6.0,9.6,0.625,0.693,2.7,3.6,0.75,5.1,3.9,9.0,2.7,1.8,1.2,2.1,6.0,26.4,133,117,
12,Trae Young,27,5,5,139,8.9,23.8,0.371,1.7,8.9,0.192,7.2,15.0,0.477,0.407,10.9,13.3,0.821,0.0,3.4,3.4,13.3,1.4,0.3,3.4,3.1,30.3,113,119,
13,Caleb Houstan,23,8,0,43,6.6,14.3,0.462,5.5,11.0,0.5,1.1,3.3,0.333,0.654,3.3,3.3,1.0,4.4,1.1,5.5,2.2,1.1,1.1,4.4,5.5,22.0,115,120,
14,Jacob Toppin,25,5,0,17,11.1,16.7,0.667,0.0,0.0,,11.1,16.7,0.667,0.667,0.0,0.0,,0.0,2.8,2.8,2.8,0.0,2.8,0.0,2.8,22.3,134,120,
15,N'Faly Dante,24,4,0,15,3.2,12.6,0.25,0.0,0.0,,3.2,12.6,0.25,0.25,3.2,3.2,1.0,9.5,12.6,22.1,0.0,6.3,0.0,3.2,3.2,9.5,90,102,
