unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Alperen Şengün,48:53,12,24,.500,5,8,.625,10,11,.909,4,7,11,7,2,1,4,5,39,33.1,+9,True,,HOU,OKC,OKC,HOU,False,True,9102511bc45a4bb0bd6bf2ac2a06d81424f48eba,202510210OKC,"Houston Rockets at Oklahoma City Thunder Box Score, October 21, 2025",2026-01-20T13:40:30.979111,box-HOU-game-basic
Kevin Durant,47:03,9,16,.563,0,4,.000,5,6,.833,0,9,9,3,0,0,4,6,23,13.4,0,True,,HOU,OKC,OKC,HOU,False,True,2c1ec468a1b82e0145e40bb3c79330f77dab539e,202510210OKC,"Houston Rockets at Oklahoma City Thunder Box Score, October 21, 2025",2026-01-20T13:40:30.979111,box-HOU-game-basic
Jabari Smith Jr.,41:45,7,15,.467,2,6,.333,0,0,,3,2,5,0,1,0,0,4,16,10.4,+2,True,,HOU,OKC,OKC,HOU,False,True,7ee77ea30d8789fd7c9f07c2e2b43145bffa5816,202510210OKC,"Houston Rockets at Oklahoma City Thunder Box Score, October 21, 2025",2026-01-20T13:40:30.979111,box-HOU-game-basic
Amen Thompson,38:36,8,17,.471,0,7,.000,2,2,1.000,2,2,4,5,1,1,4,3,18,11.3,-11,True,,HOU,OKC,OKC,HOU,False,True,2525f21821c912a713eb945002abe78821e97931,202510210OKC,"Houston Rockets at Oklahoma City Thunder Box Score, October 21, 2025",2026-01-20T13:40:30.979111,box-HOU-game-basic
Steven Adams,36:30,1,4,.250,0,0,,2,2,1.000,5,8,13,3,0,0,3,4,4,5.0,+2,True,,HOU,OKC,OKC,HOU,False,True,f225a5506c9910fee62b5c669142884a4d7ed88e,202510210OKC,"Houston Rockets at Oklahoma City Thunder Box Score, October 21, 2025",2026-01-20T13:40:30.979111,box-HOU-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,HOU,OKC,OKC,HOU,False,True,020a2608c5f29e48d01f2785908b18ec1f6a0b34,202510210OKC,"Houston Rockets at Oklahoma City Thunder Box Score, October 21, 2025",2026-01-20T13:40:30.979111,box-HOU-game-basic
Reed Sheppard,27:47,3,11,.273,2,7,.286,1,2,.500,1,1,2,4,1,1,2,1,9,5.2,0,True,,HOU,OKC,OKC,HOU,False,True,190991c9ddc64a4103018e8283e793c659f76ea5,202510210OKC,"Houston Rockets at Oklahoma City Thunder Box Score, October 21, 2025",2026-01-20T13:40:30.979111,box-HOU-game-basic
Tari Eason,21:36,1,6,.167,1,4,.250,0,0,,0,6,6,0,0,1,4,1,3,-2.7,-4,True,,HOU,OKC,OKC,HOU,False,True,68ed3352bc019d896b0e89d9b69ac858e7c28028,202510210OKC,"Houston Rockets at Oklahoma City Thunder Box Score, October 21, 2025",2026-01-20T13:40:30.979111,box-HOU-game-basic
Josh Okogie,19:58,1,3,.333,1,3,.333,5,6,.833,1,1,2,1,0,1,0,2,8,7.5,-8,True,,HOU,OKC,OKC,HOU,False,True,194b006ab21ad1de8fc1b9ee67b42782740bdbe6,202510210OKC,"Houston Rockets at Oklahoma City Thunder Box Score, October 21, 2025",2026-01-20T13:40:30.979111,box-HOU-game-basic
Clint Capela,7:52,1,1,1.000,0,0,,2,2,1.000,0,0,0,0,1,0,1,0,4,3.7,+5,True,,HOU,OKC,OKC,HOU,False,True,7b90b5d5e52fc6bb21adec56bc2a8a4fee00b640,202510210OKC,"Houston Rockets at Oklahoma City Thunder Box Score, October 21, 2025",2026-01-20T13:40:30.979111,box-HOU-game-basic
