unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Alperen Şengün,39:40,10,15,.667,1,1,1.000,2,3,.667,4,7,11,7,0,0,5,5,23,18.9,+21,True,,HOU,MIL,MIL,HOU,False,True,9102511bc45a4bb0bd6bf2ac2a06d81424f48eba,202511090MIL,"Houston Rockets at Milwaukee Bucks Box Score, November 9, 2025",2026-01-20T13:56:28.587885,box-HOU-game-basic
Amen Thompson,37:29,6,13,.462,0,1,.000,2,3,.667,4,4,8,5,3,1,3,2,14,14.3,0,True,,HOU,MIL,MIL,HOU,False,True,2525f21821c912a713eb945002abe78821e97931,202511090MIL,"Houston Rockets at Milwaukee Bucks Box Score, November 9, 2025",2026-01-20T13:56:28.587885,box-HOU-game-basic
Kevin Durant,37:21,11,15,.733,2,2,1.000,7,9,.778,0,3,3,7,0,0,3,2,31,26.1,+2,True,,HOU,MIL,MIL,HOU,False,True,2c1ec468a1b82e0145e40bb3c79330f77dab539e,202511090MIL,"Houston Rockets at Milwaukee Bucks Box Score, November 9, 2025",2026-01-20T13:56:28.587885,box-HOU-game-basic
Jabari Smith Jr.,31:10,5,15,.333,3,9,.333,3,4,.750,1,8,9,1,0,0,2,2,16,8.1,+25,True,,HOU,MIL,MIL,HOU,False,True,7ee77ea30d8789fd7c9f07c2e2b43145bffa5816,202511090MIL,"Houston Rockets at Milwaukee Bucks Box Score, November 9, 2025",2026-01-20T13:56:28.587885,box-HOU-game-basic
Josh Okogie,17:05,0,3,.000,0,2,.000,0,0,,0,1,1,1,0,1,0,1,0,-0.8,+6,True,,HOU,MIL,MIL,HOU,False,True,194b006ab21ad1de8fc1b9ee67b42782740bdbe6,202511090MIL,"Houston Rockets at Milwaukee Bucks Box Score, November 9, 2025",2026-01-20T13:56:28.587885,box-HOU-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,HOU,MIL,MIL,HOU,False,True,020a2608c5f29e48d01f2785908b18ec1f6a0b34,202511090MIL,"Houston Rockets at Milwaukee Bucks Box Score, November 9, 2025",2026-01-20T13:56:28.587885,box-HOU-game-basic
Reed Sheppard,29:12,6,10,.600,4,6,.667,0,0,,0,0,0,2,4,1,2,2,16,14.7,+3,True,,HOU,MIL,MIL,HOU,False,True,190991c9ddc64a4103018e8283e793c659f76ea5,202511090MIL,"Houston Rockets at Milwaukee Bucks Box Score, November 9, 2025",2026-01-20T13:56:28.587885,box-HOU-game-basic
Steven Adams,22:18,5,7,.714,0,0,,2,2,1.000,5,1,6,1,0,0,1,2,12,11.8,-3,True,,HOU,MIL,MIL,HOU,False,True,f225a5506c9910fee62b5c669142884a4d7ed88e,202511090MIL,"Houston Rockets at Milwaukee Bucks Box Score, November 9, 2025",2026-01-20T13:56:28.587885,box-HOU-game-basic
Tari Eason,18:56,3,8,.375,0,5,.000,0,0,,2,6,8,0,0,0,0,2,6,4.0,-12,True,,HOU,MIL,MIL,HOU,False,True,68ed3352bc019d896b0e89d9b69ac858e7c28028,202511090MIL,"Houston Rockets at Milwaukee Bucks Box Score, November 9, 2025",2026-01-20T13:56:28.587885,box-HOU-game-basic
Clint Capela,6:49,2,4,.500,0,0,,0,0,,4,0,4,0,1,0,1,1,4,4.4,-7,True,,HOU,MIL,MIL,HOU,False,True,7b90b5d5e52fc6bb21adec56bc2a8a4fee00b640,202511090MIL,"Houston Rockets at Milwaukee Bucks Box Score, November 9, 2025",2026-01-20T13:56:28.587885,box-HOU-game-basic
JD Davison,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,HOU,MIL,MIL,HOU,False,True,fb0bbb66b699b04697c016a5401d23c3529d9002,202511090MIL,"Houston Rockets at Milwaukee Bucks Box Score, November 9, 2025",2026-01-20T13:56:28.587885,box-HOU-game-basic
Jeff Green,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,HOU,MIL,MIL,HOU,False,True,ae2a4b5cdbbb6e0c15cc302ee987f254a4ba6e3a,202511090MIL,"Houston Rockets at Milwaukee Bucks Box Score, November 9, 2025",2026-01-20T13:56:28.587885,box-HOU-game-basic
