unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Alperen Şengün,39:49,10,20,.500,0,2,.000,6,11,.545,2,9,11,6,1,0,3,5,26,18.3,+9,True,,HOU,DAL,HOU,DAL,True,False,9102511bc45a4bb0bd6bf2ac2a06d81424f48eba,202511030HOU,"Dallas Mavericks at Houston Rockets Box Score, November 3, 2025",2026-01-20T13:51:33.306426,box-HOU-game-basic
Amen Thompson,39:05,11,18,.611,1,3,.333,4,7,.571,3,2,5,4,1,1,3,2,27,21.0,+3,True,,HOU,DAL,HOU,DAL,True,False,2525f21821c912a713eb945002abe78821e97931,202511030HOU,"Dallas Mavericks at Houston Rockets Box Score, November 3, 2025",2026-01-20T13:51:33.306426,box-HOU-game-basic
Kevin Durant,38:24,6,18,.333,2,8,.250,7,7,1.000,1,5,6,5,1,1,3,2,21,14.4,-1,True,,HOU,DAL,HOU,DAL,True,False,2c1ec468a1b82e0145e40bb3c79330f77dab539e,202511030HOU,"Dallas Mavericks at Houston Rockets Box Score, November 3, 2025",2026-01-20T13:51:33.306426,box-HOU-game-basic
Tari Eason,29:38,6,9,.667,3,5,.600,0,0,,0,4,4,2,2,1,1,0,15,15.4,+8,True,,HOU,DAL,HOU,DAL,True,False,68ed3352bc019d896b0e89d9b69ac858e7c28028,202511030HOU,"Dallas Mavericks at Houston Rockets Box Score, November 3, 2025",2026-01-20T13:51:33.306426,box-HOU-game-basic
Josh Okogie,24:39,0,5,.000,0,3,.000,2,2,1.000,1,2,3,1,2,0,1,1,2,1.1,0,True,,HOU,DAL,HOU,DAL,True,False,194b006ab21ad1de8fc1b9ee67b42782740bdbe6,202511030HOU,"Dallas Mavericks at Houston Rockets Box Score, November 3, 2025",2026-01-20T13:51:33.306426,box-HOU-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,HOU,DAL,HOU,DAL,True,False,020a2608c5f29e48d01f2785908b18ec1f6a0b34,202511030HOU,"Dallas Mavericks at Houston Rockets Box Score, November 3, 2025",2026-01-20T13:51:33.306426,box-HOU-game-basic
Steven Adams,23:08,2,3,.667,0,0,,0,2,.000,3,6,9,1,2,2,1,3,4,7.7,+6,True,,HOU,DAL,HOU,DAL,True,False,f225a5506c9910fee62b5c669142884a4d7ed88e,202511030HOU,"Dallas Mavericks at Houston Rockets Box Score, November 3, 2025",2026-01-20T13:51:33.306426,box-HOU-game-basic
Reed Sheppard,16:31,2,7,.286,1,4,.250,0,0,,0,5,5,3,0,0,2,1,5,2.1,+5,True,,HOU,DAL,HOU,DAL,True,False,190991c9ddc64a4103018e8283e793c659f76ea5,202511030HOU,"Dallas Mavericks at Houston Rockets Box Score, November 3, 2025",2026-01-20T13:51:33.306426,box-HOU-game-basic
Clint Capela,10:36,2,4,.500,0,0,,0,0,,5,3,8,0,0,2,1,1,4,6.4,+5,True,,HOU,DAL,HOU,DAL,True,False,7b90b5d5e52fc6bb21adec56bc2a8a4fee00b640,202511030HOU,"Dallas Mavericks at Houston Rockets Box Score, November 3, 2025",2026-01-20T13:51:33.306426,box-HOU-game-basic
Aaron Holiday,9:42,2,3,.667,1,2,.500,1,1,1.000,0,1,1,1,0,0,2,2,6,2.9,+7,True,,HOU,DAL,HOU,DAL,True,False,1f1def3c7109743de89294088b5742f91d2d5ca2,202511030HOU,"Dallas Mavericks at Houston Rockets Box Score, November 3, 2025",2026-01-20T13:51:33.306426,box-HOU-game-basic
Jae'Sean Tate,8:29,0,2,.000,0,2,.000,0,0,,0,2,2,0,0,0,0,0,0,-0.8,-2,True,,HOU,DAL,HOU,DAL,True,False,1cc9d10740b1f95ff3cf6abb0408a7a38d2825a2,202511030HOU,"Dallas Mavericks at Houston Rockets Box Score, November 3, 2025",2026-01-20T13:51:33.306426,box-HOU-game-basic
