unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Amen Thompson,39:01,8,16,.500,1,4,.250,7,11,.636,3,9,12,6,1,2,2,4,24,22.2,+6,True,,HOU,POR,POR,HOU,False,True,2525f21821c912a713eb945002abe78821e97931,202601070POR,"Houston Rockets at Portland Trail Blazers Box Score, January 7, 2026",2026-01-20T14:47:03.913896,box-HOU-game-basic
Kevin Durant,37:24,14,26,.538,2,6,.333,7,9,.778,0,4,4,0,0,1,3,2,37,21.7,-3,True,,HOU,POR,POR,HOU,False,True,2c1ec468a1b82e0145e40bb3c79330f77dab539e,202601070POR,"Houston Rockets at Portland Trail Blazers Box Score, January 7, 2026",2026-01-20T14:47:03.913896,box-HOU-game-basic
Jabari Smith Jr.,36:43,2,13,.154,1,7,.143,1,1,1.000,1,3,4,2,1,0,1,1,6,0.3,+1,True,,HOU,POR,POR,HOU,False,True,7ee77ea30d8789fd7c9f07c2e2b43145bffa5816,202601070POR,"Houston Rockets at Portland Trail Blazers Box Score, January 7, 2026",2026-01-20T14:47:03.913896,box-HOU-game-basic
Tari Eason,30:59,5,18,.278,2,8,.250,3,4,.750,6,7,13,3,1,1,3,4,15,9.5,+3,True,,HOU,POR,POR,HOU,False,True,68ed3352bc019d896b0e89d9b69ac858e7c28028,202601070POR,"Houston Rockets at Portland Trail Blazers Box Score, January 7, 2026",2026-01-20T14:47:03.913896,box-HOU-game-basic
Steven Adams,30:08,3,6,.500,0,0,,1,2,.500,6,5,11,4,2,2,2,3,7,12.3,+3,True,,HOU,POR,POR,HOU,False,True,f225a5506c9910fee62b5c669142884a4d7ed88e,202601070POR,"Houston Rockets at Portland Trail Blazers Box Score, January 7, 2026",2026-01-20T14:47:03.913896,box-HOU-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,HOU,POR,POR,HOU,False,True,020a2608c5f29e48d01f2785908b18ec1f6a0b34,202601070POR,"Houston Rockets at Portland Trail Blazers Box Score, January 7, 2026",2026-01-20T14:47:03.913896,box-HOU-game-basic
Reed Sheppard,21:33,3,10,.300,1,7,.143,1,2,.500,1,1,2,1,1,0,1,4,8,1.9,-5,True,,HOU,POR,POR,HOU,False,True,190991c9ddc64a4103018e8283e793c659f76ea5,202601070POR,"Houston Rockets at Portland Trail Blazers Box Score, January 7, 2026",2026-01-20T14:47:03.913896,box-HOU-game-basic
Dorian Finney-Smith,14:22,1,4,.250,1,2,.500,0,0,,2,1,3,0,0,0,1,4,3,-0.3,-4,True,,HOU,POR,POR,HOU,False,True,2e02cbd949b2b7665a2a1ee8b23f3c5114fa8905,202601070POR,"Houston Rockets at Portland Trail Blazers Box Score, January 7, 2026",2026-01-20T14:47:03.913896,box-HOU-game-basic
Josh Okogie,12:52,0,2,.000,0,1,.000,0,0,,1,3,4,2,0,0,0,0,0,1.6,-3,True,,HOU,POR,POR,HOU,False,True,194b006ab21ad1de8fc1b9ee67b42782740bdbe6,202601070POR,"Houston Rockets at Portland Trail Blazers Box Score, January 7, 2026",2026-01-20T14:47:03.913896,box-HOU-game-basic
Clint Capela,12:19,1,3,.333,0,0,,0,0,,3,0,3,2,1,1,1,1,2,4.1,-4,True,,HOU,POR,POR,HOU,False,True,7b90b5d5e52fc6bb21adec56bc2a8a4fee00b640,202601070POR,"Houston Rockets at Portland Trail Blazers Box Score, January 7, 2026",2026-01-20T14:47:03.913896,box-HOU-game-basic
Aaron Holiday,4:39,0,1,.000,0,1,.000,0,0,,1,0,1,0,1,0,0,3,0,-0.2,+1,True,,HOU,POR,POR,HOU,False,True,1f1def3c7109743de89294088b5742f91d2d5ca2,202601070POR,"Houston Rockets at Portland Trail Blazers Box Score, January 7, 2026",2026-01-20T14:47:03.913896,box-HOU-game-basic
JD Davison,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,HOU,POR,POR,HOU,False,True,fb0bbb66b699b04697c016a5401d23c3529d9002,202601070POR,"Houston Rockets at Portland Trail Blazers Box Score, January 7, 2026",2026-01-20T14:47:03.913896,box-HOU-game-basic
Jeff Green,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,HOU,POR,POR,HOU,False,True,ae2a4b5cdbbb6e0c15cc302ee987f254a4ba6e3a,202601070POR,"Houston Rockets at Portland Trail Blazers Box Score, January 7, 2026",2026-01-20T14:47:03.913896,box-HOU-game-basic
Jae'Sean Tate,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,HOU,POR,POR,HOU,False,True,1cc9d10740b1f95ff3cf6abb0408a7a38d2825a2,202601070POR,"Houston Rockets at Portland Trail Blazers Box Score, January 7, 2026",2026-01-20T14:47:03.913896,box-HOU-game-basic
Team Totals,240,37,99,.374,8,36,.222,20,29,.690,24,33,57,20,8,7,14,26,102,,,True,,HOU,POR,POR,HOU,False,True,750a625adee0fa816a0c7f483695d6e25bbb1f7f,202601070POR,"Houston Rockets at Portland Trail Blazers Box Score, January 7, 2026",2026-01-20T14:47:03.913896,box-HOU-game-basic
