unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Andrew Nembhard,29:01,10,16,.625,4,7,.571,5,6,.833,0,6,6,9,2,0,0,0,29,31.5,+27,True,,IND,MIA,IND,MIA,True,False,60241d11918b0f64566ac993ef97a444491f0037,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.921531,box-IND-game-basic
Aaron Nesmith,27:13,4,12,.333,1,5,.200,3,4,.750,4,5,9,2,0,0,1,1,12,9.1,+16,True,,IND,MIA,IND,MIA,True,False,4fc8e66dfcbf0131e519f8a39c000c14b19609e2,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.921531,box-IND-game-basic
Pascal Siakam,26:22,4,15,.267,0,3,.000,3,4,.750,0,7,7,5,1,1,5,4,11,2.4,+9,True,,IND,MIA,IND,MIA,True,False,44c0258d194776186ba995b36c32ccdde3641793,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.921531,box-IND-game-basic
Quenton Jackson,22:34,2,6,.333,0,2,.000,2,2,1.000,1,0,1,1,1,0,2,4,6,1.4,+15,True,,IND,MIA,IND,MIA,True,False,695f680bf495a337f2d0126ff953ddb7cafda205,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.921531,box-IND-game-basic
Johnny Furphy,20:27,4,6,.667,2,2,1.000,0,0,,1,6,7,2,0,0,1,3,10,9.1,+2,True,,IND,MIA,IND,MIA,True,False,5a20e80f8f0bfb3e57f98b0699adb9597087f016,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.921531,box-IND-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,IND,MIA,IND,MIA,True,False,71383588f6476c06da8cf80ecfecd47734a150e0,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.921531,box-IND-game-basic
Jarace Walker,29:51,4,8,.500,3,5,.600,2,2,1.000,2,7,9,4,4,1,1,2,13,18.2,+31,True,,IND,MIA,IND,MIA,True,False,579ecc00b641a88d082a8824f037bc9c5ae0565c,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.921531,box-IND-game-basic
Ben Sheppard,20:02,1,3,.333,1,2,.500,0,0,,0,4,4,3,1,0,0,2,3,4.8,+9,True,,IND,MIA,IND,MIA,True,False,1ae113d538e7733a09bbb4204c3a66e38d57516a,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.921531,box-IND-game-basic
Jay Huff,18:52,4,9,.444,0,4,.000,0,0,,0,2,2,2,3,1,2,2,8,6.2,0,True,,IND,MIA,IND,MIA,True,False,0dc9feb6ae85bb3f9da0912bc8731ac130aff713,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.921531,box-IND-game-basic
T.J. McConnell,16:39,5,10,.500,2,2,1.000,0,0,,1,0,1,7,1,0,1,2,12,11.8,+7,True,,IND,MIA,IND,MIA,True,False,fc1825880266f4453a7b1ee173cd7ad149ee1b19,202601100IND,"Miami Heat at Indiana Pacers Box Score, January 10, 2026",2026-01-20T14:49:05.921531,box-IND-game-basic
