unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Keyonte George,35:21,13,23,.565,5,13,.385,3,3,1.000,0,4,4,8,2,0,4,4,34,26.3,-9,True,,UTA,LAL,LAL,UTA,False,True,e62d58493e563dbf423748cc3160f9e506c33543,202511180LAL,"Utah Jazz at Los Angeles Lakers Box Score, November 18, 2025",2026-01-20T14:03:52.386121,box-UTA-game-basic
Lauri Markkanen,32:01,12,21,.571,3,9,.333,4,4,1.000,2,3,5,2,2,0,1,4,31,24.2,-6,True,,UTA,LAL,LAL,UTA,False,True,b43dd8f58faf1c5ca348ed573aba91776cf58021,202511180LAL,"Utah Jazz at Los Angeles Lakers Box Score, November 18, 2025",2026-01-20T14:03:52.386121,box-UTA-game-basic
Jusuf Nurkić,28:52,4,5,.800,0,1,.000,2,2,1.000,2,8,10,6,2,0,6,4,10,10.5,-13,True,,UTA,LAL,LAL,UTA,False,True,a61552658775e45738f8a07bb4fbfdfd6399b27d,202511180LAL,"Utah Jazz at Los Angeles Lakers Box Score, November 18, 2025",2026-01-20T14:03:52.386121,box-UTA-game-basic
Svi Mykhailiuk,25:12,5,7,.714,3,5,.600,0,0,,0,3,3,1,0,0,1,2,13,9.9,-5,True,,UTA,LAL,LAL,UTA,False,True,51d4ed67823d113fd7d91b4fd276e9f3265b5338,202511180LAL,"Utah Jazz at Los Angeles Lakers Box Score, November 18, 2025",2026-01-20T14:03:52.386121,box-UTA-game-basic
Ace Bailey,23:22,6,12,.500,1,6,.167,0,0,,1,0,1,1,1,0,1,3,13,7.2,+6,True,,UTA,LAL,LAL,UTA,False,True,806fbb1de0d96aef4842487b8da87426d6698de8,202511180LAL,"Utah Jazz at Los Angeles Lakers Box Score, November 18, 2025",2026-01-20T14:03:52.386121,box-UTA-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,UTA,LAL,LAL,UTA,False,True,e4437db2498e018712c9ded96fdd867ce4e516d2,202511180LAL,"Utah Jazz at Los Angeles Lakers Box Score, November 18, 2025",2026-01-20T14:03:52.386121,box-UTA-game-basic
Isaiah Collier,20:59,3,6,.500,0,0,,3,3,1.000,0,2,2,6,0,0,4,3,9,5.6,-13,True,,UTA,LAL,LAL,UTA,False,True,2206b49b9a68bf5b780effad71677f08bac311de,202511180LAL,"Utah Jazz at Los Angeles Lakers Box Score, November 18, 2025",2026-01-20T14:03:52.386121,box-UTA-game-basic
Cody Williams,20:36,2,5,.400,0,3,.000,0,0,,0,0,0,0,1,1,0,1,4,2.6,-14,True,,UTA,LAL,LAL,UTA,False,True,4419abf5d0bc70099c2eb84e91ad0f5fc02739bc,202511180LAL,"Utah Jazz at Los Angeles Lakers Box Score, November 18, 2025",2026-01-20T14:03:52.386121,box-UTA-game-basic
Kyle Anderson,20:02,2,5,.400,0,0,,1,2,.500,1,2,3,5,2,0,0,2,5,7.9,+3,True,,UTA,LAL,LAL,UTA,False,True,edb5e5f37b4c81bc8aa09b927d95b0a466a713f9,202511180LAL,"Utah Jazz at Los Angeles Lakers Box Score, November 18, 2025",2026-01-20T14:03:52.386121,box-UTA-game-basic
Brice Sensabaugh,17:23,1,6,.167,1,6,.167,0,0,,1,0,1,3,2,0,1,5,3,1.0,-16,True,,UTA,LAL,LAL,UTA,False,True,550f528da412cedbdadc62c45f267d54a7e2752e,202511180LAL,"Utah Jazz at Los Angeles Lakers Box Score, November 18, 2025",2026-01-20T14:03:52.386121,box-UTA-game-basic
