Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Marvin Bagley III,25.0,C,19,1,166,0.535,0.59,0.2,0.549,0.652,0.573,0.324,0.141,115.0,108.0,56.0,101.0,84.0,99.0,133.0,33.0,0.9,-0.5,
2.0,Patrick Baldwin Jr.,22.0,SF,22,0,101,0.515,0.5,0.524,0.682,0.5,0.676,0.121,0.636,110.0,92.0,145.0,126.0,64.0,117.0,50.0,151.0,9.2,6.9,
3.0,Malcolm Brogdon,32.0,PG,24,13,564,0.433,0.478,0.286,0.467,0.88,0.544,0.383,0.233,93.0,88.0,79.0,86.0,113.0,94.0,158.0,55.0,-36.7,-18.2,
4.0,Jared Butler,24.0,PG,32,0,362,0.483,0.519,0.366,0.526,0.778,0.562,0.256,0.233,103.0,95.0,102.0,97.0,100.0,98.0,105.0,55.0,-6.2,-5.6,
5.0,Bub Carrington,19.0,PG,82,57,2458,0.401,0.475,0.339,0.493,0.812,0.514,0.114,0.544,86.0,87.0,94.0,91.0,104.0,89.0,47.0,129.0,-74.4,-98.1,
6.0,Justin Champagnie,23.0,SF,62,31,1340,0.511,0.624,0.383,0.601,0.685,0.614,0.178,0.47,109.0,114.0,106.0,111.0,88.0,107.0,73.0,112.0,47.6,33.4,
7.0,Bilal Coulibaly,20.0,SF,59,59,1948,0.421,0.5,0.281,0.472,0.746,0.515,0.296,0.359,90.0,92.0,78.0,87.0,96.0,89.0,122.0,85.0,-88.7,-85.9,
8.0,Johnny Davis,22.0,SG,34,0,242,0.41,0.51,0.241,0.455,0.6,0.473,0.192,0.372,88.0,94.0,67.0,84.0,77.0,82.0,79.0,88.0,-13.7,-17.5,
9.0,Kyshawn George,21.0,SG,68,38,1802,0.372,0.464,0.322,0.476,0.753,0.503,0.17,0.648,80.0,85.0,89.0,88.0,97.0,87.0,70.0,154.0,-73.0,-86.4,
10.0,Anthony Gill,32.0,PF,51,0,397,0.489,0.579,0.323,0.545,0.66,0.586,0.568,0.352,105.0,106.0,90.0,100.0,85.0,102.0,234.0,84.0,0.4,2.2,
11.0,Richaun Holmes,31.0,PF,31,7,534,0.647,0.662,0.0,0.647,0.833,0.695,0.432,0.022,139.0,121.0,0.0,119.0,107.0,121.0,178.0,5.0,29.0,39.4,
12.0,AJ Johnson,20.0,SG,22,11,595,0.381,0.486,0.247,0.436,0.886,0.478,0.18,0.438,82.0,89.0,69.0,80.0,114.0,83.0,74.0,104.0,-41.7,-41.3,
13.0,Colby Jones,22.0,SG,15,0,385,0.466,0.563,0.308,0.524,0.657,0.553,0.34,0.379,100.0,103.0,85.0,97.0,84.0,96.0,140.0,90.0,-3.9,-5.4,
14.0,Corey Kispert,25.0,SF,61,0,1602,0.451,0.574,0.364,0.558,0.852,0.584,0.156,0.584,97.0,105.0,101.0,103.0,109.0,101.0,64.0,139.0,16.3,9.3,
15.0,Kyle Kuzma,29.0,PF,32,30,887,0.42,0.495,0.281,0.469,0.602,0.488,0.215,0.352,90.0,91.0,78.0,86.0,77.0,85.0,89.0,83.0,-67.2,-88.0,
16.0,Jaylen Martin,21.0,SF,13,0,234,0.417,0.48,0.273,0.458,0.9,0.491,0.139,0.306,89.0,88.0,76.0,84.0,115.0,85.0,57.0,73.0,-12.2,-13.0,
17.0,Jalen McDaniels,27.0,SF,4,0,7,,,,,,,,,,,,,,,,,0.0,0.0,
18.0,Khris Middleton,33.0,SF,14,14,309,0.413,0.494,0.277,0.464,0.868,0.526,0.302,0.373,88.0,91.0,77.0,85.0,111.0,91.0,124.0,89.0,-19.9,-14.5,
19.0,Jordan Poole,25.0,SG,68,68,2001,0.432,0.51,0.378,0.544,0.883,0.591,0.259,0.588,93.0,94.0,105.0,100.0,113.0,103.0,107.0,140.0,1.0,34.0,
20.0,Alex Sarr,19.0,C,67,67,1814,0.394,0.454,0.308,0.457,0.679,0.482,0.199,0.412,84.0,83.0,85.0,84.0,87.0,84.0,82.0,98.0,-142.3,-168.8,ROY-4
21.0,Marcus Smart,30.0,PG,15,1,280,0.44,0.483,0.392,0.532,0.686,0.563,0.321,0.468,94.0,89.0,109.0,98.0,88.0,98.0,132.0,111.0,-2.4,-3.4,
22.0,JT Thor,22.0,PF,11,0,207,0.364,0.448,0.2,0.398,0.571,0.429,0.318,0.341,78.0,82.0,56.0,73.0,73.0,74.0,131.0,81.0,-12.8,-14.8,
23.0,Jonas Valančiūnas,32.0,C,49,12,983,0.547,0.567,0.259,0.556,0.896,0.602,0.251,0.064,117.0,104.0,72.0,102.0,115.0,104.0,103.0,15.0,10.7,23.9,
24.0,Tristan Vukcevic,21.0,C,35,1,513,0.496,0.586,0.373,0.574,0.776,0.608,0.277,0.421,106.0,107.0,103.0,106.0,100.0,105.0,114.0,100.0,15.2,17.2,
,Team Totals,,,82,82,19731,0.439,0.519,0.335,0.512,0.778,0.546,0.229,0.435,94.0,95.0,93.0,94.0,100.0,95.0,94.0,103.0,-464.8,-495.1,
