Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19730,3233,7371,0.439,1075,3210,0.335,2158,4161,0.519,1315,1690,0.778,867,2716,3583,2058,623,420,1276,1618,8856
Team/G,,240.6,39.4,89.9,0.439,13.1,39.1,0.335,26.3,50.7,0.519,16.0,20.6,0.778,10.6,33.1,43.7,25.1,7.6,5.1,15.6,19.7,108.0
Lg Rank,,23,27,12,28.0,17,9,29.0,25,16,26.0,25,25,16.0,21,15,18,25,23,11,27,24,27
Year/Year,,0.0%,-8.2%,-1.6%,-0.032,5.9%,10.1%,-0.013,-14.0%,-9.1%,-0.029,3.9%,2.0%,0.014,14.8%,3.9%,6.4%,-10.1%,0.0%,1.2%,11.2%,-1.2%,-5.0%
Opponent,82.0,19730,3583,7611,0.471,1170,3213,0.364,2413,4398,0.549,1540,1941,0.793,1059,2949,4008,2334,746,428,1093,1490,9876
Opponent/G,,240.6,43.7,92.8,0.471,14.3,39.2,0.364,29.4,53.6,0.549,18.8,23.7,0.793,12.9,36.0,48.9,28.5,9.1,5.2,13.3,18.2,120.4
Lg Rank,,23,26,27,19.0,26,22,20.0,25,26,19.0,27,26,27.0,30,30,30,26,26,21,22,21,29
Year/Year,,0.0%,-5.1%,-0.1%,-0.025,16.2%,15.5%,0.002,-12.9%,-9.1%,-0.024,0.8%,-1.3%,0.016,6.6%,-2.4%,-0.1%,-2.0%,13.9%,-13.7%,-5.1%,1.2%,-2.1%
