Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Bam Adebayo,26.0,C,5,5,192,18.2,0.532,0.103,0.216,6.5,22.7,14.4,20.1,0.6,0.0,7.0,29.1,0.1,0.1,0.2,0.047,1.7,0.4,2.1,0.2,
2.0,Tyler Herro,24.0,SG,5,5,185,10.2,0.51,0.551,0.128,0.0,11.8,5.7,25.2,0.6,0.0,14.5,25.5,-0.3,0.0,-0.2,-0.059,-0.6,-0.8,-1.4,0.0,
3.0,Caleb Martin,28.0,SF,5,5,176,10.6,0.614,0.556,0.111,3.2,9.0,6.0,6.4,0.9,0.0,6.0,14.0,0.2,0.0,0.2,0.059,-1.2,0.3,-0.9,0.0,
4.0,Nikola Jović,20.0,PF,5,5,128,15.2,0.601,0.611,0.194,1.8,29.4,15.1,13.9,2.1,2.7,13.3,17.2,0.1,0.2,0.2,0.082,0.4,3.4,3.9,0.2,
5.0,Haywood Highsmith,27.0,PF,5,0,126,3.4,0.422,0.571,0.036,1.8,11.5,6.5,9.6,0.4,0.9,12.3,12.6,-0.2,0.0,-0.2,-0.06,-6.4,0.0,-6.4,-0.1,
6.0,Jaime Jaquez Jr.,22.0,SF,4,4,123,9.8,0.463,0.25,0.135,1.8,10.8,6.2,17.1,1.3,1.8,11.3,24.7,-0.3,0.1,-0.2,-0.079,-3.7,-0.2,-3.9,-0.1,
7.0,Delon Wright,31.0,PG,4,1,107,15.5,0.766,0.5,0.1,2.1,11.3,6.6,10.4,2.0,1.1,0.0,9.6,0.3,0.1,0.4,0.158,0.1,3.8,3.9,0.2,
8.0,Duncan Robinson,29.0,SF,5,0,60,1.7,0.406,0.813,0.0,0.0,10.1,4.9,15.2,1.8,0.0,23.8,17.1,-0.2,0.0,-0.2,-0.141,-8.4,-1.3,-9.7,-0.1,
9.0,Patty Mills,35.0,PG,3,0,52,7.7,0.48,0.647,0.235,2.2,0.0,1.1,9.2,1.0,0.0,5.1,18.6,0.0,0.0,0.0,-0.036,-2.3,0.2,-2.1,0.0,
10.0,Kevin Love,35.0,PF,5,0,32,11.6,0.5,0.444,0.0,3.6,49.2,25.7,20.3,0.0,0.0,18.2,16.8,0.0,0.0,0.0,0.008,-1.0,1.4,0.4,0.0,
11.0,Thomas Bryant,26.0,C,2,0,18,23.4,0.721,0.286,0.429,12.6,20.2,16.3,12.0,0.0,0.0,19.4,28.1,0.0,0.0,0.0,0.107,3.9,0.5,4.4,0.0,
12.0,Orlando Robinson,23.0,C,1,0,2,2.3,0.0,1.0,0.0,0.0,60.6,29.3,67.4,0.0,0.0,0.0,24.5,0.0,0.0,0.0,-0.362,-3.8,5.8,2.0,0.0,
,Team Totals,,,5,5,1201,,0.533,0.419,0.148,,,,,,,,,-0.3,0.5,0.2,0.008,-1.5,0.7,-0.8,0.4,
