Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Bam Adebayo,26.0,C,5,5,192,0,0,0,0,100,-10.1,30.1,3,3,4,2,12,1,48,4,3,
2.0,Tyler Herro,24.0,SG,5,5,185,58,29,14,0,0,-11.4,21.4,4,5,4,1,3,2,68,1,5,
3.0,Caleb Martin,28.0,SF,5,5,176,5,63,20,12,0,-14.0,7.2,2,1,4,0,2,1,16,1,3,
4.0,Nikola Jović,20.0,PF,5,5,128,0,0,2,90,8,-22.3,-13.5,4,2,7,0,3,1,27,1,1,
5.0,Haywood Highsmith,27.0,PF,5,0,126,0,2,39,59,0,-23.1,-14.8,4,0,11,0,1,0,19,1,1,
6.0,Jaime Jaquez Jr.,22.0,SF,4,4,123,0,22,71,8,0,-11.1,9.5,5,1,4,1,4,0,30,1,7,
7.0,Delon Wright,31.0,PG,4,1,107,68,32,0,0,0,-10.2,10.5,0,0,4,0,0,2,19,0,2,
8.0,Duncan Robinson,29.0,SF,5,0,60,0,21,71,9,0,-38.1,-29.6,3,1,2,1,0,0,13,0,2,
9.0,Patty Mills,35.0,PG,3,0,52,100,0,0,0,0,-8.4,9.6,0,1,0,0,2,2,6,1,1,
10.0,Kevin Love,35.0,PF,5,0,32,0,0,0,39,61,-54.0,-44.0,1,1,0,0,0,0,9,0,1,
11.0,Thomas Bryant,26.0,C,2,0,18,0,0,0,14,86,-6.9,9.8,2,0,0,0,2,0,2,1,0,
12.0,Orlando Robinson,23.0,C,1,0,2,0,0,0,0,100,75.0,91.8,0,0,0,0,0,0,3,0,0,
,Team Totals,,,5,5,1201,20,20,20,20,20,-16.0,6.1,28,15,40,5,29,9,260,11,26,
