Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Bam Adebayo,26.0,C,71,71,2416,0.521,0.528,0.357,0.529,0.755,0.576,0.381,0.041,110,97,98,97,96,99,156,10,-36.7,-10.2,"DPOY-3,AS,DEF1"
2.0,Thomas Bryant,26.0,C,38,4,441,0.577,0.646,0.182,0.591,0.872,0.639,0.315,0.148,122,118,50,108,111,110,129,37,13.1,20.2,
3.0,Jimmy Butler,34.0,PF,60,60,2042,0.499,0.519,0.414,0.537,0.858,0.626,0.579,0.183,105,95,113,98,109,108,237,46,-14.8,91.9,
4.0,Jamal Cain,24.0,PF,26,1,259,0.43,0.479,0.355,0.5,0.783,0.544,0.291,0.392,91,88,97,91,100,94,119,99,-7.4,-6.4,
5.0,R.J. Hampton,22.0,PG,8,2,76,0.286,0.5,0.125,0.321,0.5,0.336,0.143,0.571,60,92,34,59,64,58,58,145,-6.3,-7.3,
6.0,Tyler Herro,24.0,SG,42,40,1407,0.441,0.478,0.396,0.531,0.856,0.558,0.151,0.453,93,88,108,97,109,96,62,115,-23.4,-34.2,
7.0,Haywood Highsmith,27.0,PF,66,26,1366,0.465,0.562,0.396,0.581,0.639,0.587,0.109,0.584,98,103,108,106,81,101,45,148,22.4,5.0,
8.0,Jaime Jaquez Jr.,22.0,SF,75,20,2113,0.489,0.558,0.322,0.536,0.811,0.574,0.251,0.29,103,102,88,98,103,99,103,73,-14.9,-8.8,"ROY-4,6MOY-9"
9.0,Nikola Jović,20.0,PF,46,38,896,0.452,0.525,0.399,0.568,0.702,0.583,0.167,0.58,95,96,109,104,90,101,68,147,11.8,2.1,
10.0,Kevin Love,35.0,PF,55,5,924,0.44,0.643,0.344,0.557,0.787,0.597,0.301,0.68,93,118,94,102,100,103,123,172,7.6,13.4,
11.0,Kyle Lowry,37.0,PG,37,35,1037,0.426,0.506,0.385,0.554,0.833,0.582,0.174,0.665,90,93,105,101,106,100,71,168,3.5,0.8,
12.0,Caleb Martin,28.0,SF,64,23,1756,0.431,0.489,0.349,0.504,0.778,0.531,0.177,0.415,91,90,95,92,99,92,72,105,-48.0,-59.0,
13.0,Patty Mills,35.0,PG,13,5,213,0.338,0.593,0.208,0.406,1.0,0.448,0.138,0.663,71,109,57,74,128,77,56,168,-22.4,-22.4,
14.0,Josh Richardson,30.0,SG,43,6,1103,0.444,0.561,0.347,0.539,0.944,0.573,0.156,0.548,94,103,95,99,120,99,64,139,-5.3,-5.1,
15.0,Duncan Robinson,29.0,SF,68,36,1905,0.45,0.579,0.395,0.589,0.889,0.612,0.133,0.701,95,106,108,108,113,106,55,177,57.2,46.1,
16.0,Orlando Robinson,23.0,C,36,7,304,0.5,0.491,0.533,0.556,0.76,0.596,0.347,0.208,105,90,146,102,97,103,142,53,1.3,2.7,
17.0,Terry Rozier,29.0,PG,31,30,975,0.423,0.458,0.371,0.497,0.913,0.531,0.154,0.396,89,84,101,91,116,92,63,100,-44.8,-47.0,
18.0,Dru Smith,26.0,SG,9,0,131,0.455,0.5,0.412,0.561,1.0,0.576,0.061,0.515,96,92,113,103,128,99,25,130,0.9,-0.3,
19.0,Cole Swider,24.0,SF,18,0,87,0.395,0.625,0.333,0.526,1.0,0.54,0.053,0.789,83,115,91,96,128,93,22,200,-1.5,-3.1,
20.0,Alondes Williams,24.0,SG,7,0,16,0.25,0.5,0.0,0.25,1.0,0.296,0.125,0.5,53,92,0,46,128,51,51,127,-4.7,-4.8,
21.0,Delon Wright,31.0,PG,14,1,286,0.394,0.417,0.367,0.477,0.813,0.52,0.242,0.455,83,76,100,87,104,90,99,115,-9.1,-8.7,
,Team Totals,,,82,82,19753,0.465,0.527,0.37,0.538,0.818,0.578,0.257,0.394,98,97,101,98,104,100,105,100,-121.5,-35.1,
