Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,Awards
1.0,Bam Adebayo,26.0,C,5,5,192,0.495,0.529,0.2,0.505,0.714,0.532,0.216,0.103,104,97.0,55,92,91.0,92,89,26,
2.0,Thomas Bryant,26.0,C,2,0,18,0.714,1.0,0.0,0.714,0.667,0.721,0.429,0.286,151,183.0,0,131,85.0,124,175,72,
3.0,Tyler Herro,24.0,SG,5,5,185,0.385,0.429,0.349,0.481,0.9,0.51,0.128,0.551,81,79.0,95,88,115.0,88,52,140,
4.0,Haywood Highsmith,27.0,PF,5,0,126,0.357,0.583,0.188,0.411,1.0,0.422,0.036,0.571,75,107.0,51,75,128.0,73,15,145,
5.0,Jaime Jaquez Jr.,22.0,SF,4,4,123,0.404,0.462,0.231,0.433,0.857,0.463,0.135,0.25,85,85.0,63,79,109.0,80,55,63,
6.0,Nikola Jović,20.0,PF,5,5,128,0.444,0.5,0.409,0.569,0.857,0.601,0.194,0.611,94,92.0,112,104,109.0,104,80,155,
7.0,Kevin Love,35.0,PF,5,0,32,0.444,0.6,0.25,0.5,,0.5,0.0,0.444,94,110.0,68,91,,86,0,113,
8.0,Caleb Martin,28.0,SF,5,5,176,0.467,0.5,0.44,0.589,1.0,0.614,0.111,0.556,98,92.0,120,108,128.0,106,45,141,
9.0,Patty Mills,35.0,PG,3,0,52,0.353,0.5,0.273,0.441,0.75,0.48,0.235,0.647,74,92.0,75,81,96.0,83,96,164,
10.0,Duncan Robinson,29.0,SF,5,0,60,0.313,0.667,0.231,0.406,,0.406,0.0,0.813,66,122.0,63,74,,70,0,206,
11.0,Orlando Robinson,23.0,C,1,0,2,0.0,,0.0,0.0,,0.0,0.0,1.0,0,,0,0,,0,0,253,
12.0,Delon Wright,31.0,PG,4,1,107,0.6,0.6,0.6,0.75,1.0,0.766,0.1,0.5,126,110.0,164,137,128.0,132,41,127,
,Team Totals,,,5,5,1201,0.438,0.517,0.329,0.507,0.817,0.533,0.148,0.419,92,95.0,90,93,104.0,92,60,106,
