Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19755,3266,7022,0.465,1022,2765,0.37,2244,4257,0.527,1478,1806,0.818,766,2702,3468,2116,617,280,1038,1415,9032
Team/G,,240.9,39.8,85.6,0.465,12.5,33.7,0.37,27.4,51.9,0.527,18.0,22.0,0.818,9.3,33.0,42.3,25.8,7.5,3.4,12.7,17.3,110.1
Lg Rank,,21,28,28,22.0,19,18,12.0,29,24,26.0,10,13,5.0,26,16,26,18,15,30,6,4,26
Year/Year,,-0.3%,1.6%,0.4%,0.005,4.3%,-3.1%,0.026,0.4%,2.9%,-0.013,-5.7%,-4.2%,-0.013,-3.8%,6.7%,4.2%,8.2%,-5.8%,15.2%,-6.1%,-6.7%,0.6%
Opponent,82.0,19755,3297,7056,0.467,1064,3018,0.353,2233,4038,0.553,1230,1577,0.78,757,2750,3507,2173,543,388,1126,1550,8888
Opponent/G,,240.9,40.2,86.0,0.467,13.0,36.8,0.353,27.2,49.2,0.553,15.0,19.2,0.78,9.2,33.5,42.8,26.5,6.6,4.7,13.7,18.9,108.4
Lg Rank,,21,3,3,10.0,16,24,5.0,4,3,20.0,3,3,12.0,3,20,11,14,4,10,16,11,3
Year/Year,,-0.3%,0.3%,3.4%,-0.015,-1.2%,2.9%,-0.015,1.0%,3.8%,-0.016,-8.9%,-8.7%,-0.001,3.8%,1.8%,2.2%,3.6%,-4.9%,25.6%,-12.6%,-5.7%,-1.3%
