Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Bam Adebayo,26,5,5,192,13.2,26.7,0.495,0.6,2.8,0.2,12.7,24.0,0.529,0.505,4.1,5.8,0.714,3.0,9.9,12.9,5.2,0.6,0.0,2.2,4.1,31.1,108,119,
2,Tyler Herro,24,5,5,185,8.6,22.3,0.385,4.3,12.3,0.349,4.3,10.0,0.429,0.481,2.6,2.9,0.9,0.0,5.1,5.1,7.7,0.6,0.0,4.0,2.9,24.0,95,121,
3,Caleb Martin,28,5,5,176,6.3,13.5,0.467,3.3,7.5,0.44,3.0,6.0,0.5,0.589,1.5,1.5,1.0,1.5,3.9,5.4,2.1,0.9,0.0,0.9,4.2,17.4,119,121,
4,Nikola Jović,20,5,5,128,6.6,14.9,0.444,3.7,9.1,0.409,2.9,5.8,0.5,0.569,2.5,2.9,0.857,0.8,12.8,13.6,4.5,2.1,1.2,2.5,3.7,19.4,109,112,
5,Haywood Highsmith,27,5,0,126,4.2,11.8,0.357,1.3,6.7,0.188,2.9,5.0,0.583,0.411,0.4,0.4,1.0,0.8,5.0,5.9,3.4,0.4,0.4,1.7,5.9,10.1,85,121,
6,Jaime Jaquez Jr.,22,4,4,123,9.0,22.4,0.404,1.3,5.6,0.231,7.7,16.8,0.462,0.433,2.6,3.0,0.857,0.9,4.7,5.6,5.2,1.3,0.9,3.0,2.6,21.9,90,119,
7,Delon Wright,31,4,1,107,5.9,9.9,0.6,3.0,4.9,0.6,3.0,4.9,0.6,0.75,1.0,1.0,1.0,1.0,4.9,5.9,3.5,2.0,0.5,0.0,2.5,15.8,156,118,
8,Duncan Robinson,29,5,0,60,4.4,14.1,0.313,2.6,11.5,0.231,1.8,2.6,0.667,0.406,0.0,0.0,,0.0,4.4,4.4,5.3,1.8,0.0,4.4,5.3,11.5,71,119,
9,Patty Mills,35,3,0,52,6.1,17.3,0.353,3.1,11.2,0.273,3.1,6.1,0.5,0.441,3.1,4.1,0.75,1.0,0.0,1.0,3.1,1.0,0.0,1.0,2.0,18.3,98,123,
10,Kevin Love,35,5,0,32,6.6,14.9,0.444,1.7,6.6,0.25,5.0,8.3,0.6,0.5,0.0,0.0,,1.7,21.5,23.1,6.6,0.0,0.0,3.3,3.3,14.9,96,113,
11,Thomas Bryant,26,2,0,18,14.7,20.6,0.714,0.0,5.9,0.0,14.7,14.7,1.0,0.714,5.9,8.8,0.667,5.9,8.8,14.7,2.9,0.0,0.0,5.9,2.9,35.3,117,121,
12,Orlando Robinson,23,1,0,2,0.0,26.4,0.0,0.0,26.4,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,26.4,26.4,26.4,0.0,0.0,0.0,0.0,0.0,51,111,
