Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Kentavious Caldwell-Pope,31,77,77,2279,5.2,11.9,0.439,2.5,7.2,0.342,2.8,4.7,0.589,0.543,1.8,2.1,0.863,0.7,3.0,3.7,3.0,2.2,0.7,1.4,3.0,14.7,115,112,
2,Franz Wagner,23,60,60,2023,13.3,28.7,0.463,2.6,8.7,0.295,10.7,20.0,0.535,0.507,6.7,7.7,0.871,1.4,7.1,8.4,7.0,1.9,0.5,3.4,3.6,35.8,113,110,
3,Anthony Black,21,78,10,1887,6.9,16.4,0.423,1.6,5.2,0.318,5.3,11.2,0.471,0.473,4.0,5.2,0.761,1.4,4.7,6.1,6.4,2.3,1.3,3.7,4.4,19.5,103,110,
4,Wendell Carter Jr.,25,68,51,1758,6.4,13.9,0.46,1.1,4.5,0.234,5.4,9.5,0.568,0.498,3.7,5.0,0.737,4.3,9.7,14.0,3.8,1.5,1.2,2.2,5.7,17.6,115,109,
5,Tristan Da Silva,23,74,38,1629,6.1,14.8,0.412,2.5,7.3,0.335,3.6,7.5,0.488,0.495,1.7,1.9,0.873,2.2,5.3,7.5,3.5,1.0,0.6,1.7,2.9,16.3,109,113,
6,Paolo Banchero,22,46,46,1582,13.0,28.8,0.452,2.7,8.6,0.32,10.3,20.2,0.509,0.5,8.8,12.2,0.727,1.6,9.3,10.9,6.9,1.1,0.9,4.3,3.1,37.6,109,110,
7,Goga Bitadze,25,70,42,1430,7.2,11.8,0.611,0.1,1.0,0.107,7.1,10.9,0.656,0.615,3.0,4.6,0.639,5.8,10.3,16.2,4.8,1.7,3.4,2.5,5.2,17.5,127,105,
8,Cole Anthony,24,67,22,1234,9.3,22.0,0.424,3.1,8.8,0.353,6.2,13.2,0.471,0.494,3.8,4.6,0.823,1.9,6.4,8.3,7.7,1.8,1.3,4.2,6.1,25.5,106,110,
9,Jonathan Isaac,27,71,1,1090,6.1,14.8,0.414,1.8,6.9,0.258,4.4,7.9,0.549,0.474,3.3,4.9,0.682,5.5,8.9,14.4,1.8,2.8,3.7,1.5,4.1,17.4,113,103,
10,Jalen Suggs,23,35,35,1002,9.8,24.0,0.41,3.8,12.1,0.314,6.0,11.9,0.506,0.489,4.8,5.5,0.882,1.1,5.9,7.0,6.4,2.5,1.6,5.1,4.9,28.3,101,108,
11,Caleb Houstan,22,58,6,788,5.1,12.0,0.421,4.1,10.1,0.4,1.0,1.9,0.533,0.589,1.0,1.1,0.882,1.2,3.5,4.8,2.2,1.4,0.4,0.8,3.9,15.1,123,114,
12,Gary Harris,30,48,3,711,3.6,9.3,0.383,2.5,7.1,0.356,1.1,2.2,0.469,0.519,0.5,0.8,0.583,1.4,3.1,4.5,2.1,1.8,0.8,1.2,3.2,10.2,107,112,
13,Jett Howard,21,60,0,701,7.0,18.7,0.374,3.9,13.3,0.296,3.1,5.4,0.566,0.479,1.1,1.6,0.696,1.4,3.6,5.0,3.1,0.9,0.8,2.6,4.8,19.0,97,114,
14,Cory Joseph,33,50,16,612,5.1,12.6,0.403,3.2,8.7,0.364,1.9,3.8,0.489,0.529,1.1,1.5,0.778,1.4,4.7,6.0,5.9,2.1,0.3,1.5,4.1,14.4,118,111,
15,Moritz Wagner,27,30,1,564,12.4,22.1,0.562,2.4,6.6,0.36,10.0,15.4,0.649,0.616,7.0,9.7,0.718,3.5,9.6,13.1,3.7,2.1,1.1,4.3,4.9,34.2,118,108,
16,Trevelin Queen,27,31,2,430,6.5,17.1,0.381,2.6,8.9,0.286,3.9,8.1,0.486,0.456,2.1,2.4,0.857,3.0,3.3,6.3,4.4,3.6,1.2,2.6,4.4,17.7,103,108,
17,Mac McClung,26,2,0,10,0.0,10.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,5.0,5.0,15.0,0.0,0.0,0.0,10.0,0.0,75,116,
