Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Kentavious Caldwell-Pope,31.0,77,77,2279,239,544,0.439,113,330,0.342,126,214,0.589,0.543,82,95,0.863,33,136,169,136,99,34,62,136,673,0,
2.0,Franz Wagner,23.0,60,60,2023,537,1161,0.463,104,352,0.295,433,809,0.535,0.507,271,311,0.871,56,286,342,284,75,21,138,147,1449,0,
3.0,Anthony Black,21.0,78,10,1887,262,620,0.423,62,195,0.318,200,425,0.471,0.473,150,197,0.761,52,178,230,240,86,48,139,166,736,0,
4.0,Wendell Carter Jr.,25.0,68,51,1758,226,491,0.46,37,158,0.234,189,333,0.568,0.498,129,175,0.737,151,341,492,134,52,41,77,199,618,0,
5.0,Tristan Da Silva,23.0,74,38,1629,199,483,0.412,80,239,0.335,119,244,0.488,0.495,55,63,0.873,73,172,245,113,33,18,56,94,533,0,
6.0,Paolo Banchero,22.0,46,46,1582,412,911,0.452,87,272,0.32,325,639,0.509,0.5,280,385,0.727,51,294,345,219,36,28,136,97,1191,0,
7.0,Goga Bitadze,25.0,70,42,1430,207,339,0.611,3,28,0.107,204,311,0.656,0.615,85,133,0.639,167,296,463,137,49,98,72,150,502,0,
8.0,Cole Anthony,24.0,67,22,1234,230,543,0.424,77,218,0.353,153,325,0.471,0.494,93,113,0.823,46,158,204,191,45,32,103,151,630,0,
9.0,Jonathan Isaac,27.0,71,1,1090,134,324,0.414,39,151,0.258,95,173,0.549,0.474,73,107,0.682,120,194,314,40,61,80,33,90,380,0,
10.0,Jalen Suggs,23.0,35,35,1002,197,481,0.41,76,242,0.314,121,239,0.506,0.489,97,110,0.882,23,118,141,129,51,33,102,98,567,0,
11.0,Caleb Houstan,22.0,58,6,788,80,190,0.421,64,160,0.4,16,30,0.533,0.589,15,17,0.882,19,56,75,35,22,6,13,62,239,0,
12.0,Gary Harris,30.0,48,3,711,51,133,0.383,36,101,0.356,15,32,0.469,0.519,7,12,0.583,20,44,64,30,26,12,17,45,145,0,
13.0,Jett Howard,21.0,60,0,701,98,262,0.374,55,186,0.296,43,76,0.566,0.479,16,23,0.696,20,50,70,44,13,11,36,68,267,0,
14.0,Cory Joseph,33.0,50,16,612,62,154,0.403,39,107,0.364,23,47,0.489,0.529,14,18,0.778,17,57,74,72,26,4,18,50,177,0,
15.0,Moritz Wagner,27.0,30,1,564,140,249,0.562,27,75,0.36,113,174,0.649,0.616,79,110,0.718,40,108,148,42,24,12,49,55,386,0,
16.0,Trevelin Queen,27.0,31,2,430,56,147,0.381,22,77,0.286,34,70,0.486,0.456,18,21,0.857,26,28,54,38,31,10,22,38,152,0,
17.0,Mac McClung,26.0,2,0,10,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,,0,1,1,3,0,0,0,2,0,0,
,Team Totals,,82,82,19730,3130,7034,0.445,921,2892,0.318,2209,4142,0.533,0.51,1464,1890,0.775,914,2517,3431,1887,729,488,1073,1648,8645,0,
