Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19730,3130,7034,0.445,921,2892,0.318,2209,4142,0.533,1464,1890,0.775,914,2517,3431,1887,729,488,1165,1648,8645
Team/G,,240.6,38.2,85.8,0.445,11.2,35.3,0.318,26.9,50.5,0.533,17.9,23.0,0.775,11.1,30.7,41.8,23.0,8.9,6.0,14.2,20.1,105.4
Lg Rank,,23,29,29,27.0,30,23,30.0,21,17,22.0,5,7,19.0,14,28,27,30,6,1,16,26,28
Year/Year,,-0.3%,-5.7%,1.0%,-0.031,2.0%,12.6%,-0.033,-8.5%,-5.8%,-0.016,-3.6%,-5.6%,0.016,6.2%,-3.5%,-1.1%,-6.7%,9.0%,15.4%,-3.4%,1.9%,-4.6%
Opponent,82.0,19730,3125,6680,0.468,938,2571,0.365,2187,4109,0.532,1467,1916,0.766,751,2703,3454,1870,635,361,1329,1666,8655
Opponent/G,,240.6,38.1,81.5,0.468,11.4,31.4,0.365,26.7,50.1,0.532,17.9,23.4,0.766,9.2,33.0,42.1,22.8,7.7,4.4,16.2,20.3,105.5
Lg Rank,,23,2,1,17.0,1,1,23.0,3,7,7.0,22,24,3.0,1,14,3,1,9,8,2,1,1
Year/Year,,-0.3%,-4.3%,-3.0%,-0.006,-0.7%,-2.5%,0.006,-5.7%,-3.3%,-0.014,3.4%,5.3%,-0.014,2.7%,6.5%,5.7%,-4.5%,-4.7%,-4.7%,7.7%,-2.6%,-2.7%
