Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Kentavious Caldwell-Pope,31.0,SG,77,77,2279,0.439,19.3,0.393,0.123,0.063,0.064,0.143,0.607,0.589,0.761,0.412,0.543,0.538,0.342,0.698,0.929,0.029,16,0.348,0.339,0,0,
2.0,Franz Wagner,23.0,SF,60,60,2023,0.463,12.5,0.697,0.214,0.349,0.091,0.043,0.303,0.535,0.726,0.452,0.491,0.36,0.295,0.446,0.692,0.036,39,0.111,0.436,3,0,
3.0,Anthony Black,21.0,PG,78,10,1887,0.423,12.0,0.685,0.255,0.308,0.071,0.052,0.315,0.471,0.627,0.414,0.25,0.344,0.318,0.435,0.839,0.06,30,0.39,0.395,1,0,
4.0,Wendell Carter Jr.,25.0,C,68,51,1758,0.46,12.1,0.678,0.324,0.196,0.1,0.059,0.322,0.568,0.748,0.417,0.429,0.31,0.234,0.757,1.0,0.179,78,0.361,0.263,0,0,
5.0,Tristan Da Silva,23.0,SF,74,38,1629,0.412,15.1,0.505,0.197,0.23,0.043,0.035,0.495,0.488,0.589,0.468,0.333,0.235,0.335,0.613,0.95,0.062,23,0.393,0.372,1,0,
6.0,Paolo Banchero,22.0,PF,46,46,1582,0.452,13.8,0.701,0.213,0.21,0.165,0.114,0.299,0.509,0.691,0.45,0.44,0.375,0.32,0.378,0.494,0.055,40,0.092,0.28,5,0,
7.0,Goga Bitadze,25.0,C,70,42,1430,0.611,4.9,0.917,0.599,0.265,0.035,0.018,0.083,0.656,0.739,0.544,0.333,0.167,0.107,0.676,1.0,0.289,87,0.214,0.0,1,0,
8.0,Cole Anthony,24.0,PG,67,22,1234,0.424,15.6,0.599,0.129,0.25,0.175,0.044,0.401,0.471,0.714,0.449,0.337,0.417,0.353,0.261,0.766,0.007,2,0.151,0.455,2,0,
9.0,Jonathan Isaac,27.0,PF,71,1,1090,0.414,14.1,0.534,0.324,0.068,0.096,0.046,0.466,0.549,0.676,0.5,0.323,0.2,0.258,0.547,1.0,0.16,44,0.636,0.302,0,0,
10.0,Jalen Suggs,23.0,PG,35,35,1002,0.41,17.7,0.497,0.141,0.164,0.129,0.062,0.503,0.506,0.765,0.43,0.387,0.367,0.314,0.223,0.763,0.008,4,0.145,0.429,4,0,
11.0,Caleb Houstan,22.0,SF,58,6,788,0.421,22.4,0.158,0.042,0.063,0.032,0.021,0.842,0.533,0.625,0.5,0.5,0.5,0.4,0.938,0.984,0.005,0,0.331,0.302,0,0,
12.0,Gary Harris,30.0,SG,48,3,711,0.383,20.7,0.241,0.06,0.128,0.023,0.03,0.759,0.469,0.625,0.412,0.333,0.5,0.356,0.6,0.972,0.008,1,0.426,0.372,0,0,
13.0,Jett Howard,21.0,SF,60,0,701,0.374,20.8,0.29,0.103,0.092,0.027,0.069,0.71,0.566,0.741,0.458,0.714,0.389,0.296,0.488,0.909,0.027,3,0.247,0.37,2,0,
14.0,Cory Joseph,33.0,PG,50,16,612,0.403,20.4,0.305,0.091,0.11,0.052,0.052,0.695,0.489,0.643,0.412,0.375,0.5,0.364,0.391,0.872,0.0,0,0.215,0.304,1,0,
15.0,Moritz Wagner,27.0,C,30,1,564,0.562,9.5,0.699,0.486,0.201,0.008,0.004,0.301,0.649,0.711,0.54,0.0,0.0,0.36,0.69,1.0,0.076,18,0.307,0.391,0,0,
16.0,Trevelin Queen,27.0,SG,31,2,430,0.381,16.2,0.476,0.238,0.19,0.027,0.02,0.524,0.486,0.6,0.393,0.25,0.333,0.286,0.588,0.818,0.088,11,0.234,0.444,4,0,
17.0,Mac McClung,26.0,SG,2,0,10,0.0,17.6,0.5,0.0,0.5,0.0,0.0,0.5,0.0,,0.0,,,0.0,,,0.0,0,0.0,,0,0,
,Team Totals,,,82,82,19730,0.445,15.6,0.589,0.225,0.214,0.09,0.06,0.411,0.533,0.701,0.451,0.408,0.388,0.318,0.505,0.837,0.066,396,0.27,0.352,24,0,
