Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Paolo Banchero,22.0,PF,5,5,197,0,0,0,81,19,-8.8,33.3,7,5,10,3,20,0,52,3,9,
2.0,Franz Wagner,23.0,SF,5,5,195,0,0,85,15,0,-13.7,5.4,6,3,6,0,12,2,63,3,7,
3.0,Kentavious Caldwell-Pope,31.0,SG,5,5,163,2,98,1,0,0,-11.8,9.7,1,1,6,0,0,1,23,0,0,
4.0,Wendell Carter Jr.,25.0,C,5,5,162,0,0,0,0,100,-19.8,-16.0,6,0,9,1,5,0,14,2,3,
5.0,Cory Joseph,33.0,PG,5,5,124,99,1,0,0,0,-2.9,25.1,1,1,6,0,0,2,37,0,2,
6.0,Anthony Black,21.0,PG,5,0,89,59,41,0,0,0,-25.4,-16.6,0,2,5,0,4,1,0,1,1,
7.0,Gary Harris,30.0,SG,5,0,83,13,49,38,0,0,-23.7,-13.4,0,0,2,0,0,0,7,0,1,
8.0,Jonathan Isaac,27.0,PF,5,0,69,0,0,0,64,36,-12.4,3.2,0,2,1,0,2,0,5,1,0,
9.0,Cole Anthony,24.0,PG,5,0,51,100,0,0,0,0,-20.4,-7.1,7,1,6,0,2,0,13,0,0,
10.0,Caleb Houstan,22.0,SF,5,0,47,0,6,90,3,0,-32.6,-22.3,1,0,0,0,0,0,2,0,1,
11.0,Goga Bitadze,25.0,C,3,0,11,0,0,0,0,100,-19.7,-5.2,0,0,1,0,0,0,2,0,0,
12.0,Tristan Da Silva,23.0,SF,2,0,5,0,0,0,24,76,0.0,15.1,1,1,0,0,0,0,3,0,0,
13.0,Jett Howard,21.0,SF,1,0,4,0,0,0,100,0,-2.8,12.2,0,0,0,0,0,0,0,0,0,
,Team Totals,,,5,5,1200,20,20,20,20,20,-14.8,5.0,30,16,52,4,45,6,221,10,24,
