Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Paolo Banchero,22.0,PF,5,5,197,0.435,13.5,0.782,0.153,0.242,0.194,0.194,0.218,0.433,0.789,0.333,0.375,0.333,0.444,0.286,0.667,0.016,2,0.0,,0,0,
2.0,Franz Wagner,23.0,SF,5,5,195,0.443,14.0,0.678,0.139,0.304,0.157,0.078,0.322,0.564,0.75,0.571,0.389,0.556,0.189,0.227,0.857,0.026,3,0.108,0.0,0,0,
3.0,Kentavious Caldwell-Pope,31.0,SG,5,5,163,0.267,23.0,0.233,0.033,0.033,0.0,0.167,0.767,0.286,0.0,0.0,,0.4,0.261,0.5,1.0,0.0,0,0.348,0.25,0,0,
4.0,Wendell Carter Jr.,25.0,C,5,5,162,0.525,10.3,0.725,0.425,0.175,0.075,0.05,0.275,0.621,0.824,0.286,0.667,0.0,0.273,0.667,1.0,0.3,11,0.545,0.333,0,0,
5.0,Cory Joseph,33.0,PG,5,5,124,0.417,20.5,0.333,0.042,0.125,0.083,0.083,0.667,0.625,1.0,0.333,1.0,0.5,0.313,0.8,1.0,0.0,0,0.25,0.25,0,0,
6.0,Anthony Black,21.0,PG,5,0,89,0.405,12.4,0.649,0.27,0.27,0.081,0.027,0.351,0.542,0.7,0.3,0.667,1.0,0.154,0.538,1.0,0.081,3,0.231,0.333,0,0,
7.0,Gary Harris,30.0,SG,5,0,83,0.375,20.6,0.25,0.0,0.125,0.125,0.0,0.75,1.0,,1.0,1.0,,0.167,0.5,1.0,0.0,0,0.667,0.0,0,0,
8.0,Jonathan Isaac,27.0,PF,5,0,69,0.583,10.0,0.667,0.5,0.083,0.083,0.0,0.333,0.75,0.833,1.0,0.0,,0.25,1.0,1.0,0.417,5,0.5,0.5,0,0,
9.0,Cole Anthony,24.0,PG,5,0,51,0.286,20.8,0.571,0.071,0.143,0.143,0.214,0.429,0.5,1.0,0.0,1.0,0.333,0.0,1.0,,0.0,0,0.0,,1,0,
10.0,Caleb Houstan,22.0,SF,5,0,47,0.143,22.0,0.286,0.071,0.071,0.071,0.071,0.714,0.0,0.0,0.0,0.0,0.0,0.2,,1.0,0.0,0,0.3,0.333,1,0,
11.0,Goga Bitadze,25.0,C,3,0,11,1.0,1.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,1.0,,1.0,1,,,0,0,
12.0,Tristan Da Silva,23.0,SF,2,0,5,0.0,27.1,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0,0.0,,0,0,
13.0,Jett Howard,21.0,SF,1,0,4,1.0,24.8,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1.0,,0.5,0.0,0,0.0,,0,0,
,Team Totals,,,5,5,1200,0.422,16.9,0.63,0.173,0.216,0.13,0.111,0.37,0.515,0.767,0.418,0.455,0.383,0.263,0.423,0.854,0.062,25,0.218,0.235,2,0,
