Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Paolo Banchero,22,PF,5,5,197,9.9,22.7,0.435,2.2,4.9,0.444,7.7,17.7,0.433,0.484,4.9,7.5,0.659,2.2,5.5,7.7,3.8,0.5,0.7,2.7,3.3,26.9,
2,Franz Wagner,23,SF,5,5,195,9.4,21.2,0.443,1.3,6.8,0.189,8.1,14.4,0.564,0.474,3.7,4.8,0.769,0.6,3.9,4.4,5.2,1.1,0.4,1.8,3.0,23.8,
3,Kentavious Caldwell-Pope,31,SG,5,5,163,1.8,6.6,0.267,1.3,5.1,0.261,0.4,1.5,0.286,0.367,0.7,0.9,0.75,0.2,3.1,3.3,2.0,1.5,0.7,0.4,2.4,5.5,
4,Wendell Carter Jr.,25,C,5,5,162,4.7,8.9,0.525,0.7,2.4,0.273,4.0,6.4,0.621,0.563,1.3,2.2,0.6,4.2,7.8,12.0,1.3,0.4,0.4,1.8,2.7,11.3,
5,Cory Joseph,33,PG,5,5,124,2.9,7.0,0.417,1.5,4.6,0.313,1.5,2.3,0.625,0.521,0.0,0.0,,0.3,2.3,2.6,4.4,1.5,0.6,0.6,2.9,7.3,
6,Anthony Black,21,PG,5,0,89,6.1,15.0,0.405,0.8,5.3,0.154,5.3,9.7,0.542,0.432,3.6,5.3,0.692,4.0,4.9,8.9,0.0,1.6,0.4,0.8,3.2,16.6,
7,Gary Harris,30,SG,5,0,83,1.3,3.5,0.375,0.4,2.6,0.167,0.9,0.9,1.0,0.438,0.0,0.0,,0.4,1.7,2.2,1.3,1.3,0.4,0.0,3.0,3.0,
8,Jonathan Isaac,27,PF,5,0,69,3.7,6.3,0.583,0.5,2.1,0.25,3.1,4.2,0.75,0.625,1.6,2.6,0.6,2.6,2.6,5.2,1.0,1.0,0.5,1.0,1.6,9.4,
9,Cole Anthony,24,PG,5,0,51,2.8,9.9,0.286,0.0,4.2,0.0,2.8,5.6,0.5,0.286,2.1,2.8,0.75,2.1,2.8,4.9,4.2,0.0,0.7,6.4,8.5,7.8,
10,Caleb Houstan,22,SF,5,0,47,1.5,10.7,0.143,1.5,7.7,0.2,0.0,3.1,0.0,0.214,0.0,0.0,,1.5,1.5,3.1,0.8,0.0,0.8,1.5,2.3,4.6,
11,Goga Bitadze,25,C,3,0,11,3.3,3.3,1.0,0.0,0.0,,3.3,3.3,1.0,1.0,0.0,0.0,,0.0,9.8,9.8,3.3,0.0,3.3,0.0,19.6,6.5,
12,Tristan Da Silva,23,SF,2,0,5,0.0,7.2,0.0,0.0,7.2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,28.8,28.8,7.2,0.0,0.0,14.4,0.0,0.0,
13,Jett Howard,21,SF,1,0,4,18.0,18.0,1.0,18.0,18.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,54.0,
