Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Paolo Banchero,22.0,PF,5,5,39.4,10.8,24.8,0.435,2.4,5.4,0.444,8.4,19.4,0.433,0.484,5.4,8.2,0.659,2.4,6.0,8.4,4.2,0.6,0.8,3.0,3.6,29.4,
2.0,Franz Wagner,23.0,SF,5,5,39.0,10.2,23.0,0.443,1.4,7.4,0.189,8.8,15.6,0.564,0.474,4.0,5.2,0.769,0.6,4.2,4.8,5.6,1.2,0.4,2.0,3.2,25.8,
3.0,Kentavious Caldwell-Pope,31.0,SG,5,5,32.6,1.6,6.0,0.267,1.2,4.6,0.261,0.4,1.4,0.286,0.367,0.6,0.8,0.75,0.2,2.8,3.0,1.8,1.4,0.6,0.4,2.2,5.0,
4.0,Wendell Carter Jr.,25.0,C,5,5,32.4,4.2,8.0,0.525,0.6,2.2,0.273,3.6,5.8,0.621,0.563,1.2,2.0,0.6,3.8,7.0,10.8,1.2,0.4,0.4,1.6,2.4,10.2,
5.0,Cory Joseph,33.0,PG,5,5,24.8,2.0,4.8,0.417,1.0,3.2,0.313,1.0,1.6,0.625,0.521,0.0,0.0,,0.2,1.6,1.8,3.0,1.0,0.4,0.4,2.0,5.0,
6.0,Anthony Black,21.0,PG,5,0,17.8,3.0,7.4,0.405,0.4,2.6,0.154,2.6,4.8,0.542,0.432,1.8,2.6,0.692,2.0,2.4,4.4,0.0,0.8,0.2,0.4,1.6,8.2,
7.0,Gary Harris,30.0,SG,5,0,16.6,0.6,1.6,0.375,0.2,1.2,0.167,0.4,0.4,1.0,0.438,0.0,0.0,,0.2,0.8,1.0,0.6,0.6,0.2,0.0,1.4,1.4,
8.0,Jonathan Isaac,27.0,PF,5,0,13.8,1.4,2.4,0.583,0.2,0.8,0.25,1.2,1.6,0.75,0.625,0.6,1.0,0.6,1.0,1.0,2.0,0.4,0.4,0.2,0.4,0.6,3.6,
9.0,Cole Anthony,24.0,PG,5,0,10.2,0.8,2.8,0.286,0.0,1.2,0.0,0.8,1.6,0.5,0.286,0.6,0.8,0.75,0.6,0.8,1.4,1.2,0.0,0.2,1.8,2.4,2.2,
10.0,Caleb Houstan,22.0,SF,5,0,9.4,0.4,2.8,0.143,0.4,2.0,0.2,0.0,0.8,0.0,0.214,0.0,0.0,,0.4,0.4,0.8,0.2,0.0,0.2,0.4,0.6,1.2,
11.0,Jett Howard,21.0,SF,1,0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,
12.0,Goga Bitadze,25.0,C,3,0,3.7,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.3,0.0,0.3,0.0,2.0,0.7,
13.0,Tristan Da Silva,23.0,SF,2,0,2.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,2.0,0.5,0.0,0.0,1.0,0.0,0.0,
,Team Totals,,,5,5,240.0,35.6,84.4,0.422,8.2,31.2,0.263,27.4,53.2,0.515,0.47,14.2,20.6,0.689,11.4,28.4,39.8,18.6,6.4,3.8,11.6,21.4,93.6,
