Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Nikola Jokić,25,72,72,2488,14.5,25.7,0.566,1.8,4.7,0.388,12.7,21.0,0.606,0.602,6.8,7.8,0.868,4.1,11.4,15.5,11.9,1.9,1.0,4.4,3.8,37.7,130.0,109,"MVP-1,AS,NBA1"
2,Michael Porter Jr.,22,61,54,1912,11.5,21.1,0.542,4.4,9.9,0.445,7.1,11.2,0.628,0.646,2.7,3.5,0.791,2.4,9.2,11.5,1.8,1.0,1.4,2.0,3.3,30.0,125.0,112,
3,Will Barton,30,56,52,1736,7.4,17.3,0.426,2.8,7.3,0.381,4.6,10.0,0.459,0.507,2.7,3.4,0.785,1.1,5.3,6.4,5.2,1.4,0.7,2.7,2.7,20.2,107.0,114,
4,Jamal Murray,23,48,48,1704,11.0,23.0,0.477,3.7,9.2,0.408,7.2,13.8,0.523,0.559,3.9,4.4,0.869,1.1,4.6,5.6,6.7,1.9,0.4,3.1,2.8,29.5,116.0,114,
5,Facundo Campazzo,29,65,19,1425,4.2,10.9,0.381,2.6,7.5,0.352,1.5,3.4,0.444,0.502,2.8,3.2,0.879,0.8,3.9,4.6,8.0,2.7,0.5,2.5,4.6,13.7,117.0,112,6MOY-15
6,Monte Morris,25,47,13,1196,7.7,16.0,0.481,2.1,5.5,0.381,5.6,10.5,0.534,0.547,2.4,3.0,0.795,0.5,3.5,4.0,6.2,1.4,0.5,1.4,2.0,19.9,121.0,115,
7,Paul Millsap,35,56,36,1162,8.1,17.1,0.476,2.1,6.1,0.343,6.0,11.0,0.55,0.537,3.0,4.2,0.724,3.2,7.9,11.1,4.2,2.2,1.5,2.2,4.7,21.4,117.0,110,
8,JaMychal Green,30,58,5,1120,7.6,16.5,0.463,3.5,8.7,0.399,4.1,7.8,0.534,0.568,2.0,2.5,0.807,3.8,8.5,12.2,2.3,1.1,1.0,2.3,6.4,20.8,116.0,112,
9,PJ Dozier,24,50,6,1088,6.7,16.1,0.417,2.1,6.8,0.315,4.6,9.4,0.49,0.483,1.9,3.0,0.636,1.6,6.7,8.3,4.2,1.4,1.0,2.1,3.9,17.5,104.0,113,
10,Aaron Gordon,25,25,25,648,7.9,15.7,0.5,1.3,4.9,0.266,6.6,10.8,0.606,0.541,2.4,3.4,0.705,2.9,6.1,9.0,4.3,1.3,1.1,2.3,3.1,19.4,115.0,113,
11,Gary Harris,26,19,19,581,5.9,13.3,0.442,2.0,6.4,0.32,3.8,6.9,0.556,0.519,1.9,2.6,0.733,1.1,2.9,4.0,2.7,1.4,0.3,1.2,3.1,15.7,112.0,116,
12,Austin Rivers,28,15,5,403,5.6,13.5,0.418,3.3,8.8,0.375,2.3,4.7,0.5,0.541,1.5,2.1,0.706,0.4,3.9,4.3,4.8,2.2,0.2,1.7,3.9,16.1,113.0,113,
13,Zeke Nnaji,20,42,1,397,6.2,12.9,0.481,3.0,7.3,0.407,3.2,5.6,0.578,0.596,1.5,1.9,0.8,1.7,6.3,8.1,1.2,1.0,0.5,0.9,3.6,16.9,124.0,115,
14,Vlatko Čančar,23,41,1,281,5.8,12.7,0.458,1.6,5.8,0.273,4.2,6.9,0.615,0.521,1.8,2.3,0.769,1.9,6.9,8.8,2.5,1.9,0.4,2.5,3.2,15.0,104.0,112,
15,Shaquille Harrison,27,17,0,277,3.6,10.3,0.345,0.5,2.5,0.214,3.0,7.9,0.386,0.371,2.3,2.9,0.813,0.7,6.2,7.0,2.9,2.7,0.9,1.1,5.4,10.0,97.0,110,
16,Isaiah Hartenstein,22,30,0,272,7.5,14.5,0.513,0.0,0.0,,7.5,14.5,0.513,0.513,4.0,6.5,0.611,7.3,8.2,15.4,2.7,2.0,3.6,3.8,10.7,18.9,110.0,107,
17,R.J. Hampton,19,25,0,233,5.3,12.7,0.417,1.1,3.8,0.278,4.2,8.9,0.476,0.458,1.9,2.5,0.75,2.1,8.5,10.6,3.0,1.1,0.4,2.3,4.7,13.6,100.0,113,
18,Markus Howard,21,37,1,205,9.6,25.6,0.377,4.3,15.7,0.277,5.3,9.9,0.537,0.462,1.7,2.2,0.778,0.2,4.8,5.1,4.3,1.0,0.2,4.3,5.5,25.3,89.0,116,
19,JaVale McGee,33,13,1,175,9.0,18.9,0.478,0.0,1.1,0.0,9.0,17.8,0.508,0.478,2.3,3.4,0.667,6.5,13.0,19.5,1.7,0.8,4.0,4.2,11.6,20.3,98.0,106,
20,Bol Bol,21,32,2,160,7.7,17.9,0.431,2.8,7.4,0.375,4.9,10.5,0.471,0.509,3.1,4.6,0.667,0.0,7.4,7.4,2.2,0.9,3.1,4.0,4.3,21.3,92.0,111,
21,Greg Whittington,27,4,0,12,0.0,12.4,0.0,0.0,8.2,0.0,0.0,4.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,
22,Gary Clark,26,2,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,12.4,12.4,0.0,0.0,0.0,0.0,0.0,0.0,,115,
