Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Nikola Jokić,25.0,C,10,10,345,0.509,11.9,0.768,0.254,0.246,0.167,0.101,0.232,0.549,0.776,0.518,0.289,0.478,0.377,0.49,0.95,0.026,6,0.075,0.0,0,0,
2.0,Michael Porter Jr.,22.0,SF,10,10,332,0.474,18.1,0.459,0.163,0.081,0.074,0.141,0.541,0.565,0.773,0.455,0.5,0.421,0.397,0.571,0.862,0.059,8,0.178,0.538,0,0,
3.0,Austin Rivers,28.0,SG,10,9,305,0.435,18.7,0.333,0.13,0.145,0.058,0.0,0.667,0.478,0.667,0.5,0.0,,0.413,0.273,0.789,0.0,0,0.326,0.467,0,0,
4.0,Aaron Gordon,25.0,PF,10,10,299,0.434,9.7,0.768,0.414,0.202,0.101,0.051,0.232,0.447,0.585,0.3,0.3,0.2,0.391,0.5,0.667,0.152,12,0.304,0.571,0,0,
5.0,Monte Morris,25.0,PG,10,1,286,0.431,14.9,0.655,0.259,0.138,0.052,0.207,0.345,0.447,0.567,0.313,0.333,0.417,0.4,0.265,0.625,0.0,0,0.3,0.5,1,0,
6.0,Facundo Campazzo,29.0,PG,10,9,270,0.392,18.1,0.351,0.149,0.149,0.054,0.0,0.649,0.385,0.455,0.364,0.25,,0.396,0.2,0.895,0.0,0,0.25,0.333,0,0,
7.0,JaMychal Green,30.0,PF,10,0,190,0.444,12.5,0.556,0.467,0.044,0.022,0.022,0.444,0.56,0.619,0.0,1.0,0.0,0.3,0.571,1.0,0.111,5,0.25,0.8,0,0,
8.0,Markus Howard,21.0,SG,9,0,112,0.405,20.6,0.297,0.108,0.081,0.0,0.108,0.703,0.364,0.5,0.333,,0.25,0.423,0.75,0.909,0.0,0,0.269,0.429,0,0,
9.0,Paul Millsap,35.0,PF,9,0,109,0.44,15.3,0.54,0.26,0.2,0.06,0.02,0.46,0.593,0.769,0.5,0.333,0.0,0.261,0.438,1.0,0.0,0,0.0,,1,0,
10.0,Will Barton,30.0,SF,3,1,83,0.442,16.3,0.512,0.163,0.233,0.07,0.047,0.488,0.545,0.857,0.5,0.333,0.0,0.333,0.417,0.857,0.07,3,0.143,0.667,1,0,
11.0,Shaquille Harrison,27.0,SG,9,0,40,0.75,9.0,0.75,0.5,0.25,0.0,0.0,0.25,0.667,1.0,0.0,,,1.0,0.5,1.0,0.25,1,0.0,,0,0,
12.0,JaVale McGee,33.0,C,4,0,34,0.3,8.4,0.8,0.4,0.3,0.1,0.0,0.2,0.375,0.25,0.667,0.0,,0.0,0.0,,0.1,1,0.0,,0,0,
13.0,Vlatko Čančar,23.0,PF,5,0,21,1.0,11.7,0.667,0.333,0.333,0.0,0.0,0.333,1.0,1.0,1.0,,,1.0,1.0,1.0,0.0,0,0.0,,0,0,
14.0,Zeke Nnaji,20.0,PF,5,0,18,0.5,22.1,0.125,0.125,0.0,0.0,0.0,0.875,1.0,1.0,,,,0.429,0.0,1.0,0.0,0,0.143,1.0,0,0,
15.0,Bol Bol,21.0,PF,3,0,6,0.0,25.2,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0,0.0,,0,0,
,Team Totals,,,10,10,2450,0.457,15.5,0.582,0.243,0.167,0.087,0.086,0.418,0.51,0.67,0.442,0.313,0.392,0.382,0.453,0.85,0.042,36,0.205,0.481,3,0,
