Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Nikola Jokić,25,10,10,345,16.8,33.0,0.509,2.9,7.7,0.377,13.9,25.3,0.549,0.553,6.6,7.9,0.836,5.3,11.4,16.8,7.2,0.9,1.3,3.5,3.3,43.1,123,121,
2,Michael Porter Jr.,22,10,10,332,9.6,20.3,0.474,4.4,11.0,0.397,5.3,9.3,0.565,0.581,2.6,3.2,0.81,1.8,7.5,9.3,2.0,1.7,0.5,2.4,4.7,26.1,114,122,
3,Austin Rivers,28,10,9,305,4.9,11.3,0.435,3.1,7.5,0.413,1.8,3.8,0.478,0.572,2.1,2.6,0.813,0.2,2.6,2.8,3.4,0.3,0.5,1.5,5.2,15.0,119,127,
4,Aaron Gordon,25,10,10,299,7.2,16.5,0.434,1.5,3.8,0.391,5.7,12.7,0.447,0.48,2.7,4.2,0.64,3.5,5.5,9.0,3.3,0.8,0.5,2.3,3.8,18.5,106,125,
5,Monte Morris,25,10,1,286,8.7,20.2,0.431,2.8,7.0,0.4,5.9,13.2,0.447,0.5,3.7,5.1,0.724,1.2,3.0,4.2,9.6,1.7,0.3,1.2,2.1,23.9,123,124,
6,Facundo Campazzo,29,10,9,270,5.4,13.7,0.392,3.5,8.9,0.396,1.8,4.8,0.385,0.52,3.0,3.5,0.842,1.3,4.2,5.5,7.6,2.6,0.7,2.8,6.5,17.2,116,121,
7,JaMychal Green,30,10,0,190,5.2,11.8,0.444,1.6,5.2,0.3,3.7,6.6,0.56,0.511,2.1,2.4,0.889,4.5,9.2,13.6,2.9,0.5,0.5,0.8,3.1,14.2,128,124,
8,Markus Howard,21,9,0,112,6.7,16.5,0.405,4.9,11.6,0.423,1.8,4.9,0.364,0.554,0.4,0.9,0.5,0.4,2.7,3.1,1.8,0.0,0.4,0.0,4.5,18.7,119,128,
9,Paul Millsap,35,9,0,109,10.1,22.9,0.44,2.7,10.5,0.261,7.3,12.4,0.593,0.5,3.7,5.9,0.615,4.1,11.9,16.0,6.9,1.4,2.7,3.7,6.4,26.5,109,117,
10,Will Barton,30,3,1,83,11.4,25.8,0.442,4.2,12.6,0.333,7.2,13.2,0.545,0.523,2.4,2.4,1.0,0.6,7.2,7.8,4.8,1.2,0.6,2.4,2.4,29.4,109,123,
11,Shaquille Harrison,27,9,0,40,3.7,5.0,0.75,1.2,1.2,1.0,2.5,3.7,0.667,0.875,2.5,3.7,0.667,0.0,10.0,10.0,3.7,3.7,3.7,6.2,3.7,11.2,88,111,
12,JaVale McGee,33,4,0,34,4.4,14.7,0.3,0.0,2.9,0.0,4.4,11.7,0.375,0.3,2.9,8.8,0.333,4.4,13.2,17.6,4.4,1.5,7.3,1.5,5.9,11.7,86,110,
13,Vlatko Čančar,23,5,0,21,7.1,7.1,1.0,2.4,2.4,1.0,4.7,4.7,1.0,1.167,9.5,11.9,0.8,0.0,7.1,7.1,2.4,2.4,2.4,2.4,0.0,26.1,172,118,
14,Zeke Nnaji,20,5,0,18,11.1,22.2,0.5,8.3,19.4,0.429,2.8,2.8,1.0,0.688,2.8,5.5,0.5,2.8,2.8,5.5,5.5,2.8,0.0,0.0,2.8,33.2,146,122,
15,Bol Bol,21,3,0,6,0.0,8.3,0.0,0.0,8.3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,8.3,8.3,16.6,0.0,0.0,0.0,0.0,0.0,95,126,
