Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Nikola Jokić,25.0,C,10,10,345,29.6,0.591,0.232,0.241,11.3,28.0,19.0,27.7,0.9,2.5,8.7,34.8,1.2,0.1,1.3,0.181,8.8,0.2,9.0,0.9,
2.0,Michael Porter Jr.,22.0,SF,10,10,332,14.9,0.603,0.541,0.156,3.8,18.4,10.5,5.9,1.7,0.9,10.0,21.0,0.3,0.1,0.4,0.058,0.6,-1.2,-0.6,0.1,
3.0,Austin Rivers,28.0,SG,10,9,305,7.5,0.605,0.667,0.232,0.3,6.4,3.1,9.0,0.3,0.9,10.6,12.1,0.3,-0.1,0.1,0.022,-3.4,-1.0,-4.4,-0.2,
4.0,Aaron Gordon,25.0,PF,10,10,299,10.5,0.505,0.232,0.253,7.4,13.5,10.2,9.4,0.8,0.9,11.3,18.0,0.0,0.0,0.0,-0.001,-2.2,-1.8,-4.0,-0.2,
5.0,Monte Morris,25.0,PG,10,1,286,17.3,0.532,0.345,0.25,2.6,7.3,4.7,28.1,1.7,0.7,5.2,20.7,0.6,0.0,0.6,0.101,2.2,0.3,2.5,0.3,
6.0,Facundo Campazzo,29.0,PG,10,9,270,12.4,0.565,0.649,0.257,2.7,10.4,6.3,20.2,2.6,1.4,15.4,15.7,0.3,0.1,0.4,0.064,-1.8,1.5,-0.3,0.1,
7.0,JaMychal Green,30.0,PF,10,0,190,12.8,0.551,0.444,0.2,9.4,22.5,15.4,7.7,0.5,1.0,5.8,11.9,0.3,0.0,0.3,0.08,-0.1,-1.2,-1.3,0.0,
8.0,Markus Howard,21.0,SG,9,0,112,8.3,0.554,0.703,0.054,0.9,6.5,3.5,4.9,0.0,0.8,0.0,14.7,0.1,-0.1,0.1,0.023,-1.1,-1.9,-2.9,0.0,
9.0,Paul Millsap,35.0,PF,9,0,109,18.3,0.52,0.46,0.26,8.7,29.1,18.1,20.9,1.4,5.2,12.6,25.4,0.1,0.1,0.1,0.06,0.4,1.7,2.1,0.1,
10.0,Will Barton,30.0,SF,3,1,83,15.7,0.547,0.488,0.093,1.3,17.7,8.8,15.3,1.2,1.1,8.2,25.6,0.0,0.0,0.1,0.03,1.9,0.4,2.3,0.1,
11.0,Shaquille Harrison,27.0,SG,9,0,40,11.6,0.846,0.25,0.75,0.0,24.4,11.3,9.6,3.7,7.1,48.4,11.2,0.0,0.1,0.0,0.009,-3.6,6.3,2.6,0.0,
12.0,JaVale McGee,33.0,C,4,0,34,12.3,0.316,0.2,0.6,9.3,32.3,19.9,11.4,1.5,13.9,7.3,17.5,-0.1,0.1,0.0,-0.022,-4.5,3.5,-1.0,0.0,
13.0,Vlatko Čančar,23.0,PF,5,0,21,25.5,1.058,0.333,1.667,0.0,17.5,8.1,6.6,2.4,4.5,16.1,12.8,0.1,0.0,0.1,0.241,6.6,5.4,12.0,0.1,
14.0,Zeke Nnaji,20.0,PF,5,0,18,25.7,0.676,0.875,0.25,5.8,6.8,6.3,17.4,2.8,0.0,0.0,21.5,0.1,0.0,0.1,0.235,10.2,2.2,12.3,0.1,
15.0,Bol Bol,21.0,PF,3,0,6,5.7,0.0,1.0,0.0,0.0,20.4,9.4,38.8,0.0,0.0,0.0,7.3,0.0,0.0,0.0,-0.042,-0.5,3.3,2.8,0.0,
,Team Totals,,,10,10,2450,,0.566,0.418,0.227,,,,,,,,,3.3,0.2,3.5,0.069,0.7,-0.1,0.6,1.6,
