Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Nikola Jokić,25,C,72,72,2488,10.6,18.7,0.566,1.3,3.4,0.388,9.3,15.3,0.606,0.602,4.9,5.7,0.868,3.0,8.3,11.3,8.7,1.4,0.7,3.2,2.8,27.5,"MVP-1,AS,NBA1"
2,Michael Porter Jr.,22,SF,61,54,1912,8.3,15.4,0.542,3.2,7.2,0.445,5.1,8.2,0.628,0.646,2.0,2.5,0.791,1.7,6.7,8.4,1.3,0.8,1.0,1.4,2.4,21.9,
3,Will Barton,30,SF,56,52,1736,5.4,12.6,0.426,2.0,5.3,0.381,3.3,7.3,0.459,0.507,2.0,2.5,0.785,0.8,3.9,4.7,3.8,1.0,0.5,2.0,2.0,14.7,
4,Jamal Murray,23,PG,48,48,1704,8.0,16.7,0.477,2.7,6.7,0.408,5.3,10.1,0.523,0.559,2.8,3.2,0.869,0.8,3.3,4.1,4.9,1.4,0.3,2.3,2.0,21.5,
5,Facundo Campazzo,29,PG,65,19,1425,3.0,8.0,0.381,1.9,5.5,0.352,1.1,2.5,0.444,0.502,2.0,2.3,0.879,0.6,2.8,3.4,5.9,2.0,0.4,1.8,3.3,10.0,6MOY-15
6,Monte Morris,25,PG,47,13,1196,5.6,11.6,0.481,1.5,4.0,0.381,4.1,7.6,0.534,0.547,1.7,2.2,0.795,0.3,2.6,2.9,4.5,1.0,0.4,1.0,1.4,14.5,
7,Paul Millsap,35,PF,56,36,1162,5.9,12.4,0.476,1.5,4.4,0.343,4.4,8.0,0.55,0.537,2.2,3.0,0.724,2.4,5.8,8.1,3.0,1.6,1.1,1.6,3.4,15.6,
8,JaMychal Green,30,PF,58,5,1120,5.6,12.0,0.463,2.5,6.4,0.399,3.0,5.7,0.534,0.568,1.5,1.8,0.807,2.7,6.2,8.9,1.7,0.8,0.7,1.7,4.6,15.1,
9,PJ Dozier,24,SG,50,6,1088,4.9,11.7,0.417,1.6,4.9,0.315,3.3,6.8,0.49,0.483,1.4,2.2,0.636,1.2,4.9,6.0,3.0,1.0,0.7,1.5,2.8,12.7,
10,Aaron Gordon,25,PF,25,25,648,5.7,11.4,0.5,0.9,3.6,0.266,4.8,7.9,0.606,0.541,1.7,2.4,0.705,2.1,4.4,6.6,3.1,0.9,0.8,1.7,2.2,14.1,
11,Gary Harris,26,SG,19,19,581,4.3,9.7,0.442,1.5,4.6,0.32,2.8,5.0,0.556,0.519,1.4,1.9,0.733,0.8,2.1,2.9,2.0,1.1,0.2,0.9,2.3,11.4,
12,Austin Rivers,28,SG,15,5,403,4.1,9.8,0.418,2.4,6.4,0.375,1.7,3.4,0.5,0.541,1.1,1.5,0.706,0.3,2.9,3.1,3.5,1.6,0.2,1.3,2.9,11.7,
13,Zeke Nnaji,20,PF,42,1,397,4.5,9.4,0.481,2.2,5.4,0.407,2.4,4.1,0.578,0.596,1.1,1.4,0.8,1.3,4.6,5.9,0.9,0.7,0.4,0.6,2.6,12.3,
14,Vlatko Čančar,23,PF,41,1,281,4.2,9.2,0.458,1.2,4.2,0.273,3.1,5.0,0.615,0.521,1.3,1.7,0.769,1.4,5.0,6.4,1.8,1.4,0.3,1.8,2.3,10.9,
15,Shaquille Harrison,27,SG,17,0,277,2.6,7.5,0.345,0.4,1.8,0.214,2.2,5.7,0.386,0.371,1.7,2.1,0.813,0.5,4.5,5.1,2.1,1.9,0.6,0.8,3.9,7.3,
16,Isaiah Hartenstein,22,C,30,0,272,5.4,10.6,0.513,0.0,0.0,,5.4,10.6,0.513,0.513,2.9,4.8,0.611,5.3,6.0,11.3,2.0,1.5,2.6,2.8,7.8,13.8,
17,R.J. Hampton,19,SG,25,0,233,3.9,9.3,0.417,0.8,2.8,0.278,3.1,6.5,0.476,0.458,1.4,1.9,0.75,1.5,6.2,7.7,2.2,0.8,0.3,1.7,3.4,9.9,
18,Markus Howard,21,SG,37,1,205,7.0,18.6,0.377,3.2,11.4,0.277,3.9,7.2,0.537,0.462,1.2,1.6,0.778,0.2,3.5,3.7,3.2,0.7,0.2,3.2,4.0,18.4,
19,JaVale McGee,33,C,13,1,175,6.6,13.8,0.478,0.0,0.8,0.0,6.6,13.0,0.508,0.478,1.6,2.5,0.667,4.7,9.5,14.2,1.2,0.6,2.9,3.1,8.4,14.8,
20,Bol Bol,21,PF,32,2,160,5.6,13.1,0.431,2.0,5.4,0.375,3.6,7.7,0.471,0.509,2.3,3.4,0.667,0.0,5.4,5.4,1.6,0.7,2.3,2.9,3.2,15.5,
21,Greg Whittington,27,PF,4,0,12,0.0,9.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22,Gary Clark,26,SF,2,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,
