unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Devin Booker,39:02,6,22,.273,2,9,.222,5,6,.833,1,6,7,6,1,0,1,2,19,11.5,+13,True,,PHO,SAC,SAC,PHO,False,True,550f8f7e01cb6daefc294cff54f87d14950d1b4e,202511260SAC,"Phoenix Suns at Sacramento Kings Box Score, November 26, 2025",2025-12-31T08:44:40.211675,box-PHO-game-basic
Collin Gillespie,33:58,8,15,.533,4,9,.444,1,1,1.000,1,2,3,9,2,0,4,2,21,18.5,+7,True,,PHO,SAC,SAC,PHO,False,True,de6039d239d7196aef27989ed3f42b43ba64912a,202511260SAC,"Phoenix Suns at Sacramento Kings Box Score, November 26, 2025",2025-12-31T08:44:40.211675,box-PHO-game-basic
Dillon Brooks,33:25,4,12,.333,1,4,.250,4,4,1.000,1,2,3,0,0,0,3,1,13,4.1,+12,True,,PHO,SAC,SAC,PHO,False,True,c3c14db8c68649b8d7c07db48140dabd1b5f71de,202511260SAC,"Phoenix Suns at Sacramento Kings Box Score, November 26, 2025",2025-12-31T08:44:40.211675,box-PHO-game-basic
Royce O'Neale,32:08,3,9,.333,3,9,.333,0,0,,0,4,4,4,3,1,2,0,9,9.6,+8,True,,PHO,SAC,SAC,PHO,False,True,a2c828ec20a2b3ce6d819cde356f1600490fcb9b,202511260SAC,"Phoenix Suns at Sacramento Kings Box Score, November 26, 2025",2025-12-31T08:44:40.211675,box-PHO-game-basic
Mark Williams,28:38,9,12,.750,0,0,,3,5,.600,9,7,16,4,3,1,3,3,21,26.1,+5,True,,PHO,SAC,SAC,PHO,False,True,bd31c096776ad16e8a7777f8b6e3c1abb89b9706,202511260SAC,"Phoenix Suns at Sacramento Kings Box Score, November 26, 2025",2025-12-31T08:44:40.211675,box-PHO-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,PHO,SAC,SAC,PHO,False,True,eaa7391bc14e77ddb8fa3c1d809adcf761c12ef6,202511260SAC,"Phoenix Suns at Sacramento Kings Box Score, November 26, 2025",2025-12-31T08:44:40.211675,box-PHO-game-basic
Jordan Goodwin,24:00,3,8,.375,1,5,.200,0,0,,2,6,8,2,2,1,0,3,7,8.7,+15,True,,PHO,SAC,SAC,PHO,False,True,5057fbb99ad9c53a238af6a7013d5cb3a9ed8273,202511260SAC,"Phoenix Suns at Sacramento Kings Box Score, November 26, 2025",2025-12-31T08:44:40.211675,box-PHO-game-basic
Jamaree Bouyea,18:43,4,6,.667,3,5,.600,0,0,,0,1,1,0,0,0,0,0,11,8.7,-6,True,,PHO,SAC,SAC,PHO,False,True,1beb6a8bb49f3d13fc17046b1d2208db1587d49f,202511260SAC,"Phoenix Suns at Sacramento Kings Box Score, November 26, 2025",2025-12-31T08:44:40.211675,box-PHO-game-basic
Oso Ighodaro,15:24,4,4,1.000,0,0,,0,3,.000,1,1,2,0,2,0,0,2,8,7.8,0,True,,PHO,SAC,SAC,PHO,False,True,4118e586baf5f51a7081a60f882e211b3c921080,202511260SAC,"Phoenix Suns at Sacramento Kings Box Score, November 26, 2025",2025-12-31T08:44:40.211675,box-PHO-game-basic
Isaiah Livers,9:11,0,2,.000,0,1,.000,0,0,,2,1,3,0,1,0,1,0,0,0.3,+6,True,,PHO,SAC,SAC,PHO,False,True,a06b420cb82688a00171bf3ff489818b3df434f8,202511260SAC,"Phoenix Suns at Sacramento Kings Box Score, November 26, 2025",2025-12-31T08:44:40.211675,box-PHO-game-basic
Nick Richards,5:32,1,1,1.000,0,0,,1,1,1.000,0,0,0,0,0,2,0,1,3,3.7,0,True,,PHO,SAC,SAC,PHO,False,True,fbca5cf4f9d6efc7e74eaccdca8e527579b5ecb4,202511260SAC,"Phoenix Suns at Sacramento Kings Box Score, November 26, 2025",2025-12-31T08:44:40.211675,box-PHO-game-basic
Rasheer Fleming,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,PHO,SAC,SAC,PHO,False,True,e99e73f5d587cb956935d0e7a6b5382032d57785,202511260SAC,"Phoenix Suns at Sacramento Kings Box Score, November 26, 2025",2025-12-31T08:44:40.211675,box-PHO-game-basic
Nigel Hayes-Davis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,PHO,SAC,SAC,PHO,False,True,66ae139492ec48ede49341e530f4a15bdf058b1e,202511260SAC,"Phoenix Suns at Sacramento Kings Box Score, November 26, 2025",2025-12-31T08:44:40.211675,box-PHO-game-basic
Khaman Maluach,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,PHO,SAC,SAC,PHO,False,True,c645a49536d64f1a4bc96baa15eecf9c92fd6410,202511260SAC,"Phoenix Suns at Sacramento Kings Box Score, November 26, 2025",2025-12-31T08:44:40.211675,box-PHO-game-basic
Team Totals,240,42,91,.462,14,42,.333,14,20,.700,17,30,47,25,14,5,17,14,112,,,True,,PHO,SAC,SAC,PHO,False,True,4cbf67d80de64e0de11c30098e9770867636da69,202511260SAC,"Phoenix Suns at Sacramento Kings Box Score, November 26, 2025",2025-12-31T08:44:40.211675,box-PHO-game-basic
