unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Collin Gillespie,34:46,5,14,.357,2,7,.286,4,5,.800,1,4,5,4,3,0,1,4,16,12.9,+14,True,,PHO,GSW,GSW,PHO,False,True,de6039d239d7196aef27989ed3f42b43ba64912a,202512200GSW,"Phoenix Suns at Golden State Warriors Box Score, December 20, 2025",2025-12-31T09:04:05.749778,box-PHO-game-basic
Devin Booker,33:51,13,27,.481,2,7,.286,10,12,.833,0,1,1,5,3,2,2,1,38,29.3,-6,True,,PHO,GSW,GSW,PHO,False,True,550f8f7e01cb6daefc294cff54f87d14950d1b4e,202512200GSW,"Phoenix Suns at Golden State Warriors Box Score, December 20, 2025",2025-12-31T09:04:05.749778,box-PHO-game-basic
Dillon Brooks,31:54,8,11,.727,3,5,.600,3,4,.750,0,5,5,3,0,0,2,5,22,16.7,+1,True,,PHO,GSW,GSW,PHO,False,True,c3c14db8c68649b8d7c07db48140dabd1b5f71de,202512200GSW,"Phoenix Suns at Golden State Warriors Box Score, December 20, 2025",2025-12-31T09:04:05.749778,box-PHO-game-basic
Royce O'Neale,29:44,2,7,.286,1,6,.167,0,0,,0,3,3,2,1,0,3,2,5,0.4,-9,True,,PHO,GSW,GSW,PHO,False,True,a2c828ec20a2b3ce6d819cde356f1600490fcb9b,202512200GSW,"Phoenix Suns at Golden State Warriors Box Score, December 20, 2025",2025-12-31T09:04:05.749778,box-PHO-game-basic
Mark Williams,18:08,2,3,.667,0,0,,0,0,,1,4,5,1,2,1,0,0,4,8.0,-15,True,,PHO,GSW,GSW,PHO,False,True,bd31c096776ad16e8a7777f8b6e3c1abb89b9706,202512200GSW,"Phoenix Suns at Golden State Warriors Box Score, December 20, 2025",2025-12-31T09:04:05.749778,box-PHO-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,PHO,GSW,GSW,PHO,False,True,eaa7391bc14e77ddb8fa3c1d809adcf761c12ef6,202512200GSW,"Phoenix Suns at Golden State Warriors Box Score, December 20, 2025",2025-12-31T09:04:05.749778,box-PHO-game-basic
Oso Ighodaro,29:44,5,7,.714,0,0,,0,0,,5,2,7,2,0,0,1,5,10,9.6,+9,True,,PHO,GSW,GSW,PHO,False,True,4118e586baf5f51a7081a60f882e211b3c921080,202512200GSW,"Phoenix Suns at Golden State Warriors Box Score, December 20, 2025",2025-12-31T09:04:05.749778,box-PHO-game-basic
Jordan Goodwin,25:31,3,8,.375,3,7,.429,0,0,,0,1,1,1,1,1,1,3,9,5.1,+2,True,,PHO,GSW,GSW,PHO,False,True,5057fbb99ad9c53a238af6a7013d5cb3a9ed8273,202512200GSW,"Phoenix Suns at Golden State Warriors Box Score, December 20, 2025",2025-12-31T09:04:05.749778,box-PHO-game-basic
Ryan Dunn,20:22,2,6,.333,1,1,1.000,2,2,1.000,1,4,5,3,1,0,3,4,7,4.0,-9,True,,PHO,GSW,GSW,PHO,False,True,d124d4e452e89472ec1ef2f6fb0809e580d39811,202512200GSW,"Phoenix Suns at Golden State Warriors Box Score, December 20, 2025",2025-12-31T09:04:05.749778,box-PHO-game-basic
Jamaree Bouyea,16:01,2,5,.400,0,2,.000,1,1,1.000,1,1,2,2,1,2,1,0,5,6.1,-2,True,,PHO,GSW,GSW,PHO,False,True,1beb6a8bb49f3d13fc17046b1d2208db1587d49f,202512200GSW,"Phoenix Suns at Golden State Warriors Box Score, December 20, 2025",2025-12-31T09:04:05.749778,box-PHO-game-basic
Rasheer Fleming,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,PHO,GSW,GSW,PHO,False,True,e99e73f5d587cb956935d0e7a6b5382032d57785,202512200GSW,"Phoenix Suns at Golden State Warriors Box Score, December 20, 2025",2025-12-31T09:04:05.749778,box-PHO-game-basic
Nigel Hayes-Davis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,PHO,GSW,GSW,PHO,False,True,66ae139492ec48ede49341e530f4a15bdf058b1e,202512200GSW,"Phoenix Suns at Golden State Warriors Box Score, December 20, 2025",2025-12-31T09:04:05.749778,box-PHO-game-basic
Khaman Maluach,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,PHO,GSW,GSW,PHO,False,True,c645a49536d64f1a4bc96baa15eecf9c92fd6410,202512200GSW,"Phoenix Suns at Golden State Warriors Box Score, December 20, 2025",2025-12-31T09:04:05.749778,box-PHO-game-basic
Nick Richards,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,PHO,GSW,GSW,PHO,False,True,fbca5cf4f9d6efc7e74eaccdca8e527579b5ecb4,202512200GSW,"Phoenix Suns at Golden State Warriors Box Score, December 20, 2025",2025-12-31T09:04:05.749778,box-PHO-game-basic
Team Totals,240,42,88,.477,12,35,.343,20,24,.833,9,25,34,23,12,6,14,24,116,,,True,,PHO,GSW,GSW,PHO,False,True,4cbf67d80de64e0de11c30098e9770867636da69,202512200GSW,"Phoenix Suns at Golden State Warriors Box Score, December 20, 2025",2025-12-31T09:04:05.749778,box-PHO-game-basic
