Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Luka Dončić,21.0,7,7,281,96,196,0.49,31,76,0.408,65,120,0.542,0.569,27,51,0.529,4,51,55,72,9,3,32,17,250,1,
2.0,Dorian Finney-Smith,27.0,7,7,271,26,64,0.406,16,37,0.432,10,27,0.37,0.531,4,5,0.8,17,29,46,15,8,2,12,23,72,0,
3.0,Tim Hardaway Jr.,28.0,7,7,262,42,101,0.416,23,57,0.404,19,44,0.432,0.53,12,16,0.75,5,18,23,10,3,0,6,17,119,0,
4.0,Kristaps Porziņģis,25.0,7,7,233,34,72,0.472,8,27,0.296,26,45,0.578,0.528,16,19,0.842,7,31,38,9,9,5,3,19,92,0,
5.0,Maxi Kleber,29.0,7,4,187,12,30,0.4,8,20,0.4,4,10,0.4,0.533,5,7,0.714,5,20,25,10,3,0,1,19,37,0,
6.0,Jalen Brunson,24.0,7,0,114,20,44,0.455,6,13,0.462,14,31,0.452,0.523,10,13,0.769,6,12,18,10,0,0,4,6,56,0,
7.0,Josh Richardson,27.0,7,0,94,11,28,0.393,3,10,0.3,8,18,0.444,0.446,9,9,1.0,3,8,11,5,2,0,6,8,34,0,
8.0,Boban Marjanović,32.0,4,3,83,20,39,0.513,0,0,,20,39,0.513,0.513,7,9,0.778,14,18,32,4,0,1,4,13,47,0,
9.0,Willie Cauley-Stein,27.0,6,0,63,6,9,0.667,0,0,,6,9,0.667,0.667,3,3,1.0,3,13,16,3,2,4,3,8,15,0,
10.0,Dwight Powell,29.0,7,0,52,7,8,0.875,0,0,,7,8,0.875,0.875,5,6,0.833,5,8,13,6,2,0,1,8,19,0,
11.0,Nicolò Melli,30.0,3,0,19,0,4,0.0,0,2,0.0,0,2,0.0,0.0,0,0,,2,4,6,0,1,0,0,3,0,0,
12.0,Trey Burke,28.0,2,0,17,0,7,0.0,0,3,0.0,0,4,0.0,0.0,1,2,0.5,1,0,1,1,0,0,0,1,1,0,
13.0,Josh Green,20.0,1,0,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,
,Team Totals,,7,7,1680,274,602,0.455,95,245,0.388,179,357,0.501,0.534,99,140,0.707,72,212,284,145,39,15,72,142,742,1,
