Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Luka Dončić,21.0,PG,7,7,281,75,25,0,0,0,-1.1,32.6,22,6,3,2,26,1,174,6,5,
2.0,Dorian Finney-Smith,27.0,PF,7,7,271,0,0,88,12,0,5.9,64.2,9,1,11,2,2,2,35,1,5,
3.0,Tim Hardaway Jr.,28.0,SG,7,7,262,0,74,26,0,0,-0.6,25.5,2,3,4,0,6,6,23,1,10,
4.0,Kristaps Porziņģis,25.0,C,7,7,233,0,0,0,29,71,-3.7,8.3,1,2,12,0,8,0,24,2,3,
5.0,Maxi Kleber,29.0,PF,7,4,187,0,0,0,99,1,-8.8,-6.1,1,0,11,0,1,3,25,0,3,
6.0,Jalen Brunson,24.0,PG,7,0,114,95,5,0,0,0,-27.8,-32.1,2,2,4,0,5,0,27,3,2,
7.0,Josh Richardson,27.0,SG,7,0,94,0,72,28,0,0,-30.9,-33.8,3,2,1,1,1,0,10,0,3,
8.0,Boban Marjanović,32.0,C,4,3,83,0,0,0,0,100,-2.0,5.6,1,1,7,1,5,0,9,1,2,
9.0,Willie Cauley-Stein,27.0,C,6,0,63,0,0,0,14,86,-21.0,-18.3,1,0,4,1,1,0,7,1,1,
10.0,Dwight Powell,29.0,C,7,0,52,0,0,0,40,60,8.1,16.7,0,1,6,0,3,0,15,0,0,
11.0,Nicolò Melli,30.0,PF,3,0,19,0,0,0,100,0,-55.6,-52.2,0,0,2,0,0,0,0,0,1,
12.0,Trey Burke,28.0,PG,2,0,17,100,0,0,0,0,-56.3,-52.7,0,0,0,0,0,0,2,0,0,
13.0,Josh Green,20.0,SG,1,0,4,0,0,100,0,0,-12.5,-6.4,0,0,0,0,0,0,0,0,0,
,Team Totals,,,7,7,1680,20,20,20,20,20,-6.3,15.2,42,18,65,7,58,12,351,15,35,
