Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Luka Dončić,21,7,7,281,17.9,36.5,0.49,5.8,14.1,0.408,12.1,22.3,0.542,0.569,5.0,9.5,0.529,0.7,9.5,10.2,13.4,1.7,0.6,6.0,3.2,46.5,114.0,119,
2,Dorian Finney-Smith,27,7,7,271,5.0,12.4,0.406,3.1,7.1,0.432,1.9,5.2,0.37,0.531,0.8,1.0,0.8,3.3,5.6,8.9,2.9,1.5,0.4,2.3,4.4,13.9,109.0,121,
3,Tim Hardaway Jr.,28,7,7,262,8.4,20.2,0.416,4.6,11.4,0.404,3.8,8.8,0.432,0.53,2.4,3.2,0.75,1.0,3.6,4.6,2.0,0.6,0.0,1.2,3.4,23.8,113.0,125,
4,Kristaps Porziņģis,25,7,7,233,7.6,16.2,0.472,1.8,6.1,0.296,5.8,10.1,0.578,0.528,3.6,4.3,0.842,1.6,7.0,8.5,2.0,2.0,1.1,0.7,4.3,20.6,122.0,119,
5,Maxi Kleber,29,7,4,187,3.4,8.4,0.4,2.2,5.6,0.4,1.1,2.8,0.4,0.533,1.4,2.0,0.714,1.4,5.6,7.0,2.8,0.8,0.0,0.3,5.3,10.3,129.0,124,
6,Jalen Brunson,24,7,0,114,9.2,20.2,0.455,2.8,6.0,0.462,6.4,14.2,0.452,0.523,4.6,6.0,0.769,2.8,5.5,8.3,4.6,0.0,0.0,1.8,2.8,25.7,119.0,126,
7,Josh Richardson,27,7,0,94,6.1,15.6,0.393,1.7,5.6,0.3,4.5,10.0,0.444,0.446,5.0,5.0,1.0,1.7,4.5,6.1,2.8,1.1,0.0,3.3,4.5,18.9,102.0,124,
8,Boban Marjanović,32,4,3,83,12.6,24.6,0.513,0.0,0.0,,12.6,24.6,0.513,0.513,4.4,5.7,0.778,8.8,11.3,20.2,2.5,0.0,0.6,2.5,8.2,29.6,118.0,121,
9,Willie Cauley-Stein,27,6,0,63,5.0,7.5,0.667,0.0,0.0,,5.0,7.5,0.667,0.667,2.5,2.5,1.0,2.5,10.8,13.3,2.5,1.7,3.3,2.5,6.6,12.5,126.0,114,
10,Dwight Powell,29,7,0,52,7.0,8.0,0.875,0.0,0.0,,7.0,8.0,0.875,0.875,5.0,6.0,0.833,5.0,8.0,13.1,6.0,2.0,0.0,1.0,8.0,19.1,181.0,119,
11,Nicolò Melli,30,3,0,19,0.0,11.0,0.0,0.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,,5.5,11.0,16.5,0.0,2.8,0.0,0.0,8.3,0.0,40.0,116,
12,Trey Burke,28,2,0,17,0.0,21.5,0.0,0.0,9.2,0.0,0.0,12.3,0.0,0.0,3.1,6.2,0.5,3.1,0.0,3.1,3.1,0.0,0.0,0.0,3.1,3.1,34.0,129,
13,Josh Green,20,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,129,
